FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
1776,N948UW,US
2558,N877AS,EV
1532,N921AT,DL
2027,N561UW,US
2566,N3740C,DL
1744,N14228,UA
1851,N150UW,US
373,N945WN,WN
308,N267JB,B6
5808,N15985,EV
4777,N433SW,OO
4736,N7734H,WN
2549,N3762Y,DL
209,N3GGAA,AA
1273,N17244,UA
1179,N3FEAA,AA
1803,N561UW,US
4838,N8313F,WN
3589,N692MQ,MQ
1596,N12216,UA
3389,N776WN,WN
2783,N358JB,B6
1845,N666DN,DL
3823,N16911,EV
5550,N924SW,OO
1590,N216WR,WN
674,N778SW,WN
214,N484HA,HA
3136,N667MQ,MQ
327,N521JB,B6
341,N919FR,F9
1152,N3AWAA,AA
3451,N224AG,OO
4363,N257WN,WN
5182,N793SK,OO
2091,N951DN,DL
4769,N781CA,OO
4652,N13903,EV
454,N559WN,WN
6332,N925SW,OO
1274,N912FR,F9
4573,N277WN,WN
1702,N353SW,WN
2168,N136DL,DL
469,N585UW,US
2368,N456AA,AA
6020,N11194,EV
1890,N254WN,WN
324,N4YMAA,AA
1545,N809DN,DL
162,N796AS,AS
3351,N605MQ,MQ
2227,N025AA,AA
369,N639AA,AA
4386,N962WN,WN
642,N640AW,US
12,N839VA,VX
3482,N853MQ,MQ
3744,N462WN,WN
1240,N4YCAA,AA
2074,N920AT,DL
6257,N874AS,OO
586,N401UA,UA
6070,N16178,EV
2643,N498CA,OO
1408,N359NW,DL
3403,N790SW,WN
2947,N528MQ,MQ
3531,N851MQ,MQ
1081,N3CXAA,AA
1870,N742PS,US
4201,N11121,EV
84,N3APAA,AA
4624,N802SK,OO
5391,N967SW,OO
831,N568AS,AS
2780,N8654B,WN
1891,N785SW,WN
939,N794JB,B6
1775,N935AT,DL
1136,N8307K,WN
3467,N218AG,OO
3114,N638MQ,MQ
2539,N907EV,EV
1119,N962DL,DL
1578,N76502,UA
150,N202AA,AA
1246,N87507,UA
2569,N830AS,EV
2569,N916WN,WN
1132,N66831,UA
247,N469UA,UA
5509,N117SY,OO
964,N956DN,DL
487,N317WN,WN
2918,N535MQ,MQ
116,N488HA,HA
1629,N226WN,WN
2513,N988DL,DL
581,N448UA,UA
4721,N14993,EV
66,N791AS,AS
1943,N663DN,DL
50,N763AS,AS
1784,N153UW,US
6240,N109SY,OO
2124,N816AW,US
1666,N37293,UA
5579,N125SY,OO
902,N951FR,F9
436,N405UA,UA
4366,N16951,EV
120,N489HA,HA
2023,N554UW,US
1080,N213WN,WN
2156,N921AT,DL
4719,N14542,EV
2033,N955UW,US
629,N532AS,AS
512,N741SA,WN
905,N588JB,B6
3375,N515MQ,MQ
5230,N936EV,EV
6337,N913SW,OO
262,N3FPAA,AA
3568,N508MQ,MQ
4703,N824SK,OO
1598,N75432,UA
3611,N506MQ,MQ
7362,N299SW,OO
4450,N187PQ,OO
5637,N744SK,OO
1158,N76523,UA
2549,N906EV,EV
851,N572UW,US
571,N852UA,UA
1834,N946WN,WN
4615,N438SW,OO
2318,N353NB,DL
1453,N637JB,B6
1148,N12238,UA
302,N793JB,B6
3054,N398SW,WN
625,N818AW,US
2225,N912DL,DL
6304,N727SK,OO
1495,N648SW,WN
604,N633NK,NK
1333,N556AA,AA
713,N710UW,US
2358,N556AA,AA
5161,N122SY,OO
927,N424WN,WN
1110,N3GRAA,AA
45,N910DN,DL
2368,N471AA,AA
1971,N446WN,WN
863,N527NK,NK
1600,N782SA,WN
443,N652SW,WN
5696,N827AS,EV
1643,N705SW,WN
316,N485HA,HA
615,N625AS,AS
2098,N708UW,US
1467,N13750,UA
2088,N930DL,DL
2026,N612DL,DL
710,N588NK,NK
6217,N927SW,OO
4971,N839AS,EV
4973,N922EV,EV
711,N203UW,US
2495,N556AA,AA
1605,N932WN,WN
4648,N461SW,OO
4660,N13975,EV
5106,N135EV,EV
5920,N14543,EV
261,N735SA,WN
1145,N947FR,F9
1885,N956DL,DL
5509,N753EV,EV
2221,N668DN,DL
6079,N16112,EV
7416,N449SW,OO
5150,N615QX,EV
1892,N365NW,DL
329,N8620H,WN
2253,N479AA,AA
744,N849VA,VX
2324,N694DL,DL
3960,N12145,EV
1189,N351JB,B6
1126,N328JB,B6
5617,N752SK,OO
5803,N13997,EV
1816,N805DN,DL
4703,N823SK,OO
2583,N428WN,WN
380,N399WN,WN
323,N200AA,AA
1635,N806DN,DL
1918,N633DL,DL
2272,N7734H,WN
3411,N621MQ,MQ
2052,N803AW,US
5600,N679SA,OO
2157,N945UW,US
410,N676AW,US
3059,N268WN,WN
2685,N603SW,WN
4621,N812SK,OO
1156,N629SW,WN
1474,N76519,UA
40,N378SW,WN
908,N706JB,B6
3225,N824MQ,MQ
1596,N7704B,WN
4518,N8634A,WN
5413,N986SW,OO
1219,N549US,DL
1263,N490WN,WN
1214,N8307K,WN
1557,N282WN,WN
1336,N603SW,WN
639,N527NK,NK
1075,N380DA,DL
316,N421UA,UA
4524,N12195,EV
5362,N884AS,EV
5253,N753SK,OO
1435,N76269,UA
4264,N12922,EV
5928,N16911,EV
775,N530US,DL
2219,N325NB,DL
762,N987AT,DL
354,N917WN,WN
1138,N377NW,DL
3065,N922MQ,MQ
6286,N903SW,OO
309,N803UA,UA
3608,N658MQ,MQ
811,N930DN,DL
1409,N3LHAA,AA
2052,N837AW,US
929,N605JB,B6
956,N807DN,DL
3009,N905MQ,MQ
1009,N906FR,F9
845,N954DN,DL
5237,N724EV,EV
4607,N170PQ,OO
5160,N563SW,OO
4406,N48901,EV
948,N634NK,NK
360,N420WN,WN
1983,N460WN,WN
183,N484HA,HA
1890,N338NW,DL
431,N8306H,WN
1612,N3FAAA,AA
1776,N8613K,WN
337,N3BMAA,AA
745,N618DL,DL
1667,N492AA,AA
4247,N14950,EV
1962,N986AT,DL
1468,N318JB,B6
5525,N753SK,OO
3326,N7714B,WN
2069,N103US,US
785,N107US,US
190,N476HA,HA
2371,N355NW,DL
4576,N809CA,OO
144,N961WN,WN
1023,N14704,UA
2491,N965DL,DL
866,N838UA,UA
1419,N3AKAA,AA
2474,N308DE,DL
2630,N988CA,OO
1445,N3DVAA,AA
579,N8629A,WN
4605,N11137,EV
5250,N567SW,OO
5415,N719EV,EV
4474,N21130,EV
105,N461AS,AS
2446,N551NW,DL
3017,N752SW,WN
189,N566AA,AA
1493,N3CGAA,AA
1254,N517JB,B6
853,N763US,US
6100,N14558,EV
6415,N679SA,OO
5455,N859AS,EV
294,N4XDAA,AA
3405,N8647A,WN
2286,N7722B,WN
1347,N455AA,AA
1539,N3GNAA,AA
4210,N8311Q,WN
2903,N218WN,WN
531,N8309C,WN
222,N404UA,UA
1752,N282WN,WN
1689,N895AT,DL
4344,N919WN,WN
130,N468AS,AS
4967,N716SK,OO
2685,N944SW,OO
270,N445UA,UA
2202,N3DFAA,AA
2466,N403AA,AA
6368,N918SW,OO
3563,N925WN,WN
2949,N8631A,WN
3265,N16546,EV
663,N902AW,US
201,N768UA,UA
4096,N16919,EV
1725,N967DL,DL
1284,N928WN,WN
411,N844UA,UA
3539,N264LV,WN
709,N520UW,US
1959,N931DN,DL
483,N914DE,DL
2603,N465SW,OO
2424,N398DA,DL
303,N627NK,NK
167,N779AS,AS
1642,N4YUAA,AA
2098,N358SW,WN
3207,N645MQ,MQ
1595,N503AA,AA
625,N829UA,UA
2471,N963DN,DL
143,N279WN,WN
4617,N21129,EV
2511,N906EV,EV
357,N3BVAA,AA
49,N229JB,B6
218,N355JB,B6
1192,N418WN,WN
236,N650SW,WN
4190,N11194,EV
2410,N3768,DL
94,N779JB,B6
4149,N13124,EV
3244,N674MQ,MQ
424,N632NK,NK
160,N967WN,WN
436,N486WN,WN
338,N949DN,DL
3199,N806MQ,MQ
954,N512NK,NK
3296,N690MQ,MQ
490,N383DN,DL
6263,N291SW,OO
866,N371NB,DL
1651,N3DYAA,AA
965,N750SA,WN
346,N227WN,WN
2016,N703TW,DL
41,N243WN,WN
1002,N905JB,B6
3552,N357SW,WN
4334,N16541,EV
464,N550WN,WN
5398,N839AS,EV
2292,N929DN,DL
5478,N713EV,EV
114,N260WN,WN
6050,N11127,EV
1746,N17229,UA
4485,N21129,EV
1748,N551UW,US
5584,N853AS,EV
4210,N8651A,WN
3745,N7747C,WN
2553,N973DL,DL
1569,N4XEAA,AA
2084,N645JB,B6
3226,N7716A,WN
1523,N644SW,WN
5583,N761ND,EV
5579,N926EV,EV
4117,N7732A,WN
6079,N14568,EV
1628,N3EWAA,AA
1852,N626AW,US
1596,N69816,UA
3379,N848MQ,MQ
197,N3GSAA,AA
2668,N995AT,DL
3057,N8320J,WN
251,N223WN,WN
2262,N712TW,DL
5907,N11551,EV
711,N438WN,WN
5014,N852AS,EV
5742,N833AS,EV
349,N537AS,AS
2217,N457WN,WN
2943,N206WN,WN
1703,N27477,UA
2526,N368NW,DL
450,N8609A,WN
207,N3FVAA,AA
980,N8613K,WN
318,N453AS,AS
1765,N816AW,US
936,N3FPAA,AA
1091,N924DN,DL
45,N933DN,DL
2616,N3739P,DL
2227,N746JB,B6
4590,N800SK,OO
448,N705JB,B6
7438,N296SW,OO
2323,N205WN,WN
695,N545UW,US
475,N855VA,VX
741,N931FR,F9
1684,N374DA,DL
445,N191UW,US
2473,N914DE,DL
2549,N387DA,DL
101,N922WN,WN
152,N930WN,WN
5802,N14950,EV
955,N301DQ,DL
6445,N585SW,OO
682,N462WN,WN
695,N850UA,UA
1741,N725UW,US
4571,N779CA,OO
1511,N779JB,B6
3296,N852MQ,MQ
6470,N983SW,OO
4919,N925EV,EV
519,N405WN,WN
496,N648AW,US
2395,N3EKAA,AA
1834,N716UW,US
4461,N17524,EV
1445,N920DL,DL
6421,N943SW,OO
778,N430WN,WN
5342,N930EV,OO
700,N559JB,B6
6383,N117SY,OO
4316,N13975,EV
390,N912WN,WN
2558,N876AS,EV
1316,N3JYAA,AA
1126,N4XRAA,AA
4087,N15574,EV
2232,N353SW,WN
342,N3FBAA,AA
1724,N921DL,DL
2363,N912DE,DL
6301,N947SW,OO
1498,N33284,UA
695,N562UW,US
425,N512NK,NK
4175,N786SW,WN
456,N526AS,AS
3209,N964WN,WN
4570,N8653A,WN
513,N609AS,AS
822,N519AS,AS
671,N587UW,US
809,,US
3375,N510MQ,MQ
3435,N933WN,WN
1803,N555AY,US
5642,N924SW,OO
1286,N190JB,B6
4576,N16149,EV
311,N963DN,DL
234,N3HMAA,AA
2672,N929AT,DL
5363,N693BR,OO
2252,N3BTAA,AA
1272,N15710,UA
2098,N708UW,US
1179,N39423,UA
2554,N301NB,DL
244,N293WN,WN
1573,N54241,UA
331,N496UA,UA
4388,N17169,EV
24,N651SW,WN
4863,N15527,EV
63,N3LGAA,AA
2495,N8318F,WN
1255,N439AA,AA
344,N961WN,WN
45,N962DN,DL
724,N664AW,US
1120,N223FR,F9
2703,N916WN,WN
5344,N479CA,OO
1158,N923WN,WN
341,N791AS,AS
621,N8326F,WN
420,N960AT,DL
1337,N5EAAA,AA
5732,N820AS,EV
319,N433UA,UA
2,N637JB,B6
5628,N710SK,OO
1012,N920FR,F9
313,N210WN,WN
822,N947FR,F9
4411,N497WN,WN
1105,N77530,UA
1525,N3JHAA,AA
1550,N14731,UA
71,N648JB,B6
5514,N951SW,OO
1290,N709JB,B6
2384,N323US,DL
773,N831DN,DL
2331,N931DN,DL
2148,N957UW,US
2652,N468CA,OO
1924,N938DN,DL
4347,N34111,EV
2533,N903EV,EV
1281,N77525,UA
656,N517JB,B6
4955,N980EV,EV
1174,N353NB,DL
840,N587AS,AS
5657,N951SW,OO
121,N274WN,WN
1061,N823DN,DL
37,N528SW,WN
4700,N13970,EV
1906,N756SA,WN
851,N707SA,WN
1105,N923WN,WN
2509,N906EV,EV
1087,N68821,UA
5742,N833AS,EV
2634,N988CA,OO
1633,N528AA,AA
415,N949WN,WN
5152,N931EV,EV
1554,N812DN,DL
2157,N750AT,DL
1348,N203FR,F9
5476,N232PQ,EV
4698,N11539,EV
2601,N799SW,WN
340,N217JC,WN
193,N3EHAA,AA
1091,N638SW,WN
1850,N104UW,US
4689,N809CA,OO
3141,N942MQ,MQ
3428,N504MQ,MQ
1558,N12114,UA
5423,N679SA,OO
703,N589UA,UA
1629,N226WN,WN
3167,N854MQ,MQ
5156,N686BR,EV
2822,N516MQ,MQ
600,N647AW,US
813,N531AS,AS
1225,N33262,UA
3122,N928MQ,MQ
4860,N13123,EV
1851,N924DN,DL
2193,N761RR,WN
3583,N757LV,WN
640,N476WN,WN
2249,N494AA,AA
747,N251AY,US
5459,N614QX,EV
96,N565AA,AA
511,N760US,US
5427,N579SW,OO
1941,N906DE,DL
4626,N13118,EV
3364,N847MQ,MQ
2981,N845MQ,MQ
625,N805AW,US
4715,N438SW,OO
1104,N30401,UA
5305,N973SW,OO
3122,N616MQ,MQ
1497,N911DA,DL
791,N481WN,WN
4400,N8619F,WN
2710,N896SK,OO
1052,N3JBAA,AA
2592,N466SW,OO
1719,N604AW,US
2060,N833AW,US
2995,N526MQ,MQ
1341,N603AT,DL
29,N469AA,AA
1254,N69833,UA
4090,N12142,EV
4991,N962SW,OO
1427,N359SW,WN
1473,N547AA,AA
437,N395DN,DL
3698,N6EAMQ,MQ
864,N801AW,US
3666,N648MQ,MQ
1591,N72405,UA
4471,N239WN,WN
4524,N12135,EV
1299,N3JTAA,AA
3141,N653SW,WN
270,N246LV,WN
1451,N586NW,DL
1035,N318JB,B6
6419,N103SY,OO
2467,N942DL,DL
5692,N833AS,EV
2298,N939DN,DL
203,N461WN,WN
5145,N604QX,EV
1573,N73276,UA
394,N3BEAA,AA
4697,N16999,EV
1182,N14214,UA
23,N945JB,B6
739,N906AW,US
386,N492HA,HA
1849,N723UW,US
1181,N287WN,WN
5161,N118SY,OO
2073,N110UW,US
316,N941DL,DL
4179,N472WN,WN
1708,N700UW,US
1266,N3JHAA,AA
1023,N404WN,WN
1626,N701GS,WN
1103,N3BAAA,AA
1041,N3FDAA,AA
795,N846VA,VX
1840,N704X,DL
2532,N301NB,DL
3013,N675MQ,MQ
805,N7749B,WN
6300,N582SW,OO
2278,N5FGAA,AA
3322,N849MQ,MQ
5123,N856AS,EV
1349,N581AA,AA
2288,N960DL,DL
1261,N807DN,DL
1127,N973DL,DL
4339,N12136,EV
6137,N48901,EV
4713,N804SK,OO
2492,N859AA,AA
1444,N39728,UA
362,N654SW,WN
842,N581AS,AS
237,N836UA,UA
115,N489HA,HA
2554,N938DN,DL
1181,N353NW,DL
2190,N980DL,DL
1951,N672DL,DL
3638,N0EGMQ,MQ
4941,N710EV,EV
3147,N758SW,WN
4848,N631SK,OO
2321,N608SW,WN
5479,N909SW,OO
1336,N914DN,DL
7416,N8982A,OO
1919,N103US,US
1588,N3FFAA,AA
824,N597UA,UA
808,N336NB,DL
1648,N966AT,DL
1678,N926DL,DL
116,N609SW,WN
2026,N952DN,DL
20,N340LV,WN
3891,N952WN,WN
1454,N508JB,B6
1071,N939WN,WN
160,N634SW,WN
2456,N4YFAA,AA
6271,N923SW,OO
2128,N6706Q,DL
4167,N15910,EV
1538,N4WNAA,AA
6471,N954SW,OO
1198,N998DL,DL
3378,N556WN,WN
1038,N37298,UA
1878,N722US,US
3269,N14907,EV
871,N361VA,VX
401,N816UA,UA
7414,N439SW,OO
2224,N689DL,DL
1152,N924AT,DL
627,N649AW,US
498,N314NB,DL
3305,N366SW,WN
2019,N920DN,DL
4555,N10575,EV
1581,N3GBAA,AA
269,N208WN,WN
755,N190UW,US
1788,N474WN,WN
811,N903DA,DL
5486,N764SK,OO
4848,N613QX,OO
2605,N292WN,WN
5781,N15910,EV
1904,N556NW,DL
6446,N110SY,OO
3365,N546MQ,MQ
266,N646JB,B6
2023,N587UW,US
5040,N843AS,EV
4571,N687SW,WN
2573,N899AT,DL
2978,N510MQ,MQ
832,N933FR,F9
2023,N587UW,US
294,N410UA,UA
1416,N997DL,DL
1125,N962DL,DL
328,N769AS,AS
5548,N938SW,OO
1985,N942DN,DL
4174,N14543,EV
1716,N606JB,B6
2451,N3HYAA,AA
1130,N934DL,DL
3932,N17169,EV
16,N739GB,WN
3093,N660MQ,MQ
275,N289CT,WN
2153,N970AT,DL
7371,N448SW,OO
3049,N658MQ,MQ
5398,N221SW,OO
6058,N14180,EV
1896,N194UW,US
641,N834AW,US
3766,N7752B,WN
524,N211WN,WN
688,N854UA,UA
1643,N314NB,DL
726,N778AS,AS
1670,N963WN,WN
4663,N614SK,OO
1835,N623DL,DL
1441,N906AT,DL
83,N506AS,AS
605,N611NK,NK
3594,N851MQ,MQ
863,,US
2955,N906MQ,MQ
1607,N69806,UA
1687,N8603F,WN
2969,N931WN,WN
6209,N110SY,OO
2152,N945UW,US
109,N413AS,AS
171,N785AA,AA
236,N3GPAA,AA
7432,N443SW,OO
523,N579AS,AS
5996,N16571,EV
3068,N909MQ,MQ
2224,N589NW,DL
3310,N764SW,WN
3102,N615MQ,MQ
1430,N4XJAA,AA
4531,N14188,EV
586,N622SW,WN
20,N524SW,WN
1447,N685SW,WN
2908,N692MQ,MQ
409,N644AS,AS
1713,N551UW,US
781,N553UW,US
1394,N919AT,DL
446,N651AW,US
3038,N845MQ,MQ
6439,N905SW,OO
14,N696DL,DL
6252,N652BR,OO
411,N842UA,UA
4550,N823SK,OO
891,N7752B,WN
258,N3LAAA,AA
413,N571UW,US
1766,N958DL,DL
657,N631AW,US
3064,N690MQ,MQ
1617,N73259,UA
3160,N853MQ,MQ
356,N013AA,AA
519,N431WN,WN
818,N538AS,AS
3851,N961WN,WN
1361,N3KBAA,AA
1371,N398SW,WN
5478,N722EV,EV
640,N180US,US
5203,N784SK,OO
963,N844VA,VX
720,N203FR,F9
2996,N614MQ,MQ
7396,N685BR,OO
1089,N267JB,B6
416,N826AW,US
5432,N600QX,EV
367,N318AS,AS
350,N443UA,UA
1058,N690DL,DL
340,N460WN,WN
41,N752SW,WN
714,N916WN,WN
622,N354SW,WN
32,N416WN,WN
4546,N812SK,OO
5430,N979EV,EV
1431,N994AT,DL
2566,N933DN,DL
1214,N324JB,B6
5663,N15985,EV
1816,N713UW,US
3939,N16561,EV
489,N769US,US
1515,N373JB,B6
472,N462AS,AS
366,N945WN,WN
1200,N937DN,DL
1304,N746JB,B6
3649,N500MQ,MQ
893,N737JW,WN
3221,N636MQ,MQ
4107,N632SW,WN
408,N613AS,AS
1088,N690DL,DL
1880,N835AW,US
326,N523JB,B6
3191,N614MQ,MQ
443,N629NK,NK
2282,N397DA,DL
4173,N759GS,WN
5059,N608QX,EV
445,N615AS,AS
1520,N969WN,WN
4258,N11544,EV
4519,N7728D,WN
427,N247JB,B6
4167,N48901,EV
3198,N714CB,WN
5595,N976SW,OO
3312,N823MQ,MQ
815,N517AS,AS
5099,N686BR,EV
314,N423WN,WN
577,N909WN,WN
1098,N4XNAA,AA
224,N613NK,NK
294,N8631A,WN
4203,N13997,EV
783,N909DA,DL
103,N629NK,NK
1983,N989DL,DL
762,N488UA,UA
1414,N315US,DL
1138,N3AJAA,AA
2662,N434WN,WN
324,N486HA,HA
865,N613JB,B6
1456,N922DX,DL
775,N552AS,AS
865,N238WN,WN
5166,N932EV,OO
5968,N14204,EV
419,N667AW,US
6231,N719SK,OO
1950,N704US,US
1315,N503AA,AA
364,N3KRAA,AA
2383,N934AT,DL
6608,N506CA,OO
628,N531AS,AS
294,N476HA,HA
4490,N14173,EV
1533,N550WN,WN
155,N3CHAA,AA
1146,N756SA,WN
207,N215WN,WN
796,N524VA,VX
1710,N974DL,DL
2258,N315US,DL
2992,N851MQ,MQ
3092,N717SA,WN
3460,N224AG,OO
2165,N601WN,WN
5654,N562SW,OO
758,N598UA,UA
1281,N995DL,DL
343,N534AS,AS
7399,N427SW,OO
1847,N229WN,WN
430,N735SA,WN
334,N841VA,VX
601,N409AS,AS
1041,N3JMAA,AA
1333,N668DN,DL
5586,N923EV,EV
439,N804AW,US
1606,N922AT,DL
2520,N913DN,DL
1828,N901DE,DL
1784,N157UW,US
3644,N833MQ,MQ
5590,N612QX,EV
881,N416WN,WN
1749,N73860,UA
2317,N3CMAA,AA
3417,N644MQ,MQ
458,N908WN,WN
683,N647AW,US
1282,N377NW,DL
5346,N585SW,OO
2396,N3736C,DL
906,N619NK,NK
3851,N639SW,WN
799,N274AY,US
4976,N750EV,EV
1194,N371DA,DL
497,N405WN,WN
719,N213FR,F9
602,N578UW,US
184,N8605E,WN
4652,N920WN,WN
870,N337NB,DL
2367,N893AT,DL
5385,N292SW,OO
603,N664AW,US
4508,N8982A,OO
760,N787SA,WN
4136,N13997,EV
6245,N779SK,OO
156,N23721,UA
5401,N873AS,EV
604,N846UA,UA
5786,N11119,EV
2605,N346NB,DL
2432,N8602F,WN
4523,N603SK,OO
4825,N606SK,OO
226,N810UA,UA
1026,N14250,UA
699,N754UW,US
813,N634NK,NK
697,N614AS,AS
2341,N4YNAA,AA
2006,N704US,US
148,N632JB,B6
3406,N955WN,WN
3255,N12166,EV
2900,N820MQ,MQ
1395,N960DL,DL
926,N4YBAA,AA
1229,N927DA,DL
239,N635SW,WN
1422,N13750,UA
1481,N283JB,B6
457,N565UW,US
3119,N654MQ,MQ
244,N461UA,UA
5,N389SW,WN
5096,N136EV,EV
5337,N903SW,OO
896,N8306H,WN
1037,N69833,UA
3033,N644MQ,MQ
4984,N793SK,OO
221,N621JB,B6
826,N960DL,DL
5496,N840AS,EV
2063,N128UW,US
5723,N835AS,EV
4918,N219WN,WN
2613,N602SW,WN
2853,N716SW,WN
1925,N542US,DL
617,N7812G,WN
1069,N3GHAA,AA
1122,N823DN,DL
51,N522SW,WN
649,N315AS,AS
2136,N961UW,US
2152,N606SW,WN
221,N3EAAA,AA
2514,N7732A,WN
205,N7741C,WN
4511,N24128,EV
1294,N958DL,DL
298,N5ECAA,AA
298,N806UA,UA
814,N819UA,UA
2445,N376NW,DL
803,N664AW,US
3291,N509MQ,MQ
1748,N194UW,US
1482,N77871,UA
3201,N507MQ,MQ
1266,N72405,UA
318,N611NK,NK
174,N627SW,WN
1165,N665DN,DL
472,N456UA,UA
1105,N234WN,WN
22,N842VA,VX
3248,N298WN,WN
3572,N264LV,WN
1305,N6706Q,DL
1064,N39463,UA
4998,N741EV,EV
783,N449UA,UA
4909,N901WN,WN
1528,N489AA,AA
3592,N426WN,WN
2047,N8322X,WN
1638,N379SW,WN
80,N479AA,AA
5337,N903SW,OO
3298,N374SW,WN
1365,N3BFAA,AA
915,N738CB,WN
7391,N299SW,OO
2532,N902EV,EV
2837,N523MQ,MQ
4173,N16178,EV
5015,N615QX,EV
60,N548AS,AS
1095,N4XBAA,AA
166,N476HA,HA
2653,N444WN,WN
4663,N13997,EV
4559,N7752B,WN
3449,N819MQ,MQ
4680,N814SK,OO
5942,N27200,EV
3370,N543MQ,MQ
646,N807UA,UA
443,N3760C,DL
909,N529VA,VX
683,N527NK,NK
5455,N929SW,OO
2473,N918DE,DL
4654,N13914,EV
512,N597UA,UA
3262,N662MQ,MQ
794,N353NB,DL
1091,N959DN,DL
209,N3ARAA,AA
4712,N8965E,OO
365,N480HA,HA
2348,N566AA,AA
4748,N449SW,OO
2427,N4YJAA,AA
5164,N954SW,OO
489,N950WN,WN
1983,N758US,US
1297,N69824,UA
1536,N927DN,DL
4054,N749SW,WN
3627,N5PBMQ,MQ
920,N190DN,DL
1789,N179UW,US
6232,N938SW,OO
2038,N902DA,DL
2427,N723SW,WN
6159,N14916,EV
5370,N708EV,EV
2600,N906DE,DL
863,N528NK,NK
2685,N603AT,DL
5940,N13956,EV
1790,N555NW,DL
319,N438WN,WN
3867,N731SA,WN
6050,N11119,EV
2926,N682MQ,MQ
1711,N126UW,US
215,N614NK,NK
317,N854UA,UA
3284,N853MQ,MQ
831,N312US,DL
465,N184US,US
1286,N4XGAA,AA
5106,N838AS,EV
498,N314NB,DL
418,N624AG,DL
1908,N542UW,US
899,N669SW,WN
1450,N37274,UA
653,N837AW,US
850,N709UW,US
4469,N814SK,OO
1536,N581NW,DL
1667,N561AA,AA
3405,N612MQ,MQ
695,N324JB,B6
4987,N928EV,OO
1094,N79521,UA
6164,N14923,EV
5789,N15527,EV
1926,N522US,DL
4655,N187PQ,OO
1627,N138DL,DL
2560,N357NW,DL
390,N814UA,UA
1636,N528SW,WN
448,N3771K,DL
249,N365SW,WN
3473,N847MQ,MQ
4604,N13123,EV
4475,N809CA,OO
3482,N849MQ,MQ
5394,N652BR,OO
917,N612JB,B6
5207,N970SW,OO
3674,N763SW,WN
1841,N966AT,DL
3059,N650MQ,MQ
1114,N26215,UA
667,N303AS,AS
1760,N3730B,DL
553,N657SW,WN
2063,N650AW,US
148,N3HAAA,AA
4774,N936WN,WN
1321,N229JB,B6
2257,N3BBAA,AA
1714,N415WN,WN
278,N756SA,WN
4565,N14105,EV
3372,N532MQ,MQ
1061,N617SW,WN
2597,N866AS,OO
1691,N27733,UA
2059,N362SW,WN
4130,N11106,EV
1746,N76254,UA
1444,N3LUAA,AA
5302,N931EV,EV
1065,N3ERAA,AA
1411,N396AA,AA
2673,N957AT,DL
4588,N252WN,WN
1450,N69816,UA
889,N922DX,DL
1593,N3FHAA,AA
1949,N375DA,DL
5614,N730SK,OO
5291,N296SW,OO
483,N631SW,WN
1404,N548US,DL
2501,N364NB,DL
4499,N823SK,OO
1239,N938DL,DL
3392,N656MQ,MQ
2639,N239WN,WN
382,N424AA,AA
912,N691WN,WN
1556,N66803,UA
3590,N634MQ,MQ
4358,N14514,EV
4649,N729SW,WN
5617,N743SK,OO
4492,N429SW,OO
347,N493HA,HA
1145,N636WN,WN
4950,N738EV,EV
926,N624SW,WN
728,N624NK,NK
156,N491HA,HA
563,N177US,US
657,N618AS,AS
1086,N469AA,AA
3917,N346SW,WN
734,N563UW,US
361,N3CFAA,AA
432,N951FR,F9
2059,N926DL,DL
1571,N5CNAA,AA
1974,N908WN,WN
464,N933WN,WN
346,N534AS,AS
4985,N921EV,EV
1993,N151UW,US
858,N505NK,NK
4996,N784SK,OO
126,N608NK,NK
1137,N939WN,WN
4683,N12530,EV
1063,N209FR,F9
7377,N442SW,OO
2456,N4XEAA,AA
406,N954WN,WN
714,N527VA,VX
5598,N756SK,OO
4648,N455SW,OO
2515,N704X,DL
496,N602AW,US
648,N268WN,WN
694,N909AW,US
529,N8634A,WN
7367,N440SW,OO
173,N486HA,HA
4915,N870AS,EV
4512,N806SK,OO
2326,N3ESAA,AA
4357,N14198,EV
4650,N12160,EV
4755,N823SK,OO
2082,N991DL,DL
129,N303AS,AS
2592,N3759,DL
3834,N960WN,WN
1367,N231JB,B6
749,N845UA,UA
2713,N244WN,WN
3299,N654SW,WN
84,N3BDAA,AA
607,N422WN,WN
18,N7723E,WN
328,N960WN,WN
1784,N180US,US
824,N546UA,UA
1103,N551NW,DL
730,N519NK,NK
270,N246LV,WN
406,N428WN,WN
1090,N3DYAA,AA
2783,N376SW,WN
105,N491HA,HA
329,N594AS,AS
4661,N439SW,OO
5183,N849AS,EV
920,N722TW,DL
231,N3FFAA,AA
1258,N26210,UA
5357,N296SW,OO
2566,N903EV,EV
1195,N57864,UA
1842,N313US,DL
3250,N854MQ,MQ
1997,N578UW,US
1934,N915DE,DL
4909,N7740A,WN
270,N238WN,WN
3281,N546MQ,MQ
4714,N936SW,OO
2091,N747SA,WN
2966,N734SA,WN
3639,N662MQ,MQ
4854,,OO
971,N641JB,B6
2781,N825MQ,MQ
121,N606NK,NK
1479,N324JB,B6
403,N850UA,UA
3933,N247WN,WN
5142,N712EV,EV
5573,N952SW,OO
679,N788AS,AS
1070,N3FGAA,AA
493,N546AS,AS
427,N478UA,UA
318,N487HA,HA
5247,N933EV,EV
1211,N37290,UA
2278,N3772H,DL
1513,N005AA,AA
3116,N641MQ,MQ
