FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
1225,N500WR,WN
309,N489HA,HA
3151,N502MQ,MQ
959,N585AA,AA
1198,N438AA,AA
2264,N375DA,DL
466,N309AS,AS
1223,N3FMAA,AA
2343,N352SW,WN
3470,N603MQ,MQ
1134,N3ACAA,AA
2432,N987AT,DL
1474,N68817,UA
417,N587NK,NK
1256,N3JCAA,AA
950,N359NB,DL
346,N774SW,WN
340,N316JB,B6
2257,N687SW,WN
661,N548UW,US
3297,N636MQ,MQ
6518,N937SW,OO
2155,N139DL,DL
717,N521VA,VX
4267,N14179,EV
2002,N933DL,DL
672,N902AW,US
3054,N281WN,WN
686,N496WN,WN
2272,N642WN,WN
232,N424AA,AA
1885,N7709A,WN
1471,N4WPAA,AA
546,N242WN,WN
4655,N608SK,OO
2520,N652SW,WN
5436,N920SW,OO
1336,N187JB,B6
358,N618JB,B6
1850,N105UW,US
738,N210WN,WN
5430,N945SW,OO
204,N469UA,UA
1647,N921DN,DL
946,N648SW,WN
94,N936DL,DL
744,N822AW,US
2636,N498CA,OO
3493,N933MQ,MQ
1391,N8612K,WN
2152,N140LL,DL
957,N961WN,WN
1725,N375SW,WN
1486,N216JB,B6
415,N320AS,AS
3073,N623MQ,MQ
566,N928FR,F9
305,N492HA,HA
270,N5ECAA,AA
348,N3BRAA,AA
5940,N16546,EV
3439,N629MQ,MQ
1426,N283WN,WN
1487,N4XVAA,AA
210,N487UA,UA
1758,N913US,US
114,N644AS,AS
2086,N948WN,WN
844,N586AS,AS
404,N8618N,WN
1680,N554JB,B6
329,N3LJAA,AA
499,N183UW,US
4588,N19966,EV
1251,N582AA,AA
365,N317AS,AS
1423,N916DE,DL
1341,N862AA,AA
6213,N923SW,OO
1725,N991DL,DL
1484,N504AA,AA
1101,N912FR,F9
1892,N523UW,US
285,N5DEAA,AA
3792,N482WN,WN
844,N224WN,WN
1868,N963DN,DL
1101,N920FR,F9
208,N178JB,B6
260,N610WN,WN
1932,N8650F,WN
1648,N607AT,DL
4512,N16954,EV
4329,N26141,EV
250,N923WN,WN
1507,N203JB,B6
3039,N781WN,WN
309,N821UA,UA
1178,N953DN,DL
5080,N615QX,EV
1552,N24212,UA
2513,N905EV,EV
2180,N946UW,US
771,N8323C,WN
6074,N48901,EV
211,N627VA,VX
354,N281WN,WN
1422,N004AA,AA
250,N252WN,WN
6240,N120SY,OO
865,N279WN,WN
5265,N724EV,EV
3405,N905WN,WN
5170,N709SK,OO
5196,N967SW,OO
403,N676AW,US
4643,N779CA,OO
4800,N708SW,WN
1855,N185UW,US
404,N946WN,WN
4770,N8982A,OO
3192,N900MQ,MQ
271,N508JB,B6
3953,N12136,EV
2047,N814AW,US
1707,N717UW,US
175,N522NK,NK
1599,N906DE,DL
409,N625AS,AS
5808,N33182,EV
2246,N592NW,DL
6338,N584SW,OO
1888,N190JB,B6
4355,N13955,EV
1324,N381AA,AA
256,N609NK,NK
2780,N614MQ,MQ
1898,N169UW,US
3004,N951WN,WN
3728,N613SW,WN
964,N961DN,DL
458,N493WN,WN
3375,N521MQ,MQ
1846,N828AW,US
1359,N454AA,AA
239,N4XMAA,AA
110,N3LJAA,AA
556,N489HA,HA
1327,N3763D,DL
258,N379SW,WN
1528,N436AA,AA
240,N3GTAA,AA
515,N615SW,WN
4484,N821SK,OO
390,N416UA,UA
199,N520JB,B6
2049,N8318F,WN
1255,N24729,UA
1550,N3LPAA,AA
6278,N727SK,OO
2038,N8653A,WN
4336,N396SW,WN
515,N468UA,UA
969,N5ENAA,AA
531,N817AW,US
2620,N435SW,OO
697,N397SW,WN
4815,N711HK,WN
2244,N641SW,WN
1108,N3AMAA,AA
6137,N18102,EV
3311,N609MQ,MQ
1859,N626AW,US
5366,N136EV,EV
4117,N11526,EV
363,N848UA,UA
626,,US
4534,N15555,EV
4628,N12924,EV
169,N476WN,WN
6435,N767SK,OO
1240,N4WTAA,AA
2610,N862AS,OO
2438,N958DN,DL
2045,N830AW,US
5228,N758SK,OO
3837,N7737E,WN
2901,N676MQ,MQ
2465,N3HMAA,AA
788,N579AS,AS
122,N486HA,HA
667,N951UW,US
696,N582UW,US
7428,N433SW,OO
5158,N713SK,OO
1199,N4YCAA,AA
199,N534NK,NK
418,N717TW,DL
1836,N951DL,DL
282,N309JB,B6
555,N418UA,UA
4835,N443SW,OO
4294,N241WN,WN
614,N829UA,UA
1743,N37420,UA
2349,N371SW,WN
385,N503AA,AA
740,N606SW,WN
4107,N632SW,WN
1065,N39418,UA
3,N395HA,HA
113,N307JB,B6
5580,N914EV,EV
4570,N382SW,WN
1519,N481AA,AA
1880,N747UW,US
5522,N710EV,EV
1142,N615JB,B6
1683,N455WN,WN
784,N756US,US
1770,N6713Y,DL
3580,N639MQ,MQ
1297,N87507,UA
1334,N909DA,DL
325,N786SW,WN
3465,N826MQ,MQ
4226,N12924,EV
1888,N249JB,B6
5203,N785SK,OO
3050,N8617E,WN
2027,N357NW,DL
944,N456AA,AA
260,N8634A,WN
2153,N919AT,DL
1121,N450WN,WN
115,N3CTAA,AA
242,N455UA,UA
3213,N630MQ,MQ
5519,N709SK,OO
1097,N3766,DL
2957,N731SA,WN
4028,N903WN,WN
1309,N251WN,WN
1463,N985DL,DL
2145,N620SW,WN
1674,N73275,UA
4257,N11127,EV
4502,N429SW,OO
409,N521NK,NK
870,N7730A,WN
1563,N3759,DL
1679,N402WN,WN
1684,N3742C,DL
6052,N11536,EV
545,N661AW,US
4701,N214WN,WN
2386,N488AA,AA
1755,N28457,UA
702,N424UA,UA
1294,N936DL,DL
158,N311US,DL
536,N190JB,B6
581,N959WN,WN
493,N8643A,WN
4402,N14171,EV
3255,N506MQ,MQ
1051,N742SW,WN
1059,N36476,UA
5948,N29906,EV
5385,N567SW,OO
21,N390HA,HA
1938,N747UW,US
1649,N69804,UA
2459,N5BTAA,AA
1614,N436WN,WN
1456,N926DH,DL
844,N8654B,WN
1269,N940DL,DL
555,N477HA,HA
1128,N955WN,WN
5254,N708SK,OO
5557,N856AS,EV
2433,N3LNAA,AA
2276,N7709A,WN
1260,N659DL,DL
544,N157UW,US
5054,N870AS,EV
3222,N691MQ,MQ
125,N455AA,AA
495,N279WN,WN
5434,N909SW,OO
550,N907WN,WN
301,N210WN,WN
17,N389HA,HA
89,N591JB,B6
2518,N725SW,WN
1814,N648SW,WN
1500,N727TW,DL
2020,N566UW,US
1225,N8628A,WN
2410,N380SW,WN
4939,N919EV,EV
469,N509NK,NK
2506,N704X,DL
5256,N709SK,OO
1489,N4XLAA,AA
2042,N925DL,DL
2589,N868CA,OO
5413,N976SW,OO
1338,N7713A,WN
3300,N510MQ,MQ
2262,N501AA,AA
358,N453UA,UA
3286,N600MQ,MQ
2394,N3CMAA,AA
5176,N867AS,EV
822,N569AS,AS
322,N794AS,AS
4469,N16183,EV
3587,N497WN,WN
1587,N670DN,DL
2135,N296WN,WN
869,N583AS,AS
893,N557AS,AS
4670,N19554,EV
4214,N12175,EV
1815,N551NW,DL
6143,N14977,EV
1377,N4XFAA,AA
3145,N684MQ,MQ
2635,N498CA,OO
411,N509JB,B6
589,N318JB,B6
4924,N408WN,WN
2519,N3737C,DL
185,N477HA,HA
6002,N12528,EV
975,N992DL,DL
3092,N649MQ,MQ
2207,N787SA,WN
4658,N821SK,OO
1267,N3KPAA,AA
688,N625AS,AS
236,N486HA,HA
382,N659DL,DL
458,N624AG,DL
1792,N933DN,DL
253,N779UA,UA
2943,N422WN,WN
1028,N27722,UA
6498,N709SK,OO
1375,N3GHAA,AA
3650,N935WN,WN
1568,N570AA,AA
1179,N76528,UA
4468,N461SW,OO
1069,N904DE,DL
979,N893AT,DL
1776,N8643A,WN
605,N612JB,B6
2099,N154UW,US
1806,N129DL,DL
630,N603NK,NK
5190,N917EV,EV
630,N601NK,NK
773,N825DN,DL
415,N598UA,UA
1711,N165US,US
3109,N500MQ,MQ
4719,N427SW,OO
4105,N7732A,WN
167,N795AS,AS
1166,N7741C,WN
791,N625AS,AS
2123,N808AW,US
901,N905JB,B6
235,N929DL,DL
649,N588NK,NK
3763,N262WN,WN
3538,N679MQ,MQ
475,N520JB,B6
5178,N868AS,EV
1460,N901DA,DL
364,N203FR,F9
3836,N685SW,WN
754,N633SW,WN
424,N935JB,B6
7371,N779CA,OO
1052,N978DL,DL
2379,N229JB,B6
234,N398SW,WN
1250,N87507,UA
2312,N353AA,AA
5225,N751SK,OO
3186,N651MQ,MQ
1227,N958DN,DL
1465,N983DL,DL
216,N931FR,F9
5528,N964SW,OO
2352,N959WN,WN
1232,N75425,UA
5500,N925SW,OO
1099,N14219,UA
622,N602AW,US
2546,N830AS,EV
6515,N794SK,OO
1898,N191UW,US
5248,N854AS,EV
5047,N181PQ,EV
1489,N3FHAA,AA
1883,N124US,US
530,N703SW,WN
2366,N953AT,DL
232,N967WN,WN
459,N583UW,US
2174,N952UW,US
315,N432WN,WN
379,N859AA,AA
6034,N11551,EV
2545,N8316H,WN
1267,N708SW,WN
1979,N157UW,US
1096,N3ACAA,AA
1995,N161UW,US
2155,N692DL,DL
1,N615SW,WN
2316,N125DL,DL
1980,N170US,US
1600,N3752,DL
1531,N38424,UA
4676,N21130,EV
791,N7712G,WN
4890,N755EV,EV
2232,N381DN,DL
1054,N17128,UA
5698,N820AS,EV
1905,N590NW,DL
1824,N509AY,US
843,N562AS,AS
1230,N6711M,DL
507,N674DL,DL
972,N611NK,NK
1490,N3ESAA,AA
1895,N779JB,B6
373,N514AA,AA
1672,N13113,UA
1595,N499AA,AA
902,N604NK,NK
108,N8637A,WN
2591,N417SW,OO
1543,N727SW,WN
388,N489HA,HA
2788,N371SW,WN
1365,N909DE,DL
401,N411UA,UA
5267,N976SW,OO
4586,N603QX,OO
4237,N16546,EV
805,N449WN,WN
6300,N579SW,OO
1224,N3ASAA,AA
1798,N968DL,DL
1943,N915US,US
739,N8305E,WN
3568,N534MQ,MQ
3145,N650MQ,MQ
1010,N427WN,WN
108,N628NK,NK
5221,N707SK,OO
1190,N987DL,DL
157,N481HA,HA
5409,N604QX,EV
1255,N36247,UA
4295,N12175,EV
1097,N14731,UA
1092,N33266,UA
1280,N671DN,DL
2880,N902WN,WN
5977,N15527,EV
334,N839VA,VX
2994,N925MQ,MQ
362,N7703A,WN
854,N667DN,DL
3957,N924WN,WN
37,N548AS,AS
3195,N697MQ,MQ
6486,N948SW,OO
2451,N3HTAA,AA
5197,N973SW,OO
5309,N594SW,OO
337,N630JB,B6
2984,N542MQ,MQ
321,N835VA,VX
1657,N3JCAA,AA
1120,N66808,UA
5607,N232PQ,EV
1931,N827AW,US
1310,N505AA,AA
3354,N513MQ,MQ
4107,N632SW,WN
1696,N77510,UA
1486,N8603F,WN
1087,N37277,UA
525,N757LV,WN
2570,N877AS,EV
448,N756AS,AS
4273,N7736A,WN
1772,N688DL,DL
4177,N13978,EV
1660,N8320J,WN
1070,N250WN,WN
833,N368NW,DL
2602,N835MH,DL
1219,N4YRAA,AA
205,N949WN,WN
5404,N981EV,EV
341,N788AS,AS
1330,N205FR,F9
5171,N915SW,OO
1667,N35407,UA
4516,N29906,EV
221,N912FR,F9
4631,N13975,EV
3123,N668MQ,MQ
989,N406WN,WN
2723,N289CT,WN
5206,N652BR,OO
908,N913WN,WN
302,N8653A,WN
2110,N905DE,DL
768,N552NW,DL
1271,N294WN,WN
373,N459UA,UA
16,N1501P,DL
1797,N708UW,US
296,N202AA,AA
1223,N3ENAA,AA
209,N624NK,NK
2850,N910WN,WN
4493,N12540,EV
4326,N16541,EV
94,N3LWAA,AA
1021,N66828,UA
493,N508JB,B6
41,N965WN,WN
3233,N520MQ,MQ
6403,N713SK,OO
2044,N961UW,US
5029,N914EV,EV
5780,N16976,EV
763,N700UW,US
1144,N37466,UA
786,N434WN,WN
1189,N7707C,WN
1273,N007AA,AA
4525,N7726A,WN
1346,N946DN,DL
1851,N912DN,DL
6310,N958SW,OO
3857,N652SW,WN
1776,N947UW,US
4858,N823AS,OO
602,N576UW,US
1877,N802AW,US
421,N3766,DL
616,N413AS,AS
1897,N428WN,WN
1361,N970AT,DL
2867,N420WN,WN
879,N589AS,AS
3418,N527MQ,MQ
2968,N509MQ,MQ
1352,N537JB,B6
351,N490WN,WN
4390,N14993,EV
3574,N448WN,WN
1366,N3LPAA,AA
3673,N766SW,WN
1403,N909DL,DL
6525,N912SW,OO
310,N488UA,UA
395,N533NK,NK
3037,N621MQ,MQ
3668,N8311Q,WN
763,N8608N,WN
637,N430WN,WN
5156,N900EV,EV
3318,N676MQ,MQ
688,N526UA,UA
15,N533AS,AS
2404,N900DE,DL
2270,N37700,DL
65,N796AS,AS
1281,N928FR,F9
925,N604NK,NK
212,N3BLAA,AA
6174,N14974,EV
972,N216WR,WN
3458,N699MQ,MQ
1588,N77525,UA
3397,N8621A,WN
5167,N686BR,EV
4120,N11551,EV
1715,N67827,UA
1282,N337NW,DL
257,N953WN,WN
1542,N33262,UA
4259,N27962,EV
969,N905DA,DL
881,N562AS,AS
343,N484HA,HA
5525,N837AS,EV
3963,N25134,EV
2975,N855MQ,MQ
4367,N14904,EV
3834,N476WN,WN
1841,N554UW,US
1563,N8650F,WN
4986,N176PQ,EV
2677,N8652B,WN
4,N913JB,B6
796,N907DA,DL
372,N852UA,UA
6,N518AS,AS
2505,N902EV,EV
1026,N697SW,WN
1325,N3761R,DL
3272,N15555,EV
1238,N3LYAA,AA
340,N179JB,B6
3176,N509MQ,MQ
2382,N567AA,AA
489,N361SW,WN
2352,N242WN,WN
397,N488HA,HA
195,N69806,UA
657,N841UA,UA
2590,N696DL,DL
315,N910WN,WN
452,N435UA,UA
2563,N907EV,EV
883,N282AY,US
3958,N24103,EV
1181,N263WN,WN
4640,N8635F,WN
4546,N15572,EV
2774,N647MQ,MQ
5589,N839AS,EV
2612,N863AS,OO
530,N749US,US
342,N3LEAA,AA
2449,N314NB,DL
5611,N847AS,EV
172,N290WN,WN
4985,N854AS,EV
2309,N918DL,DL
4648,N27190,EV
3206,N517MQ,MQ
959,N4YMAA,AA
1796,N329NB,DL
1168,N3744F,DL
2075,N921DN,DL
726,N556AS,AS
5028,N131EV,EV
1250,N371NB,DL
3572,N449WN,WN
4446,N440SW,OO
446,N677AW,US
4378,N13908,EV
1692,N821DN,DL
3154,N902MQ,MQ
2234,N3LDAA,AA
404,N636VA,VX
3527,N632MQ,MQ
47,N511SW,WN
1145,N824DN,DL
1697,N905DE,DL
3261,N13979,EV
246,N249WN,WN
2180,N368JB,B6
2627,N988CA,OO
44,N3DCAA,AA
353,N805UA,UA
2352,N928WN,WN
2623,N869AS,OO
2169,N958UW,US
2233,N951DL,DL
2321,N608SW,WN
643,N733SA,WN
1996,N824AW,US
6001,N13566,EV
4927,N231WN,WN
5236,N121SY,OO
1295,N75851,UA
336,N373SW,WN
2160,N939DN,DL
1514,N4XRAA,AA
728,N619NK,NK
4511,N438SW,OO
3259,N5PBMQ,MQ
1095,N8616C,WN
4364,N11121,EV
657,N507NK,NK
4191,N14972,EV
4269,N8317M,WN
1180,N58101,UA
7391,N224SW,OO
1466,N258WN,WN
566,N223WN,WN
4378,N526SW,WN
3489,N809MQ,MQ
3459,N665MQ,MQ
770,N942UW,US
5226,N783SK,OO
469,N523VA,VX
2196,N923DN,DL
3958,N12135,EV
350,N337JB,B6
1367,N957DN,DL
488,N291WN,WN
278,N524JB,B6
208,N236JB,B6
4161,N7752B,WN
942,N583AA,AA
3300,N406WN,WN
989,N893AT,DL
1881,N282AY,US
3328,N815MQ,MQ
1453,N598AA,AA
4789,N820SK,OO
221,N3CHAA,AA
465,N7752B,WN
302,N611AS,AS
1832,N902DE,DL
1802,N235WN,WN
776,N239JB,B6
3259,N36915,EV
360,N3EJAA,AA
302,N3ERAA,AA
2227,N8627B,WN
1462,N456AA,AA
278,N354SW,WN
4306,N16546,EV
2395,N3FYAA,AA
48,N925WN,WN
834,N512AS,AS
296,N927WN,WN
1307,N221WN,WN
382,N476HA,HA
137,N621SW,WN
1573,N586AA,AA
172,N747SA,WN
1596,N3HLAA,AA
3049,N638MQ,MQ
4302,N21144,EV
1280,N667DN,DL
1061,N823DN,DL
5196,N600QX,EV
26,N623JB,B6
2182,N589NW,DL
348,N201AA,AA
1580,N5EHAA,AA
927,N840VA,VX
1796,N704US,US
1851,N321US,DL
2951,N275WN,WN
3175,N509MQ,MQ
55,N593AS,AS
404,N640JB,B6
1601,N36476,UA
626,N461AS,AS
5313,N850AS,EV
5169,N614QX,EV
1553,N3LVAA,AA
1179,N8625A,WN
3360,N530MQ,MQ
4933,N710EV,EV
4218,N14920,EV
1447,N187JB,B6
1572,N649JB,B6
1449,N14242,UA
675,N536AS,AS
2375,N4WLAA,AA
4539,N910EV,OO
473,N764SW,WN
586,N622SW,WN
2048,N354NW,DL
4453,N928WN,WN
1451,N11206,UA
1183,N556AA,AA
1726,N906DL,DL
6323,N586SW,OO
4516,N11194,EV
1903,N319NB,DL
1702,N910DN,DL
1117,N322NB,DL
1292,N476AA,AA
2773,N600WN,WN
2872,N698MQ,MQ
4819,N613QX,OO
746,N642VA,VX
5249,N867AS,EV
562,N507NK,NK
6499,N953SW,OO
1096,N3DJAA,AA
4456,N910EV,OO
4976,N844AS,EV
361,N403AS,AS
4830,N425LV,WN
2636,N212WN,WN
2011,N757UW,US
1266,N3KGAA,AA
4321,N551WN,WN
6263,N561SW,OO
2529,N905EV,EV
732,N974DL,DL
1612,N3FTAA,AA
1365,N3CJAA,AA
5034,N916EV,EV
888,N587NW,DL
1537,N66814,UA
2193,N3767,DL
1465,N958DL,DL
3581,N7703A,WN
2233,N366SW,WN
1200,N685SW,WN
6105,N12924,EV
5359,N872AS,EV
2557,N324US,DL
5591,N872AS,EV
4046,N410WN,WN
2296,N8637A,WN
96,N538AS,AS
425,N534NK,NK
683,N841UA,UA
2464,N4XPAA,AA
2515,N776WN,WN
4403,N407WN,WN
3146,N825MQ,MQ
643,N562AS,AS
206,N640AA,AA
1802,N725SW,WN
244,N789SW,WN
1455,N57870,UA
1728,N283AY,US
760,N524AS,AS
3286,N654MQ,MQ
1573,N35260,UA
504,N804UA,UA
3146,N657MQ,MQ
994,N553AA,AA
3285,N629MQ,MQ
4284,N670SW,WN
1821,N806AW,US
303,N609AS,AS
3402,N822MQ,MQ
184,N779JB,B6
261,N735SA,WN
2705,N906SW,OO
1463,N915DL,DL
875,N522US,DL
126,N615SW,WN
4038,N623SW,WN
1908,N538UW,US
474,N526VA,VX
984,N267JB,B6
879,N587AS,AS
940,N613SW,WN
5542,N679SA,OO
1928,N6712B,DL
524,N402WN,WN
2796,N290WN,WN
1179,N8619F,WN
4746,N7752B,WN
2012,N949DL,DL
2632,N988CA,OO
4753,N632SK,OO
5400,N909SW,OO
790,N399DA,DL
3457,N689MQ,MQ
1096,N3DWAA,AA
1711,N37263,UA
1511,N3DYAA,AA
5358,N934SW,OO
1841,N183UW,US
6,N374AA,AA
431,N555LV,WN
4154,N797MX,WN
2628,N866AS,OO
5200,N945SW,OO
706,N510NK,NK
4137,N14203,EV
2002,N824AW,US
663,N383SW,WN
5162,N686BR,EV
512,N531AS,AS
802,N8613K,WN
1665,N963DN,DL
1089,N27205,UA
5346,N579SW,OO
4100,N17196,EV
1004,N76515,UA
2686,N374SW,WN
67,N5DMAA,AA
529,N8634A,WN
1274,N492WN,WN
2598,N435SW,OO
405,N535AS,AS
162,N532AS,AS
3745,N961WN,WN
2332,N478WN,WN
122,N851AA,AA
5934,N13550,EV
3031,N506MQ,MQ
3086,N3AEMQ,MQ
1779,N630JB,B6
543,N522SW,WN
2063,N650AW,US
2516,N896AT,DL
2875,N291WN,WN
1540,N33209,UA
1521,N618JB,B6
4253,N13956,EV
1679,N3FXAA,AA
3944,N14180,EV
4899,N622SW,WN
4608,N641CA,OO
1161,N3BFAA,AA
637,N835UA,UA
4179,N224WN,WN
661,N285WN,WN
714,N527VA,VX
1537,N68821,UA
2622,N864AS,OO
629,N532AS,AS
5426,N295SW,OO
1281,N981DL,DL
4516,N609SK,OO
1188,N37274,UA
1001,N508AA,AA
4747,N810SK,OO
1353,N933DL,DL
3641,N607MQ,MQ
1180,N638SW,WN
60,N352AA,AA
1978,N768US,US
5613,N135EV,EV
310,N411UA,UA
4500,N814SK,OO
1926,N578UW,US
5314,N593ML,OO
1104,N18220,UA
228,N833UA,UA
4909,N391CA,EV
4579,N968WN,WN
781,N178US,US
2589,N523SW,WN
418,N442UA,UA
152,N763AS,AS
1782,N563UW,US
4193,N14158,EV
610,N464AS,AS
1694,N3CTAA,AA
1073,N388SW,WN
2907,N603MQ,MQ
634,N527NK,NK
2692,N944SW,OO
2871,N637SW,WN
1704,N459WN,WN
3485,N707SA,WN
316,N494UA,UA
901,N932DL,DL
154,N834JB,B6
1703,N7726A,WN
1942,N970AT,DL
3220,N663MQ,MQ
54,N3DMAA,AA
4864,N16112,EV
1059,N1602,DL
4537,N12157,EV
782,N956DL,DL
334,N484HA,HA
419,N706TW,DL
6030,N12166,EV
1596,N955DN,DL
1593,N3HEAA,AA
4115,N22909,EV
5365,N717EV,EV
403,N605NK,NK
1849,N740UW,US
327,N438UA,UA
2233,N491WN,WN
215,N472UA,UA
3490,N216AG,OO
3200,N288WN,WN
3315,N539MQ,MQ
1065,N318JB,B6
2228,N8613K,WN
2915,N933MQ,MQ
3489,N217AG,OO
5435,N974EV,EV
415,N597UA,UA
211,N239WN,WN
1677,N38454,UA
2555,N3734B,DL
1084,N192JB,B6
480,N512AS,AS
1404,N520JB,B6
1439,N37255,UA
241,N242WN,WN
592,N846UA,UA
1019,N3ELAA,AA
166,N502AA,AA
1546,N27722,UA
1636,N202WN,WN
6432,N770SK,OO
4251,N11121,EV
1890,N720WN,WN
3336,N700GS,WN
799,N373SW,WN
62,N797AS,AS
1946,N568UW,US
2064,N552UW,US
1144,N337NB,DL
5570,N120SY,OO
3116,N742SW,WN
5310,N975SW,OO
524,N943JB,B6
1319,N8634A,WN
2279,N231JB,B6
1026,N508SW,WN
190,N954FR,F9
1784,N573UW,US
7395,N781CA,OO
1124,N3CMAA,AA
641,N215UA,UA
1902,N705UW,US
3430,N495WN,WN
2268,N3LDAA,AA
170,N853AA,AA
1147,N13716,UA
4955,,WN
488,N636JB,B6
1426,N3CDAA,AA
650,N914WN,WN
3342,N831MQ,MQ
2086,N345NW,DL
355,N451UA,UA
211,N7811F,WN
1607,N305DQ,DL
1562,N371NW,DL
118,N184JB,B6
1074,N349NW,DL
5249,N859AS,EV
2307,N919DE,DL
1704,N6708D,DL
567,N581UW,US
4136,N27152,EV
2419,N409WN,WN
1051,N3LRAA,AA
1793,N714CB,WN
1686,N184JB,B6
1219,N140LL,DL
695,N545UW,US
449,N368SW,WN
1177,N487WN,WN
4444,N802SK,OO
3582,N640MQ,MQ
2253,N560AA,AA
992,N209WN,WN
1789,N633DL,DL
719,N221FR,F9
3585,N0EGMQ,MQ
4743,N7739A,WN
1727,N57869,UA
1690,N937DN,DL
940,N368JB,B6
1753,N351JB,B6
5258,N586SW,OO
527,N644AS,AS
2244,N559WN,WN
1841,N433LV,WN
782,N966DL,DL
1660,N33262,UA
698,N523SW,WN
1827,N681DA,DL
515,N292JB,B6
718,N524UW,US
1526,N554WN,WN
3490,N699BR,OO
5189,N740EV,EV
6382,N964SW,OO
2564,N937DN,DL
2591,N862AS,OO
1206,N526JB,B6
3954,N11109,EV
3609,N932MQ,MQ
5536,N779SK,OO
1290,N913DN,DL
224,N655UA,UA
3021,N602SW,WN
1404,N750AT,DL
2875,N909WN,WN
1375,N3GHAA,AA
5244,N847AS,EV
212,N532NK,NK
334,N489UA,UA
832,N8616C,WN
1559,N3CRAA,AA
4455,N820SK,OO
1560,N3760C,DL
449,N818AW,US
5494,N702SK,OO
1723,N929WN,WN
4473,N16546,EV
1948,N948UW,US
4593,N17169,EV
7432,N460SW,OO
5129,N758EV,EV
1064,N679DA,DL
1020,N740SW,WN
5433,N979SW,OO
1918,N959UW,US
2200,N3FJAA,AA
611,N732US,US
478,N723TW,DL
1657,N685SW,WN
439,N426WN,WN
258,N403UA,UA
2715,N944SW,OO
2433,N935DL,DL
4389,N697SW,WN
1044,N7750A,WN
2416,N768SW,WN
2650,N748SW,WN
3453,N689MQ,MQ
4159,N17560,EV
2079,N657SW,WN
3807,N257WN,WN
3849,N511SW,WN
3091,N637MQ,MQ
107,N705JB,B6
1392,N567AA,AA
2035,N721UW,US
5023,N868AS,EV
669,N851UA,UA
2896,N642MQ,MQ
313,N906WN,WN
2693,N906SW,OO
2410,N293WN,WN
4478,N802SK,OO
3938,N432WN,WN
729,N631NK,NK
4811,N912EV,OO
2334,N687DL,DL
1542,N528SW,WN
674,N6714Q,DL
2297,N490AA,AA
5455,N923EV,EV
649,N417UA,UA
486,N841VA,VX
1934,N807AW,US
3041,N8632A,WN
2274,N492WN,WN
5261,N726SK,OO
1958,N364NB,DL
2568,N913DE,DL
1641,N11206,UA
1573,N559AA,AA
2168,N230WN,WN
2720,N821AS,OO
71,N3JMAA,AA
5919,N16999,EV
1044,N362AA,AA
955,N797MX,WN
240,N472UA,UA
4150,N12166,EV
403,N659AW,US
1925,N667AW,US
6159,N27190,EV
994,N473UA,UA
5146,N741EV,EV
3343,N759GS,WN
2711,N906SW,OO
552,N680AW,US
1517,N398SW,WN
1159,N939DL,DL
5320,N606LR,EV
2173,N957UW,US
5543,N967SW,OO
1285,N323JB,B6
1098,N375SW,WN
678,N616NK,NK
3216,N523MQ,MQ
2001,N747UW,US
2214,N349NB,DL
648,N768SW,WN
2645,N958AT,DL
623,N181UW,US
1586,N918DH,DL
2970,N644MQ,MQ
178,N493HA,HA
3262,N648MQ,MQ
3632,N939MQ,MQ
2258,N412WN,WN
1986,N913DE,DL
4028,N496WN,WN
4728,N7723E,WN
1700,N26210,UA
557,,US
4648,N11539,EV
830,N428WN,WN
5516,N568SW,OO
1209,N76254,UA
1846,N738US,US
322,N413UA,UA
606,N630NK,NK
2008,N644JB,B6
548,N302AS,AS
6423,N789SK,OO
4763,N48901,EV
710,N835VA,VX
469,N703TW,DL
3653,N246LV,WN
709,N613AS,AS
1657,N3GWAA,AA
4376,N15572,EV
4958,N843AS,EV
567,N8609A,WN
3268,N679MQ,MQ
6352,N929EV,OO
1171,N662JB,B6
940,N239JB,B6
1568,N77525,UA
301,N4YSAA,AA
1621,N255WN,WN
1199,N7737E,WN
3130,N615MQ,MQ
4618,N554CA,OO
1389,N804JB,B6
1990,N703UW,US
2625,N366NW,DL
1062,N968DL,DL
76,N239JB,B6
3663,N663MQ,MQ
1156,N409WN,WN
1156,N220WN,WN
825,N550UA,UA
1388,N3ATAA,AA
466,N828JB,B6
2552,N905DE,DL
2199,N492WN,WN
572,N237WN,WN
512,N505UA,UA
90,N631VA,VX
3314,N677MQ,MQ
3949,N7714B,WN
436,N552UW,US
155,N3LDAA,AA
416,N943JB,B6
4107,N634SW,WN
1523,N76502,UA
1905,N256AY,US
1890,N254WN,WN
593,N555AY,US
5345,N844AS,EV
2576,N869AS,OO
2587,N866AS,OO
227,N491HA,HA
5423,N582CA,EV
813,N635NK,NK
265,N489HA,HA
3008,N671MQ,MQ
147,N568AA,AA
6016,N14158,EV
1067,N209FR,F9
229,N423UA,UA
1390,N493AA,AA
4538,N824SK,OO
4294,N16999,EV
6342,N580SW,OO
33,N791AA,AA
2016,N802DN,DL
5410,N909SW,OO
44,N515SW,WN
682,N588AS,AS
783,N219FR,F9
304,N587UA,UA
690,N543UA,UA
2187,N8608N,WN
1310,N355NW,DL
1005,N465WN,WN
2023,N307DQ,DL
4403,N407WN,WN
284,N952FR,F9
1786,N206JB,B6
1144,N358NB,DL
315,N614AS,AS
5043,N228PQ,EV
193,N3JVAA,AA
744,N528VA,VX
