FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
1140,N3GYAA,AA
704,N627JB,B6
2158,N810DN,DL
754,N925FR,F9
384,N3JHAA,AA
1212,N590NW,DL
1703,N87527,UA
728,N516UA,UA
3654,N8310C,WN
4450,N548CA,OO
1115,N7718B,WN
1175,N3KHAA,AA
231,N845UA,UA
1388,N3DUAA,AA
1748,N181UW,US
736,N834JB,B6
5267,N926EV,EV
6351,N913SW,OO
4526,N13553,EV
2579,N348JB,B6
294,N477HA,HA
2202,N3DFAA,AA
1031,N392SW,WN
3664,N851MQ,MQ
1922,N8651A,WN
378,N8641B,WN
3839,N374SW,WN
500,N854UA,UA
628,N371SW,WN
134,N7813P,WN
4945,N741EV,EV
2379,N393DA,DL
2685,N631SW,WN
3310,N7752B,WN
5477,N759EV,EV
120,N8635F,WN
3488,N8654B,WN
1187,N375SW,WN
5586,N119SY,OO
1652,N002AA,AA
918,N927FR,F9
1879,N829AW,US
2589,N863AS,OO
1473,N4WPAA,AA
7365,N8982A,OO
216,N491HA,HA
720,N161UW,US
1668,N18119,UA
2222,N3BGAA,AA
320,N611AS,AS
105,N236JB,B6
137,N3GUAA,AA
1228,N4WMAA,AA
34,N318AS,AS
1392,N560AA,AA
1315,N373JB,B6
348,N215UA,UA
1337,N763SW,WN
2440,N520SW,WN
763,N8626B,WN
2941,N931MQ,MQ
490,N442AS,AS
4133,N18102,EV
3949,N13956,EV
1874,N710UW,US
907,N998AT,DL
4918,N7702A,WN
1214,N24212,UA
3051,N847MQ,MQ
2702,N902WN,WN
1615,N33264,UA
340,N267JB,B6
1468,N39415,UA
89,N635JB,B6
360,N854UA,UA
313,N477HA,HA
913,N838VA,VX
722,N394SW,WN
1898,N540UW,US
2835,N907WN,WN
572,N685SW,WN
493,N746UW,US
1300,N3BMAA,AA
1642,N606SW,WN
3656,N623MQ,MQ
565,N740UW,US
843,N385SW,WN
1805,N708UW,US
2819,N941MQ,MQ
2044,N634SW,WN
1186,N3FMAA,AA
4766,N825SK,OO
1974,N701UW,US
158,N912WN,WN
2624,N862AS,OO
1743,N33284,UA
305,N491HA,HA
416,N632NK,NK
5273,N843AS,EV
2466,N472AA,AA
713,N272WN,WN
2047,N8322X,WN
2058,N534UW,US
1245,N307JB,B6
4453,N606SK,OO
1249,N7738A,WN
1660,N347NB,DL
5617,N718SK,OO
971,N503JB,B6
419,N250WN,WN
3327,N6EAMQ,MQ
483,N783SW,WN
357,N519NK,NK
6284,N790SK,OO
2798,N675MQ,MQ
1697,N899AT,DL
4499,N809SK,OO
4477,N554CA,OO
6101,N15973,EV
2426,N209WN,WN
2311,N3FDAA,AA
2618,N339NB,DL
1159,N33294,UA
891,N583UW,US
5252,N146PQ,EV
4308,N11109,EV
4492,N783CA,OO
1151,N586AA,AA
4862,N14186,EV
4861,N16571,EV
3356,N0EGMQ,MQ
136,N413AS,AS
4390,N14902,EV
1608,N3CJAA,AA
1828,N782SA,WN
1751,N69838,UA
2849,N670MQ,MQ
2386,N136DL,DL
4905,N7814B,WN
5713,N827AS,EV
4095,N14158,EV
317,N3ALAA,AA
1342,N986DL,DL
5541,N861AS,EV
1966,N621SW,WN
250,N921WN,WN
4983,N741EV,EV
2414,N315US,DL
4514,N457SW,OO
573,N590JB,B6
3585,N727SW,WN
256,N790AA,AA
604,N303AS,AS
1705,N121UW,US
6181,N13553,EV
553,N223FR,F9
1054,N955WN,WN
678,N603SW,WN
860,N656JB,B6
1884,N746JB,B6
4687,N24103,EV
2379,N3FUAA,AA
2008,N599JB,B6
1186,N3FUAA,AA
3920,N34110,EV
2465,N919DL,DL
1178,N948DN,DL
823,N902DE,DL
242,N953FR,F9
2580,N864AS,OO
2197,N963DN,DL
1134,N523US,DL
4288,N412WN,WN
2258,N466AA,AA
3154,N698MQ,MQ
815,N793SA,WN
1417,N892AT,DL
2279,N925DN,DL
300,N208FR,F9
1071,N73251,UA
4577,N15910,EV
553,N543US,DL
1651,N905DA,DL
1427,N3DAAA,AA
5558,N882AS,EV
576,N768SW,WN
1031,N595AA,AA
1618,N484WN,WN
1885,N958DL,DL
2378,N3LKAA,AA
5923,N31131,EV
2265,N819DN,DL
5478,N308SW,OO
1632,N727SW,WN
2592,N640SW,WN
5612,N611QX,EV
671,N931WN,WN
1115,N489AA,AA
4981,N771SK,OO
461,N457UA,UA
2178,N918DE,DL
278,N3HCAA,AA
1834,N553UW,US
1185,N265JB,B6
5927,N11199,EV
1676,N16701,UA
5534,N691CA,EV
5942,N11113,EV
910,N365SW,WN
734,N409UA,UA
3648,N628MQ,MQ
29,N488AA,AA
3947,N23139,EV
1718,N78501,UA
222,N471UA,UA
845,N754SW,WN
4209,N445WN,WN
2284,N318US,DL
1634,N381DN,DL
785,N667AW,US
1634,N3765,DL
232,N605JB,B6
4990,N718SK,OO
341,N848UA,UA
1539,N68453,UA
6029,N13123,EV
1120,N410WN,WN
347,N491HA,HA
4464,N823SK,OO
589,N470UA,UA
185,N202WN,WN
7396,N685BR,OO
521,N435UA,UA
4552,N7716A,WN
1193,N901DE,DL
110,N3LGAA,AA
3420,N939MQ,MQ
1053,N335NB,DL
1922,N8654B,WN
880,N7712G,WN
329,N804JB,B6
1366,N3JWAA,AA
303,N462UA,UA
1234,N33262,UA
1625,N8329B,WN
1925,N664AW,US
2625,N862AS,OO
2526,N902EV,EV
3320,N436WN,WN
42,N656SW,WN
1844,N8319F,WN
1237,N508SW,WN
6002,N15527,EV
1171,N3LUAA,AA
163,N627NK,NK
2289,N988DL,DL
6318,N719SK,OO
1612,N3LLAA,AA
2673,N915WN,WN
1724,N919DE,DL
771,N278AY,US
1078,N794SW,WN
2161,N964DN,DL
1889,N925AT,DL
3267,N616SW,WN
2683,N907SW,OO
2208,N4WPAA,AA
267,N5DEAA,AA
214,N483HA,HA
286,N258JB,B6
1756,N709UW,US
1066,N228WN,WN
4140,N14105,EV
1356,N7811F,WN
6219,N952SW,OO
2987,N507MQ,MQ
436,N723SW,WN
3447,N7745A,WN
858,N737US,US
3462,N216AG,OO
404,N8318F,WN
808,N336NB,DL
427,N624NK,NK
2242,N8616C,WN
5558,N871AS,EV
844,N956AT,DL
1784,N564UW,US
1100,N3DHAA,AA
4511,N13970,EV
731,N428UA,UA
1086,N36272,UA
48,N697SW,WN
1855,N989AT,DL
827,N927WN,WN
2771,N916WN,WN
349,N8317M,WN
5060,N166PQ,EV
3748,N624SW,WN
4817,N361SW,WN
4201,N17196,EV
3445,N219AG,OO
4224,N13161,EV
403,N429UA,UA
1872,N8633A,WN
156,N476WN,WN
1476,N3EGAA,AA
602,N760JB,B6
1991,N672AW,US
401,N411UA,UA
3214,N7749B,WN
2464,N905DA,DL
2815,N693MQ,MQ
1529,N284WN,WN
3690,N396SW,WN
3755,N700GS,WN
2096,N907DA,DL
5958,N22909,EV
807,N505JB,B6
5062,N857AS,EV
1795,N200WN,WN
689,N921WN,WN
4232,N11536,EV
1125,N3KCAA,AA
4636,N8903A,OO
3619,N663MQ,MQ
4337,N494WN,WN
1960,N125UW,US
1685,N557AA,AA
5293,N900EV,EV
1315,N499AA,AA
712,N680AW,US
5434,N709EV,EV
454,N267WN,WN
5232,N706SK,OO
5311,N878AS,EV
528,N471UA,UA
3771,N7708E,WN
1777,N258WN,WN
2228,N5EGAA,AA
2204,N385DN,DL
862,N831AW,US
776,N317JB,B6
2018,N935WN,WN
2578,N435SW,OO
4565,N13975,EV
422,N827UA,UA
3351,N957WN,WN
619,N459AS,AS
2373,N948DN,DL
412,N912DL,DL
471,N759GS,WN
1054,N958WN,WN
1897,N181UW,US
1100,N3GAAA,AA
451,N821JB,B6
2011,N931DL,DL
572,N603SW,WN
450,N617NK,NK
1218,N136DL,DL
322,N492HA,HA
289,N358JB,B6
238,N285WN,WN
3974,N906WN,WN
1181,N13718,UA
1331,N315NB,DL
491,N977AT,DL
5389,N585SW,OO
1682,N3HWAA,AA
1139,N907WN,WN
715,N764SW,WN
5237,N712SK,OO
4580,N800SK,OO
2277,N937AT,DL
5077,N933EV,EV
679,N573UW,US
1172,N926WN,WN
1725,N654SW,WN
684,N249WN,WN
1215,N3JMAA,AA
19,N656JB,B6
5443,N567SW,OO
2149,N953UW,US
1678,N14214,UA
5398,N563SW,OO
1128,N37274,UA
488,N804JB,B6
2368,N483AA,AA
1276,N76269,UA
437,N521UW,US
4502,N359SW,WN
2035,N183JB,B6
1199,N436WN,WN
424,N612NK,NK
4369,N782SA,WN
1070,N970DL,DL
939,N601NK,NK
3256,N16546,EV
1228,N16217,UA
4549,N443SW,OO
1694,N3EDAA,AA
315,N910WN,WN
1588,N762SW,WN
1067,N220FR,F9
632,N163US,US
770,N494UA,UA
6157,N13118,EV
4830,N629BR,OO
1134,N3FGAA,AA
1278,N38268,UA
4565,N679CA,OO
5543,N900EV,EV
4269,N8607M,WN
4528,N452SW,OO
1027,N616SW,WN
4675,N13992,EV
4512,N11164,EV
725,N527NK,NK
3748,N370SW,WN
1778,N346NB,DL
4662,N616QX,OO
4115,N13992,EV
3101,N516MQ,MQ
311,N705AS,AS
1495,N5DJAA,AA
121,N764AS,AS
5308,N844AS,EV
1309,N912DE,DL
315,N790SW,WN
3072,N856MQ,MQ
4966,N678CA,EV
4369,N378SW,WN
4,N383HA,HA
1529,N273WN,WN
1346,N626VA,VX
3614,N925MQ,MQ
1898,N536UW,US
2027,N584UW,US
5367,N915SW,OO
1181,N244WN,WN
2410,N383SW,WN
1055,N314NB,DL
219,N440UA,UA
1866,N128UW,US
356,N825UA,UA
2611,N864AS,OO
1988,N549US,DL
1089,N585NW,DL
1209,N24706,UA
4988,N612QX,EV
6182,N16987,EV
1829,N562UW,US
4464,N270WN,WN
5404,N723EV,EV
3388,N6EAMQ,MQ
204,N3KNAA,AA
407,N583UW,US
1173,N87507,UA
872,N630NK,NK
2016,N961UW,US
626,N619AS,AS
3071,N622MQ,MQ
61,N663JB,B6
1305,N513AA,AA
2493,N7736A,WN
5460,N582CA,EV
1232,N78285,UA
1942,N819AW,US
2511,N877AS,EV
360,N418WN,WN
5423,N153PQ,EV
714,N916WN,WN
1485,N239JB,B6
1941,N967DL,DL
3001,N418WN,WN
85,N547JB,B6
2234,N3JPAA,AA
2692,N895AT,DL
3428,N518MQ,MQ
2056,N6705Y,DL
478,N508JB,B6
994,N372SW,WN
3191,N698MQ,MQ
481,N588AS,AS
345,N483HA,HA
2944,N923MQ,MQ
1107,N13110,UA
103,N584AS,AS
730,N408AS,AS
4655,N262WN,WN
262,N969WN,WN
1925,N808AW,US
270,N801UA,UA
4905,N264LV,WN
3404,N631SW,WN
574,N934FR,F9
3093,N655MQ,MQ
4964,N134EV,EV
2573,N397DA,DL
2340,N3JJAA,AA
1053,N957DN,DL
4608,N617QX,OO
721,N546UW,US
5266,N706SK,OO
1680,N67815,UA
4354,N14904,EV
187,N525SW,WN
1891,N955DN,DL
1462,N922DL,DL
511,N508NK,NK
2589,N515SW,WN
510,N837AW,US
3674,N502MQ,MQ
2066,N124US,US
219,N444UA,UA
436,N381DN,DL
734,N929FR,F9
344,N978DL,DL
45,N687SW,WN
1561,N443WN,WN
627,N642AW,US
254,N783SW,WN
495,N190UW,US
3389,N406WN,WN
1263,N935DL,DL
101,N492HA,HA
1731,N202UW,US
814,N804UA,UA
569,N209WN,WN
4683,N554CA,OO
940,N642WN,WN
239,N530AS,AS
3534,N657MQ,MQ
702,N478UA,UA
5343,N755EV,EV
138,N3FPAA,AA
3681,N625MQ,MQ
2042,N895AT,DL
1205,N78501,UA
3543,N645MQ,MQ
611,N194DN,DL
23,N854VA,VX
1250,N68802,UA
1350,N5FLAA,AA
3396,N902MQ,MQ
4549,N33182,EV
1163,N33262,UA
2050,N910DE,DL
2422,N769SW,WN
2272,N794SW,WN
2921,N933MQ,MQ
543,N426UA,UA
1498,N76519,UA
3328,N711HK,WN
2284,N3BHAA,AA
330,N3HMAA,AA
2643,N498CA,OO
278,N914WN,WN
4202,N26141,EV
464,N933WN,WN
182,N790SW,WN
4994,N730EV,EV
4390,N15986,EV
2297,N553NW,DL
3037,N261WN,WN
341,N627NK,NK
2672,N910AT,DL
1664,N547AA,AA
297,N664UA,UA
420,N642UA,UA
3498,N638SW,WN
1125,N598AA,AA
3474,N7724A,WN
5477,N740EV,EV
2138,N961UW,US
4525,N631SK,OO
200,N213UA,UA
141,N475HA,HA
438,N809UA,UA
5416,N824AS,OO
4874,N748EV,EV
1603,N399DA,DL
4382,N11109,EV
106,N442WN,WN
3845,N526SW,WN
295,N849UA,UA
2310,N486AA,AA
4381,N13956,EV
1278,N37420,UA
5612,N917SW,OO
863,N534AS,AS
269,N4XPAA,AA
6394,N916SW,OO
763,N8618N,WN
5791,N13161,EV
788,N505NK,NK
5007,N754EV,EV
3028,N519MQ,MQ
411,N949WN,WN
1588,N76269,UA
1015,N178JB,B6
2219,N346SW,WN
3463,N507MQ,MQ
5531,N948SW,OO
1282,N56859,UA
279,N215WN,WN
1983,N745VJ,US
2227,N520JB,B6
4705,N8923A,OO
1,N585JB,B6
1527,N603SW,WN
1888,N924DL,DL
318,N825UA,UA
450,N153UW,US
750,N440UA,UA
1706,N830DN,DL
655,N742PS,US
1955,N953DL,DL
2445,N369NW,DL
1456,N13718,UA
261,N735SA,WN
500,N819UA,UA
3367,N660MQ,MQ
3642,N818MQ,MQ
676,N615NK,NK
4674,N11150,EV
1183,N18223,UA
878,N528VA,VX
5264,N943SW,OO
3318,N626SW,WN
675,N625SW,WN
4020,N276WN,WN
869,N500WR,WN
5306,N856AS,EV
650,N7726A,WN
3089,N609MQ,MQ
606,N8647A,WN
1972,N247WN,WN
303,N409UA,UA
218,N211UA,UA
3045,N942MQ,MQ
1629,N917WN,WN
1845,N699DL,DL
4143,N645SW,WN
1113,N210FR,F9
3592,N942MQ,MQ
4599,N825SK,OO
4645,N416WN,WN
386,N8605E,WN
2100,N951DN,DL
3739,N772SW,WN
1869,N380SW,WN
600,N945WN,WN
1044,N427WN,WN
3003,N909MQ,MQ
2673,N633SW,WN
3663,N345SA,WN
411,N205WN,WN
5015,N760EV,EV
2172,N7740A,WN
307,N3JXAA,AA
6286,N567SW,OO
5795,N11536,EV
5305,N951SW,OO
2124,N617DL,DL
668,N960WN,WN
5647,N971SW,OO
4244,N12145,EV
4140,N11140,EV
4498,N437WN,WN
316,N491HA,HA
2236,N918DE,DL
2331,N903DA,DL
850,N8602F,WN
557,N562AS,AS
481,N418UA,UA
5219,N912SW,OO
2147,N511SW,WN
2772,N644MQ,MQ
2075,N913DN,DL
352,N836VA,VX
982,N625SW,WN
4636,N685BR,OO
1638,N3KYAA,AA
3631,N676MQ,MQ
1382,N3EWAA,AA
3071,N628MQ,MQ
1196,N13716,UA
4814,N617SW,WN
3555,N517MQ,MQ
5545,N978SW,OO
265,N475HA,HA
1133,N587NW,DL
1530,N3EVAA,AA
313,N611AS,AS
5223,N965SW,OO
605,N461UA,UA
1121,N908DL,DL
290,N206JB,B6
5096,N724EV,EV
2114,N384DA,DL
601,N8612K,WN
1971,N446WN,WN
1491,N595AA,AA
322,N557NW,DL
4546,N455CA,OO
345,N816UA,UA
3925,N11547,EV
4506,N14168,EV
5511,N792SK,OO
2826,N8305E,WN
253,N604SW,WN
111,N184JB,B6
579,N408AS,AS
2924,N514MQ,MQ
1255,N419WN,WN
5402,N237SW,OO
2274,N363SW,WN
1174,N4WLAA,AA
206,N477HA,HA
784,N935FR,F9
3548,N852MQ,MQ
170,N861AA,AA
1840,N704X,DL
1202,N371NW,DL
1719,N680AW,US
3942,N12921,EV
6347,N127SY,OO
296,N465UA,UA
1474,N618WN,WN
141,N486HA,HA
955,N3ABAA,AA
3272,N14198,EV
511,N762US,US
4461,N12540,EV
2434,N377NW,DL
1945,N236WN,WN
4299,N7749B,WN
5323,N584SW,OO
365,N644JB,B6
588,N920FR,F9
10,N237WN,WN
1601,N913JB,B6
1700,N957DL,DL
1219,N3DAAA,AA
3389,N618WN,WN
1580,N5DYAA,AA
1469,N128DL,DL
2138,N960DN,DL
1448,N73251,UA
5170,N780SK,OO
454,N174US,US
269,N738CB,WN
6450,N702BR,OO
313,N560AA,AA
462,N659SW,WN
1614,N921WN,WN
3398,N602MQ,MQ
6088,N13132,EV
1731,N33103,UA
680,N656AW,US
5255,N713EV,EV
833,N821JB,B6
1168,N3FPAA,AA
2165,N601WN,WN
186,N8607M,WN
498,N8601C,WN
1990,N635JB,B6
5545,N947SW,OO
1838,N961UW,US
75,N560AS,AS
1980,N527JB,B6
5225,N793SK,OO
870,N647SW,WN
2132,N323US,DL
566,N573UW,US
240,N483HA,HA
169,N641VA,VX
2058,N186US,US
705,N620SW,WN
2206,N923DN,DL
554,N189UW,US
4580,N41104,EV
1582,N3EMAA,AA
5696,N820AS,EV
1437,N428WN,WN
1051,N947FR,F9
897,N584NW,DL
278,N430UA,UA
4597,N432SW,OO
625,N762US,US
684,N648JB,B6
402,N964WN,WN
709,N522NK,NK
4101,N14974,EV
1331,N455AA,AA
1723,N344NB,DL
4254,N12175,EV
2856,N695MQ,MQ
1758,N3753,DL
495,N959WN,WN
29,N467AS,AS
2579,N466SW,OO
1072,N935WN,WN
282,N909WN,WN
1233,N3AHAA,AA
6323,N584SW,OO
720,N932FR,F9
1459,N78285,UA
3957,N915WN,WN
6249,N790SK,OO
4435,N13908,EV
266,N5DFAA,AA
696,N505NK,NK
731,N435AS,AS
190,N743SW,WN
2417,N775JB,B6
3246,N700GS,WN
427,N231WN,WN
4157,N8648A,WN
1289,N654DL,DL
338,N935DN,DL
6255,N782SK,OO
2702,N902WN,WN
448,N389SW,WN
220,N248WN,WN
6084,N11119,EV
610,N210FR,F9
1020,N27733,UA
2237,N586NW,DL
548,N198JB,B6
3299,N605MQ,MQ
6138,N13553,EV
890,N954AT,DL
2316,N136DL,DL
4452,N805SK,OO
295,N769SW,WN
374,N965DN,DL
1521,N934DN,DL
6622,N944SW,OO
534,N662AW,US
332,N287WN,WN
196,N3DXAA,AA
362,N520AS,AS
345,N640VA,VX
4979,N594SW,OO
1941,N633SW,WN
2623,N366NW,DL
30,N799AA,AA
3411,N917WN,WN
4456,N13997,EV
293,N792AA,AA
217,N519NK,NK
870,N747SA,WN
276,N527SW,WN
4524,N12160,EV
887,N810DN,DL
3404,N939MQ,MQ
408,N657AW,US
373,N902WN,WN
1091,N4YFAA,AA
5329,N594SW,OO
5509,N116SY,OO
3951,N31131,EV
1377,N928DN,DL
6425,N874AS,OO
754,N905DL,DL
2804,N660MQ,MQ
1906,N756SA,WN
5365,N295SW,OO
793,N806AW,US
1398,N935AT,DL
1426,N339JB,B6
2446,N540US,DL
954,N796SW,WN
2863,N648MQ,MQ
419,N744SW,WN
5385,N237SW,OO
3692,N845MQ,MQ
1960,N127UW,US
1481,N982DL,DL
3489,N218AG,OO
2669,N603AT,DL
626,N267JB,B6
186,N3ALAA,AA
1019,N3HGAA,AA
67,N791AS,AS
897,N612DL,DL
2955,N754SW,WN
5493,N398CA,EV
609,N516AS,AS
657,N537AS,AS
330,N642VA,VX
4714,N449SW,OO
294,N489HA,HA
619,N315AS,AS
493,N804JB,B6
2126,N919DL,DL
4582,N28529,EV
2368,N469AA,AA
1906,N921AT,DL
806,N951FR,F9
315,N214WN,WN
606,N8647A,WN
327,N663JB,B6
951,N586JB,B6
84,N944DL,DL
5072,N838AS,EV
3267,N34110,EV
3497,N431WN,WN
3476,N928WN,WN
1216,N37419,UA
1661,N5CAAA,AA
3396,N464WN,WN
1884,N529JB,B6
2008,N599JB,B6
2688,N885AS,OO
295,N414UA,UA
1124,N634SW,WN
1425,N955WN,WN
1996,N333NW,DL
1208,N283JB,B6
805,N513AS,AS
5604,N563SW,OO
5499,N921EV,EV
3412,N854MQ,MQ
2352,N406WN,WN
2938,N852MQ,MQ
3071,N634MQ,MQ
918,N939FR,F9
1110,N552NW,DL
4515,N611SK,OO
5747,N832AS,EV
1090,N362SW,WN
5326,N605QX,EV
714,N358JB,B6
6181,N13975,EV
743,N941UW,US
4854,N611SK,OO
2493,N936DL,DL
1361,N367SW,WN
2482,N915AT,DL
202,N383SW,WN
5398,N582SW,OO
1206,N920DL,DL
4974,N938SW,OO
449,N410UA,UA
796,N579UW,US
1512,N3HEAA,AA
1415,N966DL,DL
4658,N8884E,OO
1916,N714US,US
1521,N427WN,WN
3444,N614MQ,MQ
1051,N925FR,F9
434,N642WN,WN
695,N519NK,NK
1101,N69810,UA
5587,N738SK,OO
1094,N729JB,B6
833,N455UA,UA
3438,N941MQ,MQ
2914,N643MQ,MQ
7389,N224SW,OO
188,N936WN,WN
1538,N471AA,AA
749,N266JB,B6
2070,N825AW,US
710,N551NW,DL
761,N587JB,B6
246,N284WN,WN
401,N918WN,WN
4134,N16961,EV
1530,N7812G,WN
1292,N36207,UA
154,N585JB,B6
3301,N7709A,WN
2501,N933DN,DL
4980,N856AS,EV
3160,N768SW,WN
1228,N921AT,DL
1608,N14704,UA
969,N633AA,AA
3670,N813MQ,MQ
2582,N492SW,OO
5219,N701BR,OO
6422,N652BR,OO
4389,N13123,EV
674,N67171,DL
35,N523SW,WN
4641,N693CA,OO
4155,N14148,EV
1060,N76526,UA
4549,N14148,EV
151,N962DL,DL
2243,N7718B,WN
2520,N906EV,EV
1699,N75410,UA
4325,N13970,EV
5330,N932EV,OO
319,N819UA,UA
1135,N71411,UA
3496,N223AG,OO
2111,N327NB,DL
413,N642VA,VX
1649,N139DL,DL
3527,N619MQ,MQ
730,N613JB,B6
2402,N206JB,B6
4286,N24103,EV
5500,N703SK,OO
1077,N909DA,DL
3265,N14568,EV
1704,N712US,US
6376,N567SW,OO
1086,N78448,UA
323,N632NK,NK
3545,N694MQ,MQ
458,N602SW,WN
1578,N37409,UA
1044,N7724A,WN
4755,N11150,EV
4787,N477CA,OO
4210,N11194,EV
3768,N357SW,WN
1853,N549UW,US
1742,N58101,UA
5909,N21129,EV
4407,N14573,EV
1682,N818DA,DL
311,N428UA,UA
1255,N407WN,WN
3494,N431WN,WN
70,N516AS,AS
6433,N965SW,OO
1654,N4XGAA,AA
754,N934DL,DL
5420,N983SW,OO
374,N8319F,WN
3145,N486WN,WN
5628,N796SK,OO
2088,N975DL,DL
1956,N812AW,US
503,N576UA,UA
2531,N876AS,EV
997,N433UA,UA
1589,N3HUAA,AA
717,N524VA,VX
2370,N975DL,DL
595,N482WN,WN
505,N275WN,WN
1661,N553NW,DL
4176,N12996,EV
862,N392SW,WN
313,N703AS,AS
1038,N76504,UA
2667,N995AT,DL
3041,N817MQ,MQ
298,N446UA,UA
5984,N13133,EV
1277,N912FR,F9
1103,N3KVAA,AA
7,N530US,DL
3038,N798SW,WN
1117,N17105,UA
521,N673AW,US
4514,N675BR,OO
6250,N594SW,OO
475,N619NK,NK
4999,N932SW,OO
411,N823UA,UA
2154,N956UW,US
3545,N626MQ,MQ
4606,N12552,EV
6228,N727SK,OO
986,N5EBAA,AA
575,N447UA,UA
2962,N678MQ,MQ
166,N632VA,VX
1554,N281WN,WN
4885,N967WN,WN
1262,N618JB,B6
1889,N757UW,US
1496,N913DE,DL
782,N289CT,WN
4575,N13903,EV
496,N603AT,DL
1761,N913DL,DL
1705,N26906,UA
71,N561JB,B6
5598,N861AS,EV
1076,N79402,UA
2543,N298WN,WN
1501,N938DN,DL
4896,N712EV,EV
601,N413AS,AS
2179,N323US,DL
2433,N3KFAA,AA
935,N640VA,VX
5271,N856AS,EV
5910,N15983,EV
128,N3CEAA,AA
6042,N17196,EV
3782,N361SW,WN
568,N522UA,UA
241,N440UA,UA
4454,N494CA,OO
2922,N601MQ,MQ
627,N614AS,AS
870,N288WN,WN
2410,N3752,DL
4530,N294WN,WN
1106,N632JB,B6
4456,N8903A,OO
6413,N918SW,OO
2765,N7705A,WN
1198,N3FXAA,AA
1086,N29717,UA
635,N348JB,B6
231,N7733B,WN
5291,N296SW,OO
7384,N431SW,OO
1660,N12218,UA
2254,N937AT,DL
3272,N15985,EV
2059,N254WN,WN
958,N349NB,DL
451,N623NK,NK
1302,N893AT,DL
6293,N566SW,OO
457,N231WN,WN
4181,N34110,EV
5394,N292SW,OO
2804,N707SA,WN
558,N411WN,WN
833,N530AS,AS
5004,N847AS,EV
4749,N8613K,WN
3610,N8EGMQ,MQ
409,N559UW,US
1271,N214WN,WN
308,N417UA,UA
35,N581HA,HA
410,N826UA,UA
6522,N752SK,OO
3075,N641MQ,MQ
629,N402AS,AS
2002,N306JB,B6
2998,N923MQ,MQ
1421,N682DA,DL
1368,N600WN,WN
1127,N911DE,DL
218,N847VA,VX
4208,N21129,EV
4711,N8903A,OO
748,N626VA,VX
7379,N659BR,OO
614,N568UW,US
1416,N931DL,DL
934,N477WN,WN
678,N615NK,NK
151,N764AS,AS
1952,N825AW,US
1254,N504JB,B6
1894,N339NW,DL
373,N684WN,WN
3836,N213WN,WN
242,N455UA,UA
1212,N019AA,AA
1264,N39415,UA
608,N197UW,US
5165,N228PQ,EV
4807,N433SW,OO
7403,N8982A,OO
132,N469AA,AA
776,N171US,US
1495,N5CGAA,AA
5675,N13997,EV
1735,N578UW,US
2900,N677MQ,MQ
714,N317JB,B6
828,N952FR,F9
2154,N436WN,WN
305,N537UA,UA
1603,N69816,UA
997,N540US,DL
329,N641SW,WN
4564,N13968,EV
3615,N448WN,WN
750,N431UA,UA
2283,N642AA,AA
5070,N849AS,EV
37,N525SW,WN
155,N3GBAA,AA
4931,N181PQ,EV
1246,N3BMAA,AA
6,N385AA,AA
3834,N931WN,WN
4662,N604SK,OO
1750,N714US,US
1971,N104UW,US
1151,N39416,UA
17,N568AS,AS
891,N954WN,WN
398,N440LV,WN
2039,N923DN,DL
2119,N946DL,DL
5611,N900EV,EV
197,N3FYAA,AA
931,N963WN,WN
2031,N708UW,US
2499,N3MCAA,AA
4572,N633SK,OO
4536,N442SW,OO
4516,N33182,EV
4549,N13161,EV
5159,N965SW,OO
3549,N663MQ,MQ
399,N838VA,VX
1038,N7741C,WN
705,N584UW,US
583,N627JB,B6
1586,N903DE,DL
2361,N3AEAA,AA
2579,N265JB,B6
2754,N968WN,WN
2548,N905EV,EV
4595,N915EV,OO
129,N402AS,AS
4589,N14558,EV
442,N538AS,AS
1633,N560AA,AA
7367,N455CA,OO
637,N483WN,WN
116,N928FR,F9
3153,N821MQ,MQ
5273,N868AS,EV
1661,N5DLAA,AA
3340,N838MQ,MQ
2275,N571AA,AA
329,N589AS,AS
2347,N316US,DL
1367,N939DN,DL
2783,N249JB,B6
1829,N553UW,US
2982,N847MQ,MQ
4514,N15983,EV
437,N7749B,WN
2249,N494AA,AA
1588,N3EAAA,AA
590,N820AW,US
1743,N289CT,WN
2938,N7716A,WN
5226,N932SW,OO
1144,N497WN,WN
1221,N3CPAA,AA
3684,N906MQ,MQ
4435,N14158,EV
1585,N3KBAA,AA
6003,N12967,EV
1088,N4YMAA,AA
997,N930DL,DL
1334,N922DX,DL
1077,N4WKAA,AA
6238,N584SW,OO
1423,N16713,UA
4559,N915EV,OO
4206,N346SW,WN
1441,N958AT,DL
934,N927FR,F9
345,N601NK,NK
1781,N118US,US
5698,N836AS,EV
442,N919FR,F9
122,N718SW,WN
252,N212UA,UA
3190,N686MQ,MQ
1434,N549US,DL
4976,N615QX,EV
3645,N663MQ,MQ
689,N407WN,WN
3316,N524MQ,MQ
4663,N457SW,OO
1856,N938DL,DL
543,N526SW,WN
5175,N718SK,OO
1657,N297WN,WN
4650,N810SK,OO
241,N947FR,F9
1085,N23707,UA
1556,N66828,UA
1030,N555AA,AA
5254,N121SY,OO
428,N127UW,US
519,N431WN,WN
641,N214UA,UA
3318,N613SW,WN
803,N680AW,US
3927,N13992,EV
915,N938FR,F9
3933,N247WN,WN
5448,N919SW,OO
303,N631NK,NK
