FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
329,1855,1745,LAX,LAS
1717,1845,1655,MSP,ATL
578,2333,1522,FLL,SFO
1108,1200,750,LGA,DFW
1576,1844,1625,PHX,SNA
1624,2302,1925,PHL,MSP
4671,633,521,IAH,HRL
4834,2305,2025,SEA,LAS
114,2055,1742,DFW,BDL
1376,2231,2055,OMA,ATL
4514,1016,940,ORD,CLE
4425,1655,1535,DEN,AUS
376,2210,2105,SAT,DAL
2388,1422,845,MSP,SNA
1509,1855,1619,MSP,MCO
404,1625,1525,MKE,ATL
2031,1010,710,ATL,MDW
188,2040,1840,MYR,LGA
479,1153,1050,SMF,PHX
158,1553,1355,BOS,DTW
1193,2341,2005,SJU,MIA
5610,2255,2144,GNV,ATL
2628,1202,1005,MTJ,ATL
315,1241,1131,JFK,SYR
4686,1231,945,MSP,RAP
4835,1334,1140,MSP,XNA
4583,2026,2001,MKE,CVG
4212,935,700,MDW,AUS
267,1250,1206,HNL,KOA
1453,10,2120,ALB,MDW
158,1406,1210,BOS,DTW
1991,1230,815,MDW,SLC
1253,2254,2155,OAK,SLC
332,2047,1742,JFK,SJU
507,2148,2140,ECP,ATL
2028,1451,1210,MCO,DTW
1838,2143,2030,PIT,PHL
758,1503,1205,PHL,ORD
4444,1746,1630,SJC,LAX
3671,745,630,HOU,MSY
1688,1130,750,DCA,DFW
836,1924,1150,PDX,LIH
4770,1355,1120,MSP,DIK
214,1912,1839,HNL,LIH
51,1916,1725,SLC,DFW
6052,1044,945,ATW,ORD
2491,1335,1150,SLC,DFW
1961,1022,700,CLT,IAH
1798,2148,2010,PHL,CLT
3561,2100,1730,MCO,MDW
2486,1130,939,MDT,ATL
4412,2226,2048,LGA,CLE
2527,2230,1930,PHL,STL
2937,1842,1755,ABI,DFW
4326,2032,1824,IAH,GRR
1208,2000,1209,EWR,LAS
6284,2121,1935,DEN,PHX
676,1225,700,MCO,DEN
3664,824,700,ORD,LSE
1105,1510,1200,MCO,PVD
428,1521,1015,CLT,DEN
39,1850,1745,HRL,HOU
76,1344,1000,JFK,MSY
644,1940,1634,SFO,IAD
4788,1645,1345,ATL,BOS
649,1254,1124,JAC,DEN
4462,1351,1210,SLC,ABQ
5475,2120,1930,DEN,MKE
3272,2105,1857,DFW,PNS
205,1145,850,TUS,MDW
1461,1449,948,IAH,LAS
5039,1021,700,LGA,BHM
334,1310,1132,DFW,MFE
4146,1955,1720,DEN,PHL
2018,1350,1150,RSW,CLT
428,1524,1015,CLT,DEN
5250,1211,1125,SFO,MRY
1308,950,838,JFK,IAD
2696,2306,2159,BOS,LGA
4853,2155,2057,SUN,SLC
152,2034,1429,MIA,PHX
2640,1035,835,ICT,ORD
6384,2110,1804,DEN,PSC
1038,1525,1215,MCO,PVD
268,2334,2110,ACY,FLL
470,1705,1555,MDW,BWI
4891,1413,1115,ATL,MSN
2128,1639,1400,DTW,MCO
4521,1431,1300,PIT,EWR
3956,1925,1908,ORD,CVG
6295,2013,1900,FAT,LAX
572,1323,1211,GSO,ATL
3891,1300,1000,ATL,MCI
3308,2237,2125,SGF,DFW
184,2340,1800,FLL,DEN
833,1720,1155,IND,PHX
368,857,814,KOA,HNL
1650,938,822,MSP,DTW
3028,1417,1255,LRD,DFW
1658,1120,755,ORD,DEN
436,1422,1100,SLC,JFK
496,35,2255,DEN,PHX
1326,2112,1955,BOS,BWI
89,837,520,MIA,IAH
25,1415,1015,HNL,PDX
188,2020,1818,DFW,RSW
686,1659,1340,PHX,PHL
1641,1553,1300,MCO,EWR
5310,2050,1910,GCC,DEN
5732,1559,1432,IAD,CAE
683,736,600,ORD,LGA
640,2300,2115,BNA,HOU
151,1212,846,MCO,BOS
1179,1702,914,IAD,LAX
5228,1558,1408,PVD,DTW
4573,2220,1948,SBN,MSP
89,837,520,MIA,IAH
595,2201,2128,HNL,OGG
562,2024,1857,SNA,DEN
1284,645,110,ORD,LAS
6442,1015,919,LAX,PSP
369,1820,1327,DFW,SAN
1295,1305,1116,ATL,PIT
5256,928,610,IAH,COS
622,1515,1226,DTW,RSW
5226,2020,1840,ORD,BNA
885,1105,820,DCA,MDW
365,2105,1839,DTW,ORD
5958,1741,1548,STL,EWR
136,555,130,SEA,ANC
1888,1450,1345,CHS,ATL
5028,1628,1500,STL,MSP
4676,1031,822,GRR,EWR
1888,2058,1930,CHO,ATL
1092,2015,1845,LAX,SFO
1458,2351,2025,RDU,DFW
4670,1710,1533,ORD,OMA
239,2251,1955,SEA,SAN
73,645,600,JNU,SIT
1844,1010,835,SMF,DEN
5214,808,605,IAH,BHM
2251,1157,1040,ATL,CLT
213,1811,1734,LIH,HNL
3073,1759,1545,CLE,ORD
133,2115,1815,PVD,FLL
2204,1924,1555,MCO,DFW
2,2155,1410,DCA,SEA
4201,835,650,HOU,MCO
432,1230,1050,PHX,DAL
4008,2100,1910,PIT,ATL
942,2339,2155,IAD,ATL
990,1945,1900,MDW,GSP
293,1440,1320,SNA,OAK
4415,1835,1645,IAH,SAV
6138,2024,1915,IAD,GSO
265,1259,905,DCA,IAH
1618,906,720,ATL,MCO
234,2015,1900,JAX,ATL
4900,1930,1725,HOU,FLL
200,809,600,SJC,SEA
2807,700,535,JFK,PWM
1214,1550,1310,PHX,MSY
1107,1632,1359,DEN,EWR
4745,1106,720,CLE,IAH
48,1730,1515,HOU,BNA
1747,1200,859,ATL,LGA
338,813,650,SFO,LAX
2488,1535,1130,EWR,DFW
5538,1013,845,ATL,GSO
1070,1105,925,SNA,HOU
1333,1630,1500,MCI,DFW
994,1210,1000,CMH,BNA
4327,903,632,MSY,EWR
5980,1858,1710,ORD,XNA
4915,1855,1751,TLH,ATL
2356,758,608,DTW,RDU
3250,926,710,CMH,ORD
4096,1253,1157,ATW,ORD
155,852,817,HNL,OGG
2390,126,1940,DTW,PHX
1556,1412,1115,MIA,PHL
6052,1044,945,ATW,ORD
4129,2035,1735,BWI,MEM
1,1100,800,SEA,DCA
464,1420,1100,HOU,DEN
4261,959,820,EWR,CLE
1407,2115,1730,STX,MIA
672,2122,1835,LGA,FLL
5605,946,755,EWR,DTW
230,2125,2005,LAX,SMF
1097,1615,1430,LAX,IAH
7429,1315,1230,SLC,PIH
1609,1254,915,MCO,ORD
2678,2000,1845,HOU,MSY
3458,2155,1850,SLC,SEA
3450,2030,1420,MDW,SFO
1011,955,713,DFW,ELP
2701,905,625,PHX,SBP
6153,1200,1019,ORD,LNK
972,1532,1241,ATL,TUL
1608,1353,813,DFW,PDX
956,2343,2135,RDU,MIA
5084,936,825,TUL,ATL
1589,2350,2030,MIA,LGA
3598,1830,1715,BWI,BUF
229,1055,810,SAN,IAD
1177,745,630,DEN,MSP
2909,1812,1655,JAN,DFW
4256,2015,1835,DEN,CAK
3225,1414,1255,JFK,DCA
1002,2030,1708,ORD,DEN
3229,2008,1825,XNA,ORD
3458,913,820,MLI,ORD
1216,2309,2210,TUL,DFW
4078,805,655,DEN,GRR
3231,1831,1645,LGA,DTW
6309,1831,1735,PSP,LAX
129,2125,1940,PDX,SJC
262,1537,1335,DFW,RSW
268,1704,1559,SAT,IAH
345,1151,930,PHX,MSP
2616,2205,1845,SAN,JFK
591,1400,1135,PDX,PSP
5259,1107,805,STL,DEN
3401,1548,1455,SHV,DFW
6035,1526,1419,DRO,DEN
5537,1010,810,ATL,EYW
4754,2046,1940,SBN,DTW
2643,1703,1425,CHO,ORD
1569,1530,730,IAD,SFO
1743,1254,810,SJU,IAD
270,1640,1530,LAX,LAS
2398,1914,1706,DFW,BHM
1904,1102,800,DTW,FLL
1591,1330,1125,OAK,SEA
2901,1915,1800,DFW,XNA
24,1445,630,JFK,LAX
122,2311,2020,BOS,PBI
2107,1504,1339,DAL,ATL
779,1850,1032,JFK,LAX
1906,1125,944,MCI,CLT
3256,1354,1233,CLE,IAD
201,2044,1730,FLL,JFK
41,729,610,BET,ANC
1201,1249,1050,ATL,EYW
5980,1610,1420,ORD,XNA
412,1239,955,PHX,SMF
905,1400,1205,GRR,ATL
112,1130,700,SEA,ANC
1575,1120,755,ORD,DEN
599,1851,1737,LAX,LAS
5367,1133,1005,SFO,ONT
6436,716,525,SFO,PDX
3343,1725,1444,DFW,FAR
2321,2350,2144,LAX,MSP
678,1629,1325,PHL,SJU
1318,1030,650,DFW,BOS
695,930,800,SAN,RNO
4672,2225,2029,STL,EWR
4753,1651,1645,ORD,GRR
84,2035,1615,SEA,ANC
3264,1356,1331,ORD,DTW
2680,2206,2100,BOS,EWR
5022,2212,2054,ILM,ATL
3498,855,615,ATL,STL
6242,1035,913,DEN,SGF
386,845,700,DEN,SLC
4113,1614,1414,EWR,IND
1747,1336,1041,EWR,MIA
924,1700,1432,TTN,RSW
278,2015,1555,ORD,PHX
5589,1710,1302,ORD,SLC
4836,1304,940,OKC,SLC
792,1600,845,DTW,SEA
1742,1645,830,EWR,LAX
121,1039,650,RSW,ORD
102,2130,1900,IND,MCO
1168,1035,910,MKE,MCI
1590,1228,947,DFW,ORD
1079,1605,1510,BNA,BWI
47,1905,1800,HOU,DAL
4528,1800,1655,MEM,TPA
6562,1856,1605,PHX,MRY
561,1450,1341,LAX,LAS
1270,1354,1341,PNS,ATL
300,755,625,DEN,STL
4126,1510,1340,PHX,SAT
2057,2146,1832,TPA,JFK
15,1851,1630,SLC,ATL
5455,729,620,ATL,TRI
974,1020,720,SEA,SAN
2056,1706,1616,RDU,CLT
5538,1013,845,ATL,GSO
738,1915,1730,PHL,BOS
422,441,2359,ATL,DEN
169,1041,930,LAX,LAS
1715,1631,1609,BNA,CLT
5313,735,555,ATL,EWN
374,2211,2030,DCA,ATL
61,1439,939,SJU,BOS
276,1510,1345,HOU,ATL
1230,1648,1505,IAH,MCO
4351,1248,1003,XNA,DEN
2445,1255,1102,PBI,ATL
1449,906,632,DEN,EWR
4386,755,630,BWI,ROC
1360,1114,900,DTW,EWR
7380,1915,1815,SLC,CDC
4478,1440,1220,MCO,DAY
1991,1113,940,ORD,PHL
255,1803,1640,DEN,SAT
6332,716,606,DEN,DFW
50,1918,1632,MSP,RSW
5633,854,800,DEN,COS
6332,1900,1751,DEN,GJT
1851,925,820,BUR,LAS
4213,1335,1235,LAS,DAL
2277,934,705,JFK,TPA
5253,858,740,ATL,GNV
39,2145,1910,MCO,MSY
447,720,600,LGB,OAK
268,2304,2115,SJC,DFW
396,454,2155,SFO,HNL
1292,2230,2045,PDX,SFO
451,2030,1850,SFO,LAS
695,2145,2000,ORD,LGA
1109,2047,1743,MCO,EWR
252,1507,1220,BOS,MCO
452,1605,1318,BOS,MCO
4679,1851,1748,DLH,MSP
1031,1645,1515,MCI,DAL
2608,2202,2040,SMF,LAX
3153,1510,1333,DFW,TLH
4401,1120,810,CHS,ORD
1671,1513,1210,JFK,MIA
2067,1109,850,SAN,DTW
1600,757,610,DCA,BOS
1466,44,1634,IAD,SFO
1261,2035,1845,ORD,TPA
1923,1014,735,CLT,MEM
3256,1535,1315,CAK,ORD
5581,933,630,ATL,GRK
3068,2157,1945,CMH,ORD
5604,759,630,SFO,ACV
683,1001,659,MCO,JFK
656,1853,1615,SYR,MCO
955,1330,1215,LAX,OAK
492,2314,2027,DFW,PHL
657,2100,1830,SEA,SAT
1320,1518,1102,MCO,MSP
3939,1840,1724,MFE,IAH
3553,2136,1755,LGA,XNA
508,813,600,ATL,ECP
2055,1030,715,PHX,BUF
552,5,2145,TUS,SAN
718,1642,825,PHL,SFO
3106,1858,1815,TYR,DFW
1061,1809,1030,MCO,LAX
4763,2113,2025,PSP,SLC
957,930,555,DEN,SEA
246,1034,741,IAH,ORD
411,2000,1140,JFK,LAX
247,1759,1650,MSY,IAH
1012,1440,1250,DFW,DAY
5036,2025,1944,CSG,ATL
1892,2125,2010,ABQ,HOU
702,620,2230,PHL,SEA
330,1230,1110,LAX,SFO
2722,1111,952,ABQ,PHX
1260,1800,1425,TPA,ORD
1988,2130,1850,RDU,STL
457,1015,820,PHX,DFW
1463,1420,1155,ORD,FLL
3953,1002,810,XNA,ORD
3133,2018,1845,ORD,EVV
1721,2026,1805,MSY,PHL
6189,1356,1331,ORD,DTW
138,1250,1042,ACY,MCO
5670,1433,1333,SHV,IAH
11,1215,845,HNL,SFO
318,1204,955,SFO,SEA
2265,2224,1955,SFO,ATL
2570,2134,1935,SAN,MSP
591,919,820,SJC,PHX
4591,1258,1148,MSP,GRB
2591,1304,1145,LAX,SJC
876,1910,1800,STL,MDW
3196,1335,1100,DFW,SAF
459,1810,1631,DEN,ORD
635,1610,950,FLL,PHX
1104,855,600,FLL,CLE
2315,1230,955,DFW,ORD
4877,1810,1650,SJC,SAN
2062,2105,1720,BOS,MSP
5405,2027,1845,PIT,LGA
1218,735,720,SAN,TUS
1561,1621,1400,ATL,PHL
2055,1340,1205,RNO,SAN
2511,946,705,TUS,MSP
209,1740,1620,SFO,LAX
5330,1749,1555,GSO,LGA
1074,2150,1810,FLL,STL
2230,1635,1415,MCO,PIT
2621,1415,1305,SJC,LAX
4550,1439,1330,MSP,CMH
3294,855,700,ORD,XNA
170,1816,1510,BOS,FLL
2981,1230,1106,ORD,RIC
1459,2100,1815,SFO,ORD
489,1558,959,PIT,PHX
4152,1344,1223,ORD,BWI
371,1603,1225,FLL,DFW
2301,1431,1100,MIA,LGA
1105,1510,1200,MCO,PVD
292,1416,600,JFK,LAX
2258,2210,2030,PHX,DFW
2311,1857,1529,MIA,JFK
1642,1420,1255,MDW,OMA
3130,1605,1428,DFW,JAN
532,1800,1518,SLC,LGB
5640,955,830,SBA,SFO
781,1230,1010,RDU,BNA
2374,2340,2115,DFW,ORD
3411,1925,1810,BWI,CLT
135,1810,1520,ATL,LGA
521,1704,1610,DLH,MSP
1117,2055,1247,EWR,LAX
1515,1725,1616,MIA,MCO
448,1925,1655,LAX,SEA
1045,1730,1535,PHX,MCI
781,2215,2025,PDX,PHX
4474,2325,2105,PHL,MCO
3957,1815,1530,PHX,SMF
4732,1240,1125,HRL,IAH
3945,1858,1640,SDF,ORD
119,1048,1004,HNL,KOA
4274,950,635,ATL,AUS
556,1755,1540,SAN,ATL
647,542,238,FLL,IAG
204,2020,1850,BNA,MDW
1130,1520,1455,MEM,ATL
4809,1330,1205,BWI,DAY
2186,2158,1945,LGA,ATL
778,1827,1540,DEN,LAS
4445,1714,1532,MOT,MSP
89,156,2305,ANC,SEA
415,945,605,SFO,JFK
438,2231,1630,ORD,LAX
437,2215,1750,SAT,LAS
504,2357,2150,EWR,ATL
4153,2254,2105,TUS,IAH
492,2355,2130,PIT,MDW
279,5,2150,TUS,LAX
1550,2345,1525,BOS,LAX
2838,1203,1050,COU,ORD
4316,1047,800,IAD,ORD
1946,1108,950,ORD,CLT
3535,2053,1900,CMH,JFK
3031,1238,959,ATL,LGA
2394,2234,1750,DFW,SNA
3244,1752,1700,GRB,ORD
1072,2331,2151,PIT,ATL
4727,1500,1300,SJC,SEA
2141,1343,1210,ORF,ATL
2532,1215,1104,DFW,BPT
2520,745,600,SLC,DEN
4914,1936,1655,ATL,FSM
5259,2225,2110,MFE,IAH
743,1852,1730,RDU,ATL
2778,745,600,ORD,BNA
276,2140,2015,DFW,ATL
1591,948,825,ATL,CLT
882,1040,750,DEN,LAS
3384,1700,1505,STL,HOU
1031,1810,1548,SFO,IAH
2921,2132,2045,MSN,ORD
2207,1640,1405,LAS,MIA
365,1014,856,LGB,SMF
3321,1628,1520,ORD,CWA
654,1713,1330,PHX,JFK
5594,851,600,ATL,MLI
478,1610,1510,LAS,BUR
3940,1108,855,PNS,ORD
1445,2055,2010,AUS,HOU
4650,808,501,IAH,MKE
4722,946,713,BUF,ORD
550,1525,1355,ECP,HOU
1988,2130,1850,RDU,STL
4493,1238,1105,BZN,SLC
621,1023,700,PHX,DCA
386,845,700,DEN,SLC
2023,1350,1120,PHX,MSP
3425,1033,915,DSM,ORD
1332,34,2105,DTW,DFW
2636,1140,840,BWI,STL
3279,1734,1425,GSP,DFW
3246,1924,1615,CVG,DFW
4090,1900,1737,ABQ,IAH
36,1430,1305,HOU,TPA
3336,800,605,LGA,DAY
810,1234,734,STT,PHL
1814,1420,850,MSY,LAX
205,1429,1313,LAX,LAS
3075,1311,1158,ORD,GRB
2497,1014,900,MSP,MSN
859,1647,1423,MSP,BOS
1907,705,540,DTW,GRR
4153,2254,2105,TUS,IAH
1355,2243,1910,MIA,BOS
2228,1415,1155,SLC,LAS
612,750,617,ORD,MSP
3447,1646,1600,GRK,DFW
2041,1957,1930,JAN,ATL
568,847,700,PHX,SLC
1709,1205,1035,SMF,SAN
1699,855,658,DFW,TPA
2330,2354,2125,IAD,MIA
2592,1826,1540,SLC,LAX
362,2217,2000,MKE,DFW
5178,1029,1000,LAX,PHX
1812,10,2211,BOS,CLT
4310,1947,1753,CLE,LGA
4927,1809,1423,LGA,MCI
1591,1525,1400,LAS,OAK
4391,1420,1315,STL,OMA
805,1615,1325,MSP,DEN
1072,1800,1430,RSW,STL
443,2005,1915,DEN,FSD
1219,1809,1522,DEN,BOS
369,800,650,ATL,JAX
268,1011,645,DEN,SNA
660,1030,820,PHX,SNA
1959,2010,1740,TPA,DCA
1076,1723,1313,FLL,ORD
3138,1340,1225,LAS,RNO
560,1044,835,SEA,PHX
4667,1650,1435,MSP,EWR
464,9,2025,PHX,SEA
7,2100,1825,LAS,FLL
1635,2216,2010,SAN,DTW
221,2002,1440,DFW,SFO
2597,1050,855,PDX,PHX
302,1529,1438,ITO,HNL
2491,2157,2035,SDF,ATL
2500,1215,1130,LAW,DFW
150,2003,1755,DCA,TPA
430,1710,1430,BDL,MCO
1668,1640,1435,BOS,CHS
108,1605,820,IAD,LAX
5575,931,810,OKC,ATL
4301,801,600,EWR,CHS
174,1757,1448,MCO,IAH
548,8,1950,MKE,PHX
2132,1425,1230,ATL,BWI
1200,1507,900,ORD,LAX
3145,1525,1355,LAS,SFO
2291,2120,1930,CLE,ATL
23,825,535,DCA,MDW
1557,2316,2200,SEA,SLC
3343,1725,1444,DFW,FAR
6079,1219,1114,ORD,ATW
4028,1925,1810,MDW,DSM
6515,1050,755,DFW,DEN
407,1600,1455,SFO,PHX
1667,1302,1026,CHS,BOS
1041,1711,1514,DFW,CLT
1133,1010,715,LGA,MIA
1065,1508,650,EWR,SNA
4257,1906,1545,CVG,IAH
343,1805,1611,ORD,LGA
1713,2151,1340,PHL,SFO
520,1009,750,BUR,SEA
574,1150,1045,BUR,OAK
1161,1121,1010,TPA,MIA
4476,1413,1130,SEA,PSP
717,1855,1545,DAL,LGA
902,1655,1455,DTW,ATL
1243,1829,1004,EWR,SFO
922,1113,815,ATL,SJU
1029,1029,603,EWR,IAH
2780,1820,1710,MDW,BWI
4356,1914,1745,MAF,IAH
140,805,605,STL,SAT
4468,1715,1540,HLN,SLC
1261,1435,1210,MCO,PIT
1991,910,530,ATL,MSP
939,1425,1240,PHX,DEN
1150,1548,815,LAX,HNL
1120,1534,1200,SFO,EWR
1794,1505,1120,PHX,SEA
6105,749,545,IAH,CLT
6536,2030,1850,SBA,DEN
1412,1732,1350,MIA,DFW
287,851,745,ORD,MDT
582,935,800,MDW,OMA
573,1801,1500,TPA,EWR
2027,1120,815,MCO,LGA
814,1416,1056,DEN,LAX
667,144,2150,PSE,MCO
404,1307,1015,LAS,JFK
3758,850,610,LAX,MDW
185,1221,1145,HNL,OGG
731,1700,1455,STL,LGA
969,720,620,ORD,BWI
2200,1450,1300,FLL,ATL
3963,1900,1625,TYS,ORD
1973,1201,925,CLT,MEM
1185,1248,935,BOS,MIA
782,1500,1350,DCA,CAK
1445,1429,1135,LGA,MIA
1610,938,805,SAN,SFO
142,840,830,SAN,PHX
2984,2203,1840,CHS,DFW
5066,1726,1730,DHN,ATL
4397,1203,1033,XNA,IAH
428,1041,800,MSY,JFK
3,1644,1334,RSW,EWR
510,1225,1110,BWI,BUF
2491,1755,1415,DFW,SLC
665,1258,915,RSW,BOS
4252,1340,1155,OAK,DEN
139,1517,1220,LAX,MIA
5597,1403,1125,ATL,LFT
1109,2005,1634,DFW,SLC
1588,1030,745,BWI,MDW
270,1235,1000,DTW,BNA
743,1719,1555,ORD,PHL
728,1300,1113,ORD,TPA
4533,922,759,BUF,EWR
3007,1425,1224,DFW,GRR
1336,2101,1935,TPA,ATL
1586,1600,1345,LGA,ATL
2581,1943,1705,ATL,STL
3321,1240,1200,LAS,BOI
923,1750,1635,SFO,LAX
4823,1450,1305,DAL,STL
1380,1533,1309,DCA,FLL
1364,2105,1806,ATL,MCI
2369,1432,1305,MCO,ATL
745,1415,1305,TPA,FLL
6295,1958,1845,FAT,LAX
1017,1005,855,SAN,DAL
469,1105,1005,LAS,DFW
3851,725,600,SMF,ONT
785,2100,1652,LIH,LAX
4143,1512,1447,MKE,CLE
4570,1535,1325,CLE,MDW
447,1910,1759,CLT,ATL
552,2224,2145,MSY,ATL
4555,1540,1305,SLC,RDM
4569,1651,1513,IAH,TUL
3976,1415,1145,MCO,BWI
978,1510,1350,SFO,LAX
2075,1525,1225,ATL,MCI
621,2036,1739,AUS,ORD
219,1534,1015,HNL,ORD
6176,930,823,EWR,IAD
1543,855,635,DFW,PIT
1446,1401,830,ATL,PHX
2371,1120,750,MCO,DFW
1508,2158,1940,TUS,ATL
1586,1033,800,BUF,MCO
445,2015,1835,OAK,PDX
1115,1823,1454,DFW,BOS
4533,2129,1850,GEG,LAX
1122,1423,1250,SAN,SFO
657,2100,1830,SEA,SAT
1436,1822,1700,SFO,LGB
4521,1024,714,EWR,MKE
850,1200,1135,BNA,CLT
494,1739,1155,BOS,DEN
1272,1220,750,ORD,PHX
3635,1445,1235,DFW,PNS
5319,757,600,DTW,ALB
5466,1128,740,DTW,IAH
1071,1435,1300,SAN,MCI
1615,2154,1857,SEA,IAD
2368,2115,1940,DFW,MSY
1302,1411,1236,ATL,SDF
4195,2157,2027,BNA,EWR
6168,1648,1357,ABE,ORD
4372,1925,1755,BWI,CHS
3471,1847,1700,RDU,LGA
367,2155,1945,CMH,MCO
238,1654,1425,DCA,MIA
4561,1845,1615,LAX,MSY
1918,505,115,MSY,PHX
2393,1008,700,MCO,JFK
4522,715,545,ATL,TPA
4995,1301,1013,MCO,BNA
4194,2025,1842,IAH,CVG
1308,2105,1740,MCO,DFW
926,1400,1225,PHX,AUS
1507,1010,850,LAS,SJC
4796,857,834,MSN,DTW
2515,1002,905,SJT,DFW
1777,2215,1915,ATL,ORD
377,1440,1251,DEN,PHX
5565,1734,1615,OAJ,ATL
543,1842,1231,ORD,LAX
2413,930,800,LAX,DFW
2132,1100,912,SAT,ATL
4392,1037,907,COS,IAH
1651,1850,1335,MSP,LAS
2971,1750,1440,TPA,AUS
3582,1703,1615,LAW,DFW
3300,1250,1200,ORF,BWI
5529,1245,1000,SGF,DEN
564,2044,1805,LAX,MCO
3471,1847,1700,RDU,LGA
1642,1450,1130,IAH,DEN
2179,2240,2155,SMF,SLC
66,2328,2010,SEA,JNU
708,1841,1700,ORD,EWR
1169,2059,1301,IAD,LAX
201,1045,800,SFO,ORD
1849,1440,1319,JAX,CLT
2258,2101,1905,MIA,ATL
958,2255,2125,DAL,ATL
2068,1321,730,CLT,PHX
2106,1224,1111,BOI,SLC
1431,1257,1035,DTW,ORD
1743,1643,1430,SFO,MSP
4485,1512,1348,DTW,CIU
5532,2048,1926,LAX,AUS
2258,1805,1700,BNA,STL
4099,1900,1745,OMA,STL
2410,1819,1706,SEA,SLC
259,948,700,FLL,ACY
2427,902,535,ATL,ATW
363,1424,1226,DEN,IAD
367,2125,1745,LAX,BOS
3111,809,600,DFW,CAE
2504,1155,1010,OKC,STL
2632,1245,1155,ORD,MKE
3114,1353,1140,DTW,ORD
1128,1256,1105,PDX,DEN
853,1523,1205,CLT,IAH
5074,1239,1000,ATL,SGF
5,1252,945,FLL,EWR
2070,755,650,BUR,OAK
3647,1001,640,LGA,STL
904,1509,1226,TTN,FLL
203,1918,1555,PBI,BOS
2591,1112,1000,SJC,LAX
5664,1839,1737,BTR,IAH
945,1855,1305,BNA,LAX
2249,2322,2202,IAH,ATL
1696,1208,950,BDL,ATL
2025,1314,1115,ATL,BWI
3631,1025,912,DFW,TUL
2264,2340,2135,HOU,STL
2329,2006,1700,ATL,DFW
460,1620,1100,IND,PHX
1492,2045,1635,BWI,SAT
6343,1140,1015,SFO,SNA
5680,742,555,EWR,CLT
5059,1450,1339,GNV,ATL
4391,1835,1735,CRP,IAH
1973,1452,1310,IND,CLT
494,2002,1701,LAS,JFK
1233,2126,1810,BOS,ORD
770,1224,735,SJU,PHL
2495,1030,700,FLL,BDL
171,1230,945,RDU,MDW
1402,1245,1102,LAS,ATL
35,1835,1600,DFW,DCA
2042,919,734,JFK,CLT
707,718,533,DEN,ORD
4554,2227,1925,TYS,IAH
616,2116,1855,LAS,SEA
2372,1402,1145,DFW,MIA
6073,1341,1005,BNA,DEN
453,1002,659,PBI,JFK
122,811,721,ITO,HNL
820,1610,1320,TPA,BUF
388,1850,1807,KOA,HNL
1220,1939,1645,EWR,PBI
1652,1136,854,EWR,PBI
822,634,2305,PDX,OGG
3396,910,615,FLL,IND
1899,1814,1605,ATL,BNA
719,2127,1800,SFO,PHL
2546,1825,1635,DFW,CRW
2967,1138,825,SAV,DFW
3027,1000,857,ORD,MSN
4821,925,830,GEG,SLC
2164,2207,2100,BOS,LGA
1261,1645,1505,ATL,MCO
4618,1334,949,SAT,SLC
865,2015,1805,STL,FLL
364,1349,1226,MSY,DFW
6374,1302,1138,DEN,RAP
545,900,620,SEA,ONT
1286,1805,1610,DFW,OMA
1593,2159,1914,EWR,MCO
5685,1126,940,IAD,ATL
2070,2215,1955,PHX,MSP
624,507,2100,JFK,LAX
326,1955,1733,IAH,PIT
4905,1300,1035,TPA,CMH
6410,1609,1300,MTJ,SFO
1535,2100,1920,DFW,MCI
469,1700,1550,MEM,MCO
6613,1006,750,PHX,PSP
1383,903,725,PIT,ATL
6404,940,805,EUG,SFO
1109,2320,2145,PHX,DFW
110,40,2010,AUS,LAS
3468,1701,1615,BMI,ORD
5630,1746,1628,LAX,BOI
1536,1750,1411,SFO,EWR
1180,1437,1142,MCO,EWR
1729,1156,1000,BOS,DTW
4566,1317,1210,SYR,EWR
2707,1300,1150,SFO,PHX
1798,1855,1845,SAN,TUS
2230,1509,1245,MSP,DFW
5242,1811,1709,DEN,DSM
6209,1936,1805,BNA,ORD
861,1320,905,OGG,SEA
2105,2047,1505,MSP,SFO
1429,2115,1945,LAX,SFO
2901,1915,1800,DFW,XNA
3244,1752,1700,GRB,ORD
300,1425,1300,MDW,OMA
4275,1334,1252,IAH,CLL
2339,1803,1530,DFW,ORD
1542,658,2250,JFK,SEA
6510,1712,1543,SMF,LAX
5419,1759,1635,ATL,LEX
188,1755,1610,LGA,DTW
812,2159,1450,SJC,OGG
500,57,1940,IND,PHX
478,2355,1650,DTW,LAS
2646,1305,1120,BWI,ATL
3507,2245,2010,IND,RSW
1640,1853,1610,LGA,RSW
3655,1219,940,SYR,ORD
680,2231,1943,FLL,MSY
1136,1110,920,LAX,HOU
1520,1235,1000,BDL,TPA
686,1007,833,ORD,MSP
3636,1213,1020,IND,ORD
2137,1429,1208,SLC,RNO
172,1532,1458,HNL,LIH
2115,1441,1300,DCA,BOS
3459,2037,1755,MIA,PNS
222,929,720,SFO,SEA
5282,2050,2005,CID,DTW
743,2120,1945,ATL,RDU
2739,1115,915,SEA,OAK
835,1557,1403,SLC,DFW
469,1215,1030,CAK,ATL
693,1503,1405,SEA,GEG
1663,1640,1435,ATL,BHM
1527,2121,1813,SFO,MCO
6285,920,540,DEN,MFR
4697,803,650,IAH,LRD
1225,2322,1556,LAX,HNL
