FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
5223,1258,1100,DTW,EWR
2103,1900,1650,CVG,MCO
1602,23,2145,JFK,FLL
1885,1244,918,MCO,LGA
5577,1947,1745,DFW,DTW
1328,849,700,FLL,ATL
245,759,735,ORD,CMH
740,1651,850,PHL,SAN
4896,1645,1505,IND,ATL
5355,1858,1615,ATL,XNA
2224,1129,925,LAS,ORD
437,2029,1240,EWR,LAS
1964,2002,1835,ATL,JAX
5609,1315,1043,DTW,PIA
3453,1503,1405,SJT,DFW
3472,1035,800,LGB,SEA
2068,1600,1325,DAL,ABQ
730,5,2115,BWI,ORD
199,1052,800,SEA,LAX
633,1705,1505,SEA,PHX
4279,1331,1141,EWR,DTW
1731,1032,900,PHL,CLT
816,2009,1424,IAH,SFO
4544,1730,1455,BWI,FLL
220,1631,1428,ORD,RSW
5662,1648,1557,LCH,IAH
6255,1830,1659,SFO,LAS
1064,1945,1610,MCO,ORD
6240,1551,1040,OKC,SFO
1927,1719,1530,CLT,PHL
2678,1645,1310,MCO,MDW
455,1945,1850,AUS,DAL
1709,925,730,PHX,HOU
263,2047,1731,SEA,JFK
5059,1450,1339,GNV,ATL
5527,1310,1200,ATL,BQK
5370,817,607,MBS,ORD
5445,652,600,SFO,SMF
1193,2136,2004,SFO,SAN
1011,1000,715,DFW,ELP
1125,814,605,DFW,DTW
4734,2030,1935,DAL,AUS
2274,2020,1710,MCO,HOU
1375,1417,1035,RSW,ORD
345,750,630,LAS,SAN
1456,1544,1345,DFW,MCO
3236,1155,1030,SMF,SNA
1138,1842,1537,TPA,IAH
262,1324,1015,DEN,SNA
1016,1925,1350,MDW,LAS
380,1200,1035,LAX,SAT
5236,1956,1820,MSP,ORD
2361,1955,1655,ATL,IAH
1025,1142,835,TPA,JFK
3261,1527,1440,GRK,DFW
7380,1315,1215,SLC,CDC
2416,1650,1525,LAS,HOU
2284,1221,1136,SMF,SLC
2209,2210,2100,SNA,DFW
324,2102,1245,JFK,LAX
836,1420,1205,BOI,PHX
3484,1935,1825,SAN,BOI
1291,912,650,ORD,FLL
561,1330,950,MCO,MDW
329,2359,2047,RSW,JFK
1553,2013,1644,SJU,FLL
6398,2212,1941,BOI,SFO
1408,855,612,SLC,OAK
3311,2005,1710,DFW,DRO
6489,1110,912,BFL,IAH
1241,1100,900,DFW,MCO
3107,2254,2110,GRR,ORD
1513,2015,1900,MSP,MKE
3261,1528,1445,GRK,DFW
5431,1408,1315,ORD,MKE
142,1712,1621,ITO,HNL
192,1234,944,BOS,TPA
978,1650,1555,COS,DFW
2588,1706,1537,LAX,RNO
2268,2222,1845,FLL,DFW
5223,1007,848,SFO,SLC
4659,1040,835,LAS,PDX
2501,2140,2010,BRO,DFW
4105,1720,1504,DSM,IAH
2036,1713,1515,ATL,EYW
1460,932,750,PHX,DFW
697,1845,1745,SEA,GEG
286,1614,1257,IND,IAH
5236,1753,1656,PIA,ORD
2744,900,615,PHX,MRY
4279,1935,1725,PHX,LAS
2476,1006,640,MIA,BDL
2023,728,615,ATL,CHS
1230,1223,1041,MSP,ATL
3117,1835,1725,AMA,DAL
1670,1124,1004,ATL,CHS
4565,1709,1355,OKC,SLC
3624,1155,1040,DFW,AEX
1410,1444,1219,BOS,JAX
2372,1515,1251,DFW,MIA
1359,2332,1945,BOS,MSP
254,2310,2025,DEN,LAS
5685,1126,940,IAD,ATL
6316,1020,645,ORD,COS
2573,920,625,MCO,MEM
4555,1501,1225,SLC,RDM
4479,1725,1556,PNS,IAH
1178,2315,2105,SFO,IAH
5338,1029,839,DEN,MKE
401,1637,1340,MSY,BOS
5601,937,605,ATL,FSD
1433,2115,1900,SFO,IAH
6317,1431,1336,DEN,ISN
2919,2135,1950,ORD,LIT
1660,1625,1425,DEN,BNA
1500,1630,1359,BOS,ATL
2326,1135,1035,SNA,LAS
3605,1835,1833,ORD,FWA
711,2154,1859,LAS,JFK
1676,450,2256,ORD,LAX
2872,1225,1120,ORD,DBQ
5467,1224,1124,XNA,ATL
4159,1230,1054,LGA,CLE
3769,1855,1620,PHX,MSY
1572,1230,946,LGA,FLL
5220,1649,1453,IAH,CLT
205,1639,1335,FLL,EWR
1621,1729,1617,MIA,MCO
502,2155,2050,LAX,LAS
1980,1006,755,BOS,CLT
1896,1245,1020,DEN,PHL
344,1655,1147,IAH,SNA
552,2115,2000,SAN,SJC
1065,1600,1430,HOU,TUL
1696,1103,733,FLL,IAH
3276,810,645,ORD,CID
202,1935,1730,SEA,PHX
1711,2055,1922,EWR,BOS
112,1617,1030,MIA,DEN
1694,1837,1630,ATL,BWI
288,2308,2112,PHX,IAH
355,1950,1800,ORD,LGA
1784,1230,1055,ABQ,ATL
964,1650,1554,MSP,IND
2771,2200,2025,MKE,LGA
3050,2158,2010,VPS,DFW
1494,1105,1000,DFW,AUS
309,836,655,BNA,DFW
3488,2003,1755,BUR,PDX
4814,2025,1845,SAT,ATL
164,1850,1745,BUR,LAS
798,906,800,ORD,IAD
6131,1607,1600,ORD,FNT
2457,2336,2240,LAS,DFW
2082,2356,2029,SLC,JFK
1534,1513,1340,IND,ATL
3534,643,550,DFW,ABI
508,2003,1820,IAH,IND
764,1259,953,ATL,MKE
177,1900,1745,OAK,LAX
1502,941,720,TPA,CVG
145,6,2055,ANC,PDX
3115,753,600,ORD,MEM
5489,1415,1259,ATL,GNV
5507,1838,1734,DTW,GRR
822,634,2305,PDX,OGG
6206,2121,1935,DEN,PHX
223,2245,2045,SEA,SFO
3496,1925,1655,LAS,BWI
1789,1950,1810,BNA,EWR
478,951,734,ORD,FLL
4096,1650,1338,CHS,ORD
863,2128,1715,OGG,PDX
455,835,810,BUR,PHX
1618,800,655,SNA,LAS
1925,1312,1050,SLC,ATL
5775,1836,1701,SYR,IAD
105,2120,1855,BWI,PBI
890,1922,1755,BOS,DCA
914,855,800,LAS,DEN
596,2100,2024,OGG,HNL
5769,2048,1922,IAD,LGA
1393,1933,1740,SFO,DFW
6194,800,700,DEN,ASE
2131,811,720,LGB,SLC
1096,1915,1745,JFK,BOS
2260,2030,1437,ORD,SEA
1690,1610,1459,DFW,IAH
65,1126,1100,PSG,WRG
1641,2340,1920,OKC,LAS
4016,1620,1345,BOS,ATL
699,1546,810,RDU,LAX
4685,639,523,IAH,BRO
19,1429,1100,LAX,JFK
1762,1637,1345,CLT,SJU
2273,833,700,ATL,GSO
133,2000,1630,LAX,JFK
2802,1243,1130,SGF,DFW
3055,1840,1750,DFW,GGG
5273,1318,1141,PHF,ATL
2367,1420,1113,ATL,ICT
728,2140,2035,BNA,BWI
4435,1436,1401,DEN,LBB
5967,1814,1602,DEN,BNA
3303,2120,2000,GJT,DFW
3585,1858,1650,CMH,ORD
1599,1245,1100,PIT,ATL
148,834,625,CLT,MIA
4193,2009,1624,EWR,MSP
2582,830,705,LAX,SJC
1256,836,615,ATL,GPT
4030,1015,845,OAK,LAS
1411,2225,2034,ABE,ATL
6220,2335,2235,RNO,SFO
1129,745,620,SLC,BZN
3469,1708,1525,FSD,ORD
1735,1022,800,CLT,PVD
2955,1700,1520,MGM,DFW
1548,957,700,RSW,CLE
6181,1337,1230,GSO,IAD
503,1004,721,PHX,CMH
1232,1508,1152,FLL,DTW
3367,1637,1530,HOU,DFW
1741,1843,1610,TPA,DCA
5626,1707,1502,IND,ORD
265,1325,915,LIH,LAX
756,750,603,DEN,PHX
3274,1538,1308,ERI,ORD
1764,2223,1930,MCO,EWR
3214,1019,800,DTW,ORD
1052,1905,1755,MIA,TPA
2428,2240,2145,DAL,AUS
1790,1241,1053,SAT,ATL
2208,2039,1831,DFW,CLE
2355,2255,2051,LAX,ATL
2618,1644,1400,ELP,LAX
2038,2351,2204,PVD,CLT
736,2223,2115,SFO,PHX
3495,1340,1125,SEA,FAT
300,1449,1125,HNL,SFO
589,2013,1705,PHX,DCA
495,1100,810,ATL,MDW
3212,1335,1248,ORD,TYS
2298,2349,2100,LGA,MIA
244,1502,1150,RSW,EWR
475,1856,1715,CLT,TPA
5398,1615,1454,EWN,ATL
5303,2050,1920,GRK,ATL
1176,1550,1100,DFW,SNA
244,929,733,SFO,PDX
639,2004,1620,PHX,JFK
2272,1517,1326,ATL,PIT
489,1200,1020,DCA,BOS
211,1905,1620,SFO,ORD
5343,2127,2027,SBP,LAX
372,1110,825,PHX,SJC
5200,1424,1257,PSP,SFO
6101,725,540,IAD,ATL
453,1803,1640,DEN,SAT
756,1639,1129,MSP,LAS
4288,1750,1550,MCI,MCO
5063,1349,1220,ATL,FAY
1341,1608,1510,GSP,ATL
4427,1341,957,ISN,IAH
2168,2220,2110,OAK,BUR
2024,2053,1905,BWI,ATL
1616,1823,1658,BOS,BUF
5370,756,600,DTW,ABE
1064,1243,715,ATL,PHX
371,925,745,BWI,CLT
1496,1348,1010,LGA,MSP
1993,2155,1915,ATL,EWR
7416,1430,1330,MSP,RHI
43,1233,1110,BET,ANC
2495,1735,1229,DFW,RNO
403,2034,1845,FLL,ATL
1044,1613,1205,MIA,ORD
2026,603,2350,PHL,PHX
1425,1850,1510,IAD,DFW
5324,1242,1132,FAR,MSP
3036,1408,1255,DFW,XNA
5512,1456,1321,DEN,MSN
9,1005,900,HOU,DAL
1528,1650,1213,DFW,LAS
265,1935,1900,HNL,OGG
662,1140,1015,LAX,DAL
1308,953,841,JFK,IAD
2076,1318,1049,LGA,MCO
582,2154,1811,TPA,ORD
1947,1347,1059,ATL,LGA
2557,1230,1055,BRO,DFW
788,606,2315,DTW,LAS
1437,1455,1355,ISP,BWI
1328,1408,1305,DFW,OKC
4440,1400,1236,LAX,SJC
735,726,605,LGB,SFO
1717,1845,1715,MSP,ORD
1670,2000,1758,ORD,BOS
1107,1030,800,EWR,MCO
608,2005,1720,PHX,TPA
5077,1110,953,ATL,GNV
478,1445,1345,BUR,SJC
2678,1316,1200,BOS,LGA
4198,1043,816,IAH,BNA
35,2130,2005,TPA,ATL
1164,1640,1335,FLL,EWR
2302,1825,1630,DFW,MCO
2724,1710,1335,MCI,PHX
2560,2020,1755,ISP,MCO
6480,2043,2000,DEN,FSD
1161,1926,1619,PBI,LGA
3576,1134,810,MIA,MEM
6410,2045,1928,BFL,SFO
1189,1735,1134,BWI,SLC
3393,1225,1124,DFW,TXK
567,2215,1950,PDX,LAX
1412,1210,715,DFW,ONT
596,23,2135,MSP,FLL
536,1446,1150,SWF,FLL
5166,1035,913,DEN,SGF
3278,904,745,BTR,DFW
746,1845,1645,SEA,SFO
5646,838,700,SFO,SBA
3675,2134,1945,ORD,MEM
668,1230,1010,MCO,IND
3168,1604,1355,SDF,LGA
957,1525,1015,IAD,DEN
1512,1542,1230,TPA,DFW
3324,1820,1700,MDW,ALB
1271,1824,1700,ATL,JAX
1413,1938,1855,LIT,ATL
700,2301,1520,FLL,LAX
405,1959,1630,LGB,BOS
2156,1625,1505,MDW,MCI
682,1213,1000,DCA,RSW
1479,1450,1200,TPA,DTW
4729,840,704,ORD,BTV
3090,1355,1245,SJC,LAX
4992,1714,1610,TLH,ATL
1128,1900,1625,TPA,CLE
1158,2007,1710,EWR,MIA
962,830,725,BNA,BWI
1681,2008,1910,AUS,DFW
4930,2001,1630,LGA,BHM
3404,1023,940,TYR,DFW
1958,824,700,SLC,JAC
4860,1339,955,LFT,DEN
512,2340,1815,MKE,LAS
1705,1933,1626,SFO,IAD
2465,2310,2130,MDW,MSP
5086,1556,1525,MLI,DTW
5595,2223,2102,EWN,ATL
706,28,2145,EWR,FLL
1161,1314,1210,MIA,TPA
3441,800,620,DFW,TLH
319,1626,1350,ATL,EWR
176,2227,1925,BDL,SJU
355,1440,1240,LAS,MKE
5550,1034,835,MSP,RDU
801,2307,2010,SLC,MCO
299,2055,1755,MCO,LGA
3458,2155,1850,SLC,SEA
2339,2205,2000,ATL,DCA
5172,649,547,ORD,MLI
5628,732,625,SFO,RNO
1368,1330,806,DFW,SFO
1651,1850,1335,MSP,LAS
2562,1426,1100,FLL,LGA
2608,1955,1950,ONT,PHX
805,838,650,SMF,SEA
43,1325,950,HNL,SJC
1257,2021,1835,IAD,BOS
112,2034,1720,BOS,ORD
1668,2048,1510,MSP,LAX
4942,1355,1212,EWR,DTW
788,1730,1040,MSY,SEA
3109,605,603,ORD,GRR
1927,2045,1935,LBB,AUS
630,2106,1759,LGA,ORD
1119,1911,1707,CLT,JFK
4085,1819,1554,OMA,EWR
188,2020,1818,DFW,RSW
4414,1110,855,PHX,LIT
483,1214,914,MCO,JFK
574,2210,2109,TPA,FLL
5175,1911,1735,ONT,IAH
2592,2223,1646,MSY,LAX
487,1010,750,SAN,CLT
2046,1830,1720,MDW,BWI
2215,1050,845,DFW,DTW
4994,1242,1105,LGA,RDU
1683,1603,1130,OGG,DEN
5374,933,813,ONT,SFO
5241,2136,2010,AVP,DTW
722,1303,1009,BOS,PBI
5956,1650,1545,DAL,IAH
6210,1629,1504,PSP,DEN
2115,1141,920,JAX,DCA
245,2105,1920,MEM,MDW
804,1815,1640,STL,DAL
4566,2230,2145,RDM,SLC
714,1655,1140,DAL,SFO
4277,1356,1251,IAH,LFT
1140,2015,1825,DAL,TPA
3004,1430,1315,ORD,MSN
219,1900,1815,LIH,OGG
3241,1131,1040,ABI,DFW
5528,1324,1213,SFO,RNO
3679,1250,1120,SAN,SFO
5630,1318,820,AUS,LAX
1733,1927,1750,MCO,CLT
583,851,600,MCO,JFK
894,2027,1729,DFW,DEN
5481,1611,1040,MCI,SFO
1422,1704,1520,BDL,DTW
696,606,2240,CLT,LAX
1102,2300,2005,LGA,MIA
4682,733,600,IAH,LBB
1754,1716,1350,CLT,AUS
4792,1951,1900,PDX,SEA
5313,848,800,PUB,DEN
1156,1342,805,RSW,DEN
4219,1330,1110,CAK,MCO
1212,1640,1519,DFW,SDF
5657,1811,1705,DEN,GRR
496,1915,1805,JAX,ATL
431,1510,1200,MCO,PVD
209,1926,1630,EWR,MIA
4606,1209,912,IAH,ELP
7371,1227,1115,BJI,MSP
1134,11,2035,MIA,DFW
3530,1200,1136,ORD,CVG
1615,2041,1741,SEA,IAD
1551,1324,1015,BOS,ORD
631,803,600,SEA,PHX
586,2002,1800,PHX,IND
384,1452,1418,HNL,LIH
4576,1430,1152,MSP,RAP
3322,905,805,DFW,ABI
1513,1000,700,ATL,DFW
761,945,701,SFO,ORD
2286,913,805,SAT,DFW
1272,1150,1025,LAX,DAL
908,800,700,DAL,SAT
5549,2141,1606,AUS,SFO
3256,1150,955,FAR,ORD
675,843,2350,PHX,HNL
2758,1335,1110,DFW,ROW
1825,1052,845,ATL,BWI
1051,1405,1245,DEN,SAT
1062,3,2145,BDL,ATL
6274,1805,1711,DEN,MCI
4490,1257,1125,MAF,IAH
3083,705,600,ORD,ROC
3140,2120,2010,OAK,BUR
3036,1230,1125,XNA,DFW
725,835,645,IAH,MCI
1702,750,620,ATL,TPA
1456,1135,715,LGA,IAH
3925,1755,1505,PHX,MDW
2575,2121,2000,IND,DTW
1449,1920,1745,ATL,TPA
1548,1912,1725,LGA,DTW
2529,1855,1645,DFW,FSD
4718,824,735,MSP,SBN
4950,1118,725,DTW,AUS
1441,2245,2035,PHX,ONT
751,2053,1825,SEA,STL
1204,1338,800,MSP,LAX
2161,2021,1900,LGA,BOS
3267,1415,1315,DEN,ISN
4535,1205,1050,LAX,OAK
520,542,100,MCI,LAS
1171,805,640,TUL,HOU
1722,1103,940,DCA,CLT
292,1100,855,TUS,DEN
2178,2106,2000,TLH,ATL
426,2025,1930,DEN,IND
8,1609,800,EWR,SEA
2569,1340,1115,BWI,RSW
2132,1128,940,SAT,ATL
3414,1515,1400,OAK,ONT
1629,1426,1207,SLC,RNO
4602,2059,1708,EWR,XNA
570,1222,1000,SFO,IAH
4492,1500,1341,DTW,CIU
705,2000,1800,LAS,CLT
3132,1830,1725,HOU,HRL
1427,2149,2020,BWI,BOS
943,851,600,RSW,ACY
1151,1401,1145,SFO,MSP
957,1525,1015,IAD,DEN
71,1911,1805,SAN,DFW
4377,1950,1845,SJC,ONT
2216,1115,930,SMF,DFW
2262,1730,1525,DFW,BNA
1732,1830,1005,EWR,SFO
1645,2045,1708,SFO,FLL
2425,1243,1107,OMA,ATL
367,2155,1945,CMH,MCO
114,2055,1742,DFW,BDL
2078,1510,1400,LAS,SAN
5398,1615,1454,EWN,ATL
5908,918,720,DEN,DIK
5096,2221,1955,OMA,LGA
1726,1900,1657,ATL,FLL
2323,2309,2005,LAS,JFK
4376,1435,1250,IAH,XNA
706,28,2145,EWR,FLL
2591,1725,1345,SJU,MCO
1183,1325,1120,DFW,BNA
2449,1520,1400,LAX,DFW
767,314,2323,PSE,MCO
4997,1420,1305,OAK,LAX
10,755,705,HOU,CRP
1763,1645,1459,MSP,DCA
5171,1534,1339,ATL,MGM
4292,1535,1410,HOU,TPA
2580,1347,1300,SAN,LAX
680,930,815,OAK,LAX
26,1856,1620,JFK,TPA
1328,1410,1310,DFW,OKC
1098,1418,1225,SMF,DFW
634,1112,730,PHX,SEA
116,1640,1435,ATL,BHM
2299,1734,1612,HOU,ATL
3836,1205,840,BOS,STL
1405,925,710,PHX,LAX
3664,824,700,ORD,LSE
1708,2310,2000,DAL,PHX
5190,1950,1856,LAX,PSP
4826,935,555,MCO,MDW
5098,1813,1715,ATL,AGS
5293,1459,1321,DEN,SGU
1938,2127,2020,ORF,CLT
452,1355,1255,BNA,BWI
745,1440,1106,IAH,PHX
1256,1849,1340,IAH,LAX
5543,648,545,ATL,CAE
1646,605,45,ATL,PHX
6222,1727,1538,SFO,DFW
424,2230,1420,JFK,LAX
1416,1602,1117,AUS,LGB
722,1303,1009,BOS,PBI
6124,1441,1144,IAD,STL
5588,1011,839,MSP,ORD
2466,1430,1300,SLC,DEN
1891,1912,1755,JAX,CLT
2611,1428,1100,MCO,BOS
351,2003,1830,OMA,ATL
6538,1811,1730,DEN,BIS
1005,1935,1405,MSY,LAX
1567,1630,1300,DEN,SFO
3325,1235,1120,DFW,XNA
594,1948,1620,IAH,PHX
1556,1117,930,ATL,CVG
1030,1426,1115,JAX,DFW
3325,1905,1740,SFO,SAN
1348,1352,1302,TYS,ATL
2607,1307,1045,CVG,RSW
1983,1005,900,SAN,LAS
1988,1352,1150,ALB,CLT
1221,1600,1010,BOS,DEN
1732,900,740,DCA,CLT
6527,953,805,SFO,EUG
3310,1030,925,MDW,STL
3485,1200,930,BWI,FLL
5787,916,730,IAH,TUL
1047,1324,1100,MCO,MDT
470,1602,1125,DFW,LAS
3286,1000,855,DFW,SHV
1437,1830,1650,DTW,BWI
746,1041,843,IAH,MIA
5507,1808,1616,DEN,ELP
1122,1850,1715,MDW,BNA
3008,1635,1625,ORD,IND
798,1109,919,GRR,ATL
999,1330,1150,SFO,SAN
716,1519,1335,DCA,JAX
4739,740,618,LAX,SJC
2157,1229,1115,SEA,SLC
4694,1525,1305,CLE,MKE
1804,1644,1333,DTW,FLL
1330,2226,1855,DTW,DFW
6110,1042,945,MLI,ORD
1580,1259,1000,JFK,MIA
3326,1635,1525,JLN,DFW
4528,1800,1655,MEM,TPA
5292,740,600,ORD,DLH
2666,711,600,BOS,LGA
3224,720,600,DFW,LRD
4436,1902,1701,IAH,PBI
1128,1235,1030,PHL,ATL
163,2335,1955,SFO,JFK
53,1149,840,LAX,DCA
1201,1334,1050,AUS,ORD
971,51,2320,PHX,DFW
2467,1345,1200,ATL,DCA
70,1200,703,DFW,SAN
5503,1008,843,ACV,SFO
2529,1617,1415,FSD,DFW
5087,1107,1028,MLU,ATL
1596,900,540,DEN,SMF
1852,659,510,CLT,DTW
225,1648,1351,IAH,EWR
107,947,834,SAN,DFW
488,2059,1240,BOS,LAX
2063,915,750,LAX,SFO
2352,950,815,ATL,TPA
1704,929,600,IAH,PHX
648,1913,1719,FLL,SJU
369,1230,1115,DEN,MSP
56,1121,956,BOS,IAD
2497,2149,2037,LAX,LAS
586,1615,1320,ATL,HOU
1574,1659,1354,IAD,SJU
1833,1535,1425,LAS,MCI
1080,1753,1415,ORD,EGE
4624,910,622,SLC,FAT
6002,1235,1130,IAH,DAL
1272,1150,1025,LAX,DAL
1375,1417,1035,RSW,ORD
2463,1755,1635,LAX,DFW
1330,1552,1355,CLT,DTW
4604,1631,1250,RIC,IAH
748,1320,1050,PHX,ATL
1733,2000,1833,JFK,BTV
1412,1416,1158,ATL,BNA
2174,1519,1200,PBI,LGA
2011,2157,1930,PHL,PBI
5543,1712,1436,BOI,SFO
359,725,600,LAX,AUS
509,2013,1945,LAX,PHX
1098,2020,1501,DFW,SMF
1696,1730,1200,MDW,LAS
2955,1700,1520,MGM,DFW
5354,1610,1555,ORD,MBS
900,950,840,MKE,STL
928,1352,800,LGA,DEN
2406,556,110,DFW,LAX
2601,721,630,LAX,SAN
122,1823,1535,DFW,DEN
1810,1733,1600,DFW,ATL
7400,2201,2113,VEL,SLC
5689,1600,1450,ORD,IAD
1658,1250,710,ATL,SLC
4668,1121,940,DEN,SLC
2007,959,710,FLL,PIT
1302,1853,1525,RDU,DFW
964,1205,845,MDW,DEN
1263,746,2343,EWR,SFO
425,850,520,PHX,PDX
4464,1255,1200,MLI,ORD
3612,1215,1120,DFW,CLL
4671,1052,735,IND,IAH
4731,1920,1817,ORD,ATW
496,2310,2050,PIT,BNA
889,1320,1145,SFO,LAS
32,900,745,MDW,STL
3072,1411,1240,COU,DFW
420,932,600,ORD,DEN
2218,2131,2000,BHM,DFW
776,1932,1310,PHL,PHX
4830,1530,1341,MSP,ISN
101,1505,1330,BNA,LGA
2105,2045,1500,MSP,SFO
4375,1005,725,RSW,IND
254,1955,1855,LAS,BUR
1590,2055,1759,SEA,IAH
135,1104,1000,DEN,DFW
307,2100,1855,STL,LGA
4854,749,650,SLC,SUN
572,631,535,IAH,AUS
5101,1008,930,BTR,ATL
1613,1558,1225,SJU,MIA
541,1529,1210,CLT,DFW
581,1732,1420,HOU,JFK
4766,1726,1700,LAS,SLC
38,1425,1325,HOU,HRL
3321,1443,1345,CWA,ORD
3040,1940,1720,MDW,MSY
5441,825,718,SBP,SFO
913,843,600,MIA,DCA
866,2330,2130,MSO,DEN
725,1625,1445,MCO,CLT
2428,1813,1722,TYS,ATL
219,855,715,ORD,BDL
3343,1500,1315,ATL,RIC
300,511,2359,TPA,DEN
1340,2218,2030,BWI,ATL
4391,1240,1015,OMA,DEN
4443,2133,1943,SBN,ATL
5181,1253,949,ASE,LAX
490,2005,1855,LAS,LAX
1616,718,2307,IAD,SFO
1605,1350,1100,LAS,EWR
1612,1125,1030,SAT,HOU
2380,1123,1007,ATL,JAX
6408,1447,1310,EUG,SFO
766,1455,1050,LGA,DAL
5626,1627,1435,PHX,IAH
1805,2114,1959,CLT,ATL
4630,1018,825,SLC,COS
2013,1030,935,RDU,CLT
1576,2316,2015,ATL,DFW
1991,1113,940,ORD,PHL
5017,2206,2149,MOB,ATL
1961,1356,1150,FLL,CLT
465,1534,1300,SEA,LAX
1676,2015,1845,LAX,SFO
5263,1454,1351,LAX,SMX
2878,940,800,SFO,SAN
6285,920,540,DEN,MFR
4899,1115,835,PBI,BWI
5248,2100,1925,MSP,MDW
1108,850,630,MCO,CLE
5942,1611,1510,MTJ,DEN
2565,1301,1041,SLC,LAS
5580,2009,1732,IAH,ORF
3259,910,735,ORD,HPN
2502,2054,1930,RDU,ATL
354,1650,1420,MCO,BWI
5630,1746,1628,LAX,BOI
853,1940,1745,PHX,HOU
346,1103,855,EWR,ATL
47,1905,1800,HOU,DAL
621,2205,1950,PDX,LAS
1517,1210,1045,SAN,OAK
374,545,410,FLL,BQN
69,2213,1840,SFO,MIA
5801,1905,1758,DEN,MTJ
4099,1700,1445,MCO,IND
4435,1434,1400,DEN,LBB
711,1828,1535,MIA,PHL
7415,2148,2105,IMT,RHI
2607,852,728,SMF,LAX
418,122,1945,CMH,PHX
1686,2019,1845,BOS,PIT
4212,1710,1330,PHX,PHL
5787,1623,1505,MFE,IAH
2680,2206,2100,BOS,EWR
4007,1655,1540,BWI,CMH
727,1808,1700,SEA,SLC
1609,1535,1425,DEN,MSP
1715,1025,920,LAS,OMA
6136,1805,1704,IAH,AEX
3306,1800,1525,PHL,PBI
1051,1810,1640,SMF,SAN
1298,2312,1903,FLL,ORD
735,1545,1052,STX,ATL
7377,1307,1145,SLC,BTM
1681,2008,1910,AUS,DFW
993,1140,1000,IND,ATL
3395,1021,840,MEM,ORD
3666,1115,1003,ORD,LSE
717,1710,1429,ORD,AUS
5369,1319,1149,STC,ORD
1814,1038,830,CLT,MIA
6497,925,600,DEN,FAT
1128,2018,1856,SDF,ATL
1450,2007,1504,IAH,LAS
5496,1623,1454,CHO,ATL
520,810,705,DAL,OKC
882,618,2235,SEA,OGG
76,1324,940,JFK,MSY
4416,1820,1632,BOS,CLE
3605,1807,1615,FWA,ORD
3039,2118,2010,ALO,ORD
1842,1440,1315,PIT,CLT
1881,1930,1755,MCI,MSP
2002,2153,1825,MIA,JFK
387,1810,1625,ATL,RIC
164,1850,1745,BUR,LAS
4626,1220,915,IAH,MSP
1906,839,710,CLT,ORF
589,1253,1111,DCA,BOS
2701,2035,2000,LAS,ABQ
6310,1709,1615,PSP,LAX
429,1025,910,SMF,BUR
1565,2229,2140,BNA,DTW
1916,1238,1110,DEN,ATL
1277,8,2210,MIA,CLT
3327,1640,935,PIT,LAS
448,1349,1021,RSW,DFW
4795,1122,1015,DTW,GRR
4843,1149,1101,PSP,SLC
3359,830,640,DFW,FWA
3609,1507,1320,EVV,DFW
2265,1335,1015,DEN,SAN
1641,1559,1305,MCO,EWR
1430,1551,1425,MSP,ORD
2679,2031,1859,EWR,BOS
462,1101,715,PHX,EWR
5093,1930,1930,DHN,ATL
2500,1216,1130,LAW,DFW
1988,1100,925,CLT,DCA
3491,1029,720,CVG,DFW
1567,1100,845,LAX,STL
3274,1736,1530,CVG,ORD
1213,2020,1650,RSW,STL
1147,2355,2100,LAX,MIA
1558,1450,1030,EWR,IAH
3794,2050,1820,MCI,DEN
1797,1020,815,CLT,BUF
1868,2233,2130,PIT,DTW
2459,1653,1539,CHS,ATL
6382,946,704,BOI,SFO
4111,2247,2112,BHM,IAH
3093,1320,1130,ORD,TUL
1069,1850,1725,LAX,AUS
1391,1250,1030,BUF,MDW
1861,2112,2020,RDU,CLT
3392,1048,1010,ORD,CLE
1769,18,2255,MCO,ATL
4914,1938,1655,ATL,FSM
4654,754,620,SLC,HLN
2901,1732,1625,XNA,DFW
656,1415,1030,PHX,SEA
1816,2338,2229,SYR,JFK
154,1028,902,ANC,OTZ
608,1010,720,MCO,PHL
2155,835,735,BNA,MCO
4995,1905,1650,PIT,TPA
559,1957,1735,PDX,LAX
991,1410,1255,PHX,ELP
4344,1805,1650,MDW,CLT
903,1533,1205,RSW,BDL
1188,929,600,MSP,BZN
514,1110,900,DEN,TPA
4900,2135,2010,TUL,HOU
2064,1341,1150,LGA,CLT
2871,1705,1540,SLC,DEN
139,1518,1225,LAX,MIA
62,2032,1751,CVG,BOS
1623,2210,1805,ANC,ORD
4761,1915,1635,SLC,SMF
131,1252,945,ANC,PDX
961,5,1755,BWI,PHX
571,1225,1000,CLE,BNA
133,2007,1630,LAX,JFK
1859,1613,1425,PBI,CLT
1845,1545,1350,STL,EWR
1962,1202,1015,PHL,DTW
1528,1650,1213,DFW,LAS
1305,840,650,ATL,PBI
5240,1334,1221,GSO,ATL
1094,1150,559,DFW,SEA
4685,639,523,IAH,BRO
3719,1515,1220,BUF,RSW
29,2235,1855,SFO,JFK
1854,1030,905,BWI,ALB
1067,1937,1615,BOS,ORD
167,1005,755,OAK,SEA
290,1432,1000,JFK,AUS
761,2210,2120,LAS,DEN
2557,1230,1055,BRO,DFW
