FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
4465,2220,2000,MCO,PIT
586,1820,1655,RDU,ATL
4900,2135,2010,TUL,HOU
2551,1130,900,DAL,DCA
618,2319,1710,BWI,PHX
543,1155,1050,MSY,HOU
5173,1118,1000,LAX,ASE
4155,1809,1438,IAH,MTJ
1061,1646,1525,IAH,MSY
480,2320,2140,BHM,MDW
2302,1623,1300,FLL,LGA
1333,1855,1710,DFW,MCI
4561,2000,1705,SLC,SJC
2140,1015,900,BOS,LGA
2775,1905,1705,BOI,GEG
226,831,600,JFK,TPA
2217,2305,2210,ORF,BWI
5145,1708,1530,RIC,LGA
5575,1247,1111,SFO,PSP
23,1130,900,DAL,DCA
2029,1921,1635,SFO,CLT
2426,1435,1310,MCI,DAL
1817,2000,1805,RSW,CLT
4591,1634,1522,IAH,MLU
2659,2225,1933,JFK,FLL
2434,2100,1815,LAX,BNA
165,1620,1300,LAX,EWR
784,1255,1020,LAX,SEA
5303,2027,1859,GRK,ATL
4567,859,726,EWR,RDU
832,1930,1634,SLC,DCA
548,2110,1555,TPA,DEN
3256,1410,1216,ORD,FAR
1577,900,538,DEN,SMF
4275,1638,1535,CRP,IAH
4541,1610,1447,IAD,CMH
1190,1318,932,SRQ,ORD
3241,1250,1158,DFW,ABI
885,734,545,DTW,PHL
4363,1635,1420,MCO,SJU
3106,1854,1810,TYR,DFW
1,805,700,HOU,DAL
5226,2020,1840,ORD,BNA
1836,839,720,ATL,CHS
715,1804,1559,JAX,DCA
4391,1835,1735,CRP,IAH
6484,1057,941,SFO,RNO
2454,845,515,MIA,BOS
1150,1237,1111,GEG,DEN
5545,1811,1732,DEN,BIS
699,1845,1520,DEN,PDX
1690,1953,1659,ATL,BDL
3563,1505,1415,DEN,MCI
5795,1856,1601,CLT,ORD
626,1001,800,LAS,PDX
6514,2304,2158,CPR,DEN
160,1415,1115,MSP,DEN
4607,935,630,SEA,SAN
83,935,732,DFW,MCO
3404,1135,1048,DFW,TYR
4683,2000,1907,LFT,IAH
4218,1609,1431,LBB,IAH
6286,1152,1027,SFO,SBA
3130,1401,1245,JAN,DFW
4501,2130,2021,GRR,CVG
1523,1904,1638,DTW,BOS
1672,1119,942,DFW,ATL
5129,1106,932,MDW,MSP
5467,1224,1124,XNA,ATL
5251,1709,1531,SGF,ORD
1793,840,700,LAX,MCI
844,755,600,MDW,MHT
304,1910,1640,MCO,BWI
4507,1722,1525,SBN,ATL
105,1459,1210,ANC,SEA
1832,1819,1557,ATL,PNS
956,1320,1145,SAN,SFO
4881,1230,945,FLL,BWI
1286,1530,1350,OMA,DFW
1042,609,2230,MIA,SAN
849,2112,1741,DEN,SJC
5355,1629,1544,SBA,LAX
1882,2048,1520,DTW,SLC
1690,1645,1511,MSP,STL
3925,2035,1920,OAK,BUR
1307,2040,1810,LAX,BNA
3106,1858,1815,TYR,DFW
516,2330,1945,DCA,DAL
1147,2008,1815,IAH,FLL
1051,59,2120,SFO,EWR
4700,1020,835,SLC,PHX
5266,1204,1053,IAH,DFW
42,933,825,ANC,BET
4846,1036,915,MSP,OMA
623,1139,1120,SAN,PHX
105,1759,1455,ATL,BOS
3112,1720,1559,DFW,CRP
4453,1709,1545,OAK,LAX
5987,810,721,ORD,TYS
162,1645,1535,BNA,DCA
326,1155,1020,STL,DFW
5377,811,725,CLD,LAX
3469,1755,1615,SEA,OMA
41,729,610,BET,ANC
2579,1800,1714,LAX,SAN
1687,2236,2105,SAN,IAH
302,1529,1438,ITO,HNL
2579,1649,1604,SAN,LAX
6508,1145,830,ASE,SFO
2681,2156,2100,MRY,PHX
700,2125,1915,BWI,TPA
6436,901,705,SFO,PDX
1433,640,534,DFW,SAT
2018,1040,925,LAS,RNO
1163,1115,1049,JAN,ATL
4157,1010,750,DTW,ORD
651,2156,2020,PHX,SLC
1686,1141,605,STL,LAX
4871,1807,1557,ATL,MOB
328,2227,1955,EWR,MCO
3564,943,805,GSO,LGA
2602,1216,1054,BUF,JFK
641,1229,845,HNL,LAX
5465,1445,1345,ATL,CHA
1745,1212,640,MSP,SMF
464,1157,727,EWR,IAH
2456,1304,930,SLC,JFK
775,910,650,PHX,SAN
4561,1921,1625,SLC,SJC
542,1605,1515,SJC,PHX
5451,1126,945,DTW,MDT
3474,1720,1425,BWI,STL
1269,1134,927,IAD,MCO
918,1759,1645,BOS,JFK
660,1816,1800,SNA,PHX
4218,1205,1053,IAH,BRO
4452,1257,1130,OAK,LAX
316,1059,1021,OGG,HNL
5612,733,615,SFO,SLC
1369,1310,1000,TPA,BDL
4767,1455,1334,OAK,LAX
5556,919,725,MSP,IAD
166,2100,1300,EWR,LAX
4683,2000,1907,LFT,IAH
1581,957,615,DCA,DFW
2007,720,655,MDW,CMH
3158,2035,2000,ORD,CLE
2034,2227,2045,MSP,ATL
3032,1722,1635,GGG,DFW
1852,651,500,CLT,EWR
167,1205,1040,SNA,OAK
2130,1835,1715,IAH,ATL
3422,923,830,CLL,DFW
3758,850,610,LAX,MDW
306,1636,840,BWI,LAX
2371,1409,1205,DFW,MCO
5106,1849,1715,ATL,ILM
2124,944,715,ATL,MSY
471,1715,1309,MSP,PHX
860,1230,645,MSP,SNA
534,1013,800,PHX,IAH
2597,1806,1730,MSY,ATL
455,1815,1540,DAL,ABQ
501,957,800,ORD,BOS
1508,1600,1306,JFK,MIA
614,2141,1615,ATL,PHX
2548,1209,1041,DFW,BTR
4649,1923,1805,SLC,BZN
292,1200,1130,LAX,TUS
985,1745,1600,MSY,DTW
338,1030,903,LAX,SFO
2791,2100,1945,SFO,LAX
2575,1334,1230,LAX,ABQ
4966,1341,1051,SUN,SFO
1006,1642,1359,SEA,LGB
129,1855,1750,SJC,LAX
4124,1950,1835,PHX,ABQ
1196,1146,855,PVD,FLL
1128,2018,1856,SDF,ATL
172,1905,1725,BWI,BOS
1275,918,735,DTW,DCA
611,18,2129,LAS,JFK
4755,1831,1651,PHX,SLC
1864,1212,625,MSP,SAN
706,19,2135,EWR,FLL
1899,1816,1635,MCO,CLT
661,1443,1310,SFO,DEN
617,1145,910,SEA,LAS
6008,1114,1038,ORD,LEX
4134,1043,832,IAH,MCI
4200,1400,1226,LGA,CLE
432,1220,640,ORD,LAS
2926,843,650,IND,ORD
2711,1350,1255,PHX,YUM
5568,2358,2156,TUS,DEN
84,2035,1615,SEA,ANC
6495,846,700,LAX,COS
1767,1118,923,FNT,ATL
1715,1631,1609,BNA,CLT
3140,2120,2010,OAK,BUR
5444,1412,1330,ATL,CSG
1573,759,700,IAH,AUS
426,2303,2020,PHX,MCO
45,2024,1729,LAS,JFK
5395,2200,2030,STC,ORD
1670,1704,1523,SFO,DEN
4389,1337,1155,FSD,ORD
1343,1750,1540,LAX,ATL
2205,1116,855,DTW,ORD
1795,1445,700,JFK,LAS
4488,749,625,DTW,CIU
74,1836,1630,ATL,MIA
5546,1049,1000,ASE,DEN
4456,2250,1745,RDU,DEN
3927,2031,1900,MAF,IAH
562,2028,1908,SNA,DEN
4833,2135,2110,BUR,PHX
769,1825,1545,MCO,PHL
4992,2126,1942,SBN,ORD
591,916,820,SJC,PHX
861,1854,1354,SJU,BOS
3543,1114,950,MHK,DFW
4293,2110,1935,ATL,MCO
2066,1449,1305,LGA,CLT
2736,734,615,PHX,DRO
1898,1210,825,PHX,SEA
4623,1602,1434,CLE,DCA
3459,1725,1635,PNS,MIA
854,2205,1415,SEA,LIH
111,840,715,MEM,HOU
2164,1915,1355,MSP,PDX
395,1311,1235,HNL,OGG
2442,1423,930,DFW,LAX
2851,1825,1715,SFO,PHX
86,1258,705,ORD,PDX
303,953,915,LIH,HNL
3007,1158,835,GRR,DFW
2490,2053,1759,ATL,LGA
604,1010,815,CLT,RSW
288,710,555,STL,MDW
641,2200,1925,BDL,MCO
1600,757,610,DCA,BOS
6279,1152,958,DEN,TUS
6121,2112,1800,CHS,ORD
2506,1358,1350,ECP,ATL
5726,1046,1005,ORD,PIT
30,2057,1835,ATL,MEM
6323,1326,1230,SMX,LAX
5505,1234,1107,FAT,DEN
1279,1818,1439,IAH,EGE
5801,1905,1758,DEN,MTJ
6619,1657,1605,PHX,YUM
3408,705,605,DFW,SJT
545,2002,1856,IAH,SAT
464,1235,810,EWR,IAH
5919,1052,957,MSN,ORD
2398,2030,1905,JFK,BOS
5042,2345,2250,CAE,ATL
4437,1610,1445,IAD,CLE
307,1918,1730,EWR,CLE
2159,1924,1800,LGA,BOS
1444,2030,1850,DEN,ATL
621,1220,1120,BNA,MCO
183,832,720,LAX,LAS
1306,1827,1725,ORD,ATL
2625,1241,1050,HDN,ATL
310,2150,2005,FNT,BWI
782,608,2215,PHL,LAX
2439,1658,1540,DAB,ATL
1836,847,730,ATL,CHS
1923,2058,1757,LGA,MIA
937,1610,1420,PHX,DEN
3025,1935,1809,ORD,DSM
1407,906,600,MSP,BIL
1768,1849,1705,CLT,DTW
1759,954,805,ATL,IND
1873,2040,1925,SMF,BUR
3935,1512,1403,MLU,IAH
642,1453,1240,PHX,ONT
2636,1634,1521,MSP,OMA
1274,2246,1915,BDL,MSP
1336,2101,1935,TPA,ATL
420,2145,1605,CLE,PHX
2426,1625,1505,MDW,MCI
6079,1704,1605,ORD,ATW
1351,1025,745,ATL,EWR
5264,1642,1457,IAH,MEM
3493,2220,2040,OKC,ATL
1709,1200,950,FLL,CLT
651,2157,2020,PHX,SLC
4626,1548,1431,LRD,IAH
1035,1720,1620,TUL,DFW
4069,1015,805,DAL,BNA
343,1415,850,AUS,SFO
265,1335,915,LIH,LAX
349,1147,1114,OGG,KOA
4670,1031,805,MSP,BNA
4609,1705,1604,IAH,CRP
304,2350,2147,ACY,MCO
602,1735,1625,BWI,BUF
4706,1524,1340,MSP,ISN
10,930,830,DAL,HOU
346,1230,1125,SAN,SAT
1258,1046,940,JAX,ATL
1790,1245,1020,ISP,MCO
1241,2223,2104,HOU,ATL
2583,1634,900,ATL,SFO
2053,1815,1705,RDU,BWI
4259,1919,1744,LBB,IAH
2013,1030,935,RDU,CLT
116,1103,952,SYR,JFK
1439,2150,1945,JAX,BWI
4295,1105,945,OAK,ONT
5558,1557,1415,RIC,DTW
5213,1902,1519,ORD,ASE
4355,920,629,ATL,EWR
31,1208,800,HNL,LAX
1450,1508,930,ORD,LAS
1227,1718,1406,RSW,DTW
522,1204,930,CLT,BOS
3104,1535,1240,DFW,ASE
7,1515,1345,ATL,IND
1329,1431,1200,MSP,TPA
5421,2145,2038,SFO,SBP
551,1946,1633,DFW,PHX
335,1335,1200,SMF,LAS
23,1410,1030,SFO,JFK
424,1339,855,ATL,DEN
443,1610,1320,RDU,MDW
1359,1210,850,DEN,BUR
5915,1544,1318,ORD,MOB
851,1111,615,ATL,ELP
3749,1855,1645,BWI,MCO
4511,2215,1940,IND,RSW
2102,2255,1940,DEN,SAN
1079,1235,1150,ELP,DFW
2172,1922,1745,ATL,TPA
1002,1940,1825,ONT,SMF
1146,2215,1650,ATL,SLC
322,1625,1510,ORD,DCA
4368,1925,1824,IAH,SAT
2558,1625,1510,DFW,LCH
374,1705,1600,HOU,HRL
404,2159,1915,PHX,SJC
3848,2030,1910,HOU,MAF
4133,1105,745,CLT,IAH
413,2025,1655,LAX,JFK
1846,1407,1145,TPA,DCA
1,1605,810,DCA,SFO
398,900,602,LGA,ORD
3559,1015,835,OAK,PDX
5579,853,635,ATL,ABE
469,950,645,ATL,OKC
173,1420,1330,ABQ,DAL
319,959,830,EWR,BOS
7,1038,845,MIA,ATL
717,1345,1020,BOS,BNA
1345,713,600,DFW,TUL
4999,1244,1230,MOB,ATL
115,2019,1913,DEN,MSP
834,1834,1640,MSP,DCA
477,1922,1600,FLL,JFK
2963,1015,600,MDW,PHX
753,1920,1615,PBI,JFK
1852,631,530,CLT,RDU
2615,2210,1945,TUS,LAX
4701,938,805,SMF,LAX
476,1659,1405,BWI,ORD
864,2220,1425,SEA,KOA
1532,1040,736,DFW,DEN
4973,1511,1500,GTR,ATL
3522,1155,600,MDW,ONT
4295,1855,1740,MSY,DAL
3609,1507,1320,EVV,DFW
1251,1715,1450,DEN,MIA
345,750,630,LAS,SAN
793,1017,740,TPA,CLE
6581,1345,1225,PHX,ABQ
1435,900,615,PHX,DTW
1271,1410,1240,MSP,STL
2171,923,800,DCA,LGA
3574,1720,1615,TPA,FLL
1151,1400,1145,SFO,MSP
304,2350,2147,ACY,MCO
335,1325,1225,LAS,SNA
3124,1403,1315,ABI,DFW
1637,1702,1446,IAH,CLE
219,1010,802,CLT,JFK
882,1355,1055,ATL,DAL
167,39,2335,FAI,ANC
4232,912,845,ORD,CLE
3631,1755,1605,LGA,DTW
667,2220,1950,SEA,DFW
6210,1629,1504,PSP,DEN
2433,1935,1435,DFW,LAX
680,930,815,OAK,LAX
4672,1500,1119,EWR,MEM
1276,1137,1000,CMH,ATL
620,1901,1700,LAS,PDX
3584,1443,1355,DFW,SPS
404,1950,1655,PHX,MKE
645,1225,948,DFW,ORD
306,1359,1155,SFO,SEA
4830,1424,1235,MSP,ISN
586,2013,1815,PHX,IAH
5982,1520,1340,ORD,SGF
3475,1233,1135,CID,ORD
1009,2257,2025,LAX,ORD
1178,1214,1056,GSO,ATL
3539,930,600,PHX,PDX
501,1220,620,MDW,SEA
571,1338,1218,IAH,MSY
682,1507,1200,LGA,ORD
1071,1445,1240,LAS,PDX
1334,1130,938,ATL,RIC
2504,1830,1705,DFW,MHK
154,834,600,JFK,PBI
1671,1445,1206,PDX,ORD
2413,1935,1715,MDW,FLL
142,1712,1621,ITO,HNL
331,1423,1107,DEN,SNA
37,1455,1350,DAL,LBB
5459,1520,1413,SFO,SBP
1703,1303,1005,TPA,DTW
190,2129,1323,JFK,SAN
501,1105,800,FLL,JFK
2385,1059,1000,MSP,DTW
1026,1400,1240,HOU,MAF
3225,1414,1255,JFK,DCA
703,2019,1520,SJU,JFK
5420,2109,2000,MRY,LAX
355,1039,910,IAH,TPA
1212,540,2216,LAX,HNL
960,1815,1655,MDW,ORF
1146,1236,810,EWR,IAH
1213,2040,1842,DFW,MCO
1358,742,2337,JFK,PDX
629,2134,2115,SNA,PHX
4623,1049,1000,PDX,SEA
1450,935,650,RDU,ORD
4485,1855,1745,CID,MSP
3920,1906,1736,MAF,IAH
322,1623,1510,ORD,DCA
6294,1942,1800,SFO,MFR
488,1703,1535,LAX,SFO
2256,1640,1345,PHX,MDW
476,1213,930,PHX,RNO
4755,1145,905,DEN,BDL
128,2206,1427,ATL,SEA
1181,2010,1533,DFW,LAS
1761,1738,1515,ATL,PHL
718,910,600,MCO,HOU
506,1100,845,ABQ,MDW
4167,1406,1250,JAN,IAH
124,2032,1250,MIA,LAX
5588,1256,1155,ATL,GSP
114,2055,1742,DFW,BDL
6190,2123,1942,PSC,DEN
730,1705,1459,CLT,MIA
887,1950,1845,BWI,RDU
2014,1205,855,PBI,DTW
748,2305,2040,AUS,ELP
3394,2115,1920,SEA,SMF
1689,950,701,SFO,ORD
4706,1318,1115,ISN,MSP
664,5,2055,AUS,DEN
1874,1650,1535,DEN,MSP
5448,1845,1710,SFO,RDM
4436,1902,1701,IAH,PBI
265,1935,1900,HNL,OGG
447,720,600,LGB,OAK
603,1305,1040,ATL,PHL
5022,2316,2156,ILM,ATL
2446,1647,1445,ATL,FLL
4538,1953,1735,BNA,MSP
3620,2011,1655,LGA,STL
3469,1315,1110,FLL,RDU
5946,856,650,ORD,BHM
2252,1950,1406,DFW,SEA
260,1529,1410,BOS,PHL
5220,1646,1513,IAH,CVG
770,1704,1520,SNA,IAH
23,1615,1053,DFW,SFO
4663,1335,1235,SAT,DAL
4997,855,730,TUL,HOU
2329,2255,2130,LAS,SFO
379,1720,1521,SFO,DFW
988,2322,1715,PHL,SLC
2490,2314,2120,IAH,MIA
4530,1446,1342,FSD,MSP
1284,1525,1345,DEN,MDW
5414,8,2236,RDM,SFO
1200,1507,900,ORD,LAX
2439,1915,1640,DCA,BNA
1005,1330,1235,LAX,SLC
604,1817,1600,LAS,SEA
368,1104,1030,ORD,CLE
815,1825,1640,MDW,PVD
106,2130,1830,MCO,HOU
4223,1100,858,EWR,IND
4410,1130,843,IAD,BNA
460,913,620,PHX,SJC
1295,2339,2100,MIA,DCA
1041,1701,1440,SAV,JFK
581,1732,1420,HOU,JFK
415,1146,1050,SJC,PHX
1424,1818,1535,DFW,ABQ
3684,2221,2050,MOB,DFW
5632,730,600,SFO,SBA
1151,1733,1345,SJU,TPA
1532,2101,1545,BWI,DEN
267,1510,1415,BNA,MCO
1890,851,545,ATL,DFW
5330,1749,1555,GSO,LGA
4768,725,600,IAD,TYS
26,2215,1345,JFK,SFO
730,1750,1640,CHS,ATL
4175,1859,1708,ORD,PVD
4709,1242,1140,GEG,SEA
586,1554,1245,AUS,DEN
3283,1010,955,ORD,DAY
1920,2059,1908,MSP,BWI
2258,2101,1905,MIA,ATL
895,2149,1855,PHL,ORD
1322,914,700,DFW,BHM
772,1820,1645,LAS,FNT
1072,2353,2040,TPA,DFW
356,1825,1654,DFW,ATL
5640,1001,837,SBA,SFO
4387,2045,1930,LAX,LAS
3065,1119,755,GSO,DFW
232,1610,1010,ORD,LAX
276,1120,846,ATL,EWR
381,1937,1847,HNL,ITO
1856,1036,908,MLB,ATL
1243,1917,1735,CHS,DCA
1533,1615,1305,BOS,MIA
2112,1253,1130,BOS,DCA
3354,1805,1700,DFW,LBB
1896,1243,1020,DEN,PHL
3296,1415,1145,PIT,RSW
2625,1800,1539,TUS,LAX
3419,815,650,DFW,LFT
2343,1315,1125,MKE,TPA
1152,1935,1808,EWR,BOS
1695,1557,1425,CMH,ATL
3839,1210,945,SAT,ELP
1395,2014,1857,ILM,ATL
1084,1525,1340,BOS,RDU
1503,1120,859,DFW,FLL
5385,1941,1725,IAH,DTW
124,920,630,DFW,DEN
630,2106,1759,LGA,ORD
4919,2148,2056,PIA,ATL
3526,1916,1720,CMH,LGA
220,1300,1025,LAX,MSY
1555,1300,1052,LAX,ATL
4543,825,630,MKE,BOS
3126,1414,1310,EVV,ORD
783,1008,630,ATL,MSP
358,1405,1053,MKE,DEN
51,2140,2040,HRL,HOU
7383,1418,1255,SLC,CPR
729,1510,1350,DEN,ABQ
359,2035,1848,ORD,LGA
2504,1911,1909,HSV,ATL
4616,1527,1115,ORD,SLC
1102,1937,1615,BOS,ORD
863,1612,1455,ATL,CLT
297,2034,1625,HNL,LAX
1523,950,705,ATL,LGA
117,1824,1445,LAX,JFK
6238,1318,1153,ACV,SFO
4911,2105,1940,SMF,LAS
3226,2015,1830,SMF,SEA
1810,1623,1440,TPA,CLT
3485,1305,1200,SEA,SLC
1385,1924,1625,IND,DFW
1074,2200,1945,ORD,FLL
52,2120,2035,ELP,DAL
751,2059,1825,SEA,STL
1429,935,810,DAL,ATL
1169,1931,1715,EWR,ATL
276,1420,1207,EWR,ATL
1208,2116,1754,SEA,EWR
1765,1124,825,ATL,IAH
2695,2222,2100,LGA,BOS
768,1710,850,BOS,SAN
5607,2147,2005,LNK,ORD
2720,1545,1015,ATL,PHX
1460,1400,1045,DFW,PHX
287,1703,1405,LAX,MIA
5460,700,530,SFO,RDD
867,1150,1105,ELP,DAL
1323,612,510,MIA,MCO
649,849,630,PHX,LAX
3229,2008,1825,XNA,ORD
2673,1810,1525,ATL,BDL
1677,2310,2030,JAX,JFK
556,2043,2007,OGG,HNL
2008,2057,1800,MSP,DEN
5169,1430,1259,MSP,MDW
1218,1110,850,MSP,DFW
598,2214,1413,BOS,SEA
426,2025,1930,DEN,IND
2706,2059,2055,PSP,PHX
1625,818,615,ATL,BWI
2067,2351,2059,PBI,HPN
3205,825,618,DFW,SAV
404,2027,1825,DFW,CLT
4655,1550,1430,LAS,SJC
640,2035,1920,SNA,SJC
4675,1920,1627,SLC,BUR
3348,1645,1554,DFW,ABI
4538,1953,1735,BNA,MSP
1012,2305,2130,MCO,ATL
3303,1715,1110,MKE,SFO
306,1550,800,MIA,LAX
1920,2059,1908,MSP,BWI
1556,1023,742,PHL,MIA
1987,1525,1435,CRP,HOU
1343,945,625,CLT,DFW
4213,1725,1555,OAK,SAN
402,2108,1820,JFK,FLL
598,1424,625,PHL,LAX
5477,1309,1146,DTW,ELM
4616,1907,1630,SLC,ORD
68,1519,700,MIA,SFO
1683,2335,2125,PHX,SNA
1210,1306,1134,LAS,IAH
4755,1003,804,FAR,ORD
1750,2250,2040,JFK,ATL
5347,1740,1630,MRY,LAX
6465,800,650,LAX,SLC
3045,1605,1410,ORD,TUL
1154,2108,1845,MSP,DFW
1034,1330,1215,ONT,SMF
2378,1422,1255,LAX,SFO
4755,1010,813,FAR,ORD
2307,835,630,DFW,OMA
1916,2114,1955,BOS,BUF
4380,1545,1430,OAK,LAX
494,2143,1955,DEN,PHX
2280,1117,800,TPA,LGA
2931,1035,940,BMI,ORD
1449,735,600,ATL,FAY
375,2245,2115,SFO,LAS
1608,915,520,MSP,BOI
2395,2018,1650,MIA,LGA
483,1829,1600,MSP,JFK
861,1318,855,OGG,SEA
611,1033,900,PHL,CLT
4606,1209,912,IAH,ELP
639,2004,1620,PHX,JFK
545,2145,1930,PHX,SNA
20,1200,1100,DAL,HOU
307,815,631,ORD,LGA
372,1859,1655,SFO,SEA
902,1655,1455,DTW,ATL
733,1720,1530,TPA,RDU
670,1214,1040,LAX,SFO
793,1914,1730,PDX,DEN
551,1942,1630,DFW,PHX
1054,1011,720,ATL,BDL
5565,1734,1615,OAJ,ATL
1186,1418,1300,ATL,JAX
6419,1450,1225,PHX,LAX
1120,1534,1200,SFO,EWR
366,449,2255,ORD,LAX
221,1753,1500,ATL,LGA
1189,2233,2055,DCA,BOS
1752,2247,1755,SJU,PHL
483,1710,1543,PHX,AUS
902,1030,900,LAS,SFO
3552,813,640,LGA,RDU
713,855,745,LAX,ABQ
742,839,620,MSP,DFW
2943,1010,720,FLL,BWI
2619,1403,1105,LGA,MIA
6579,2007,1810,PHX,MCI
2205,1640,1535,SAN,LAS
4620,1820,1458,IAH,TUS
147,1110,820,ATL,MDW
1247,2336,2100,ATL,LGA
2287,1943,1731,ATL,DTW
762,2000,1845,SMF,ONT
1371,835,650,DFW,MEM
3315,2359,2221,MEM,ORD
419,1923,1600,SEA,JFK
642,1725,1450,DTW,TPA
482,1900,1610,PHX,SJC
156,1106,835,DSM,DEN
403,929,805,LAX,DEN
436,1955,1820,ATL,TPA
1047,1932,1630,ATL,DFW
5302,1753,1654,TRI,ATL
4672,1005,710,SLC,BUR
883,543,2215,MCO,LAX
222,1520,655,BOS,LAX
1135,1816,1432,MCO,ORD
1121,1115,950,SAN,SFO
1977,1124,940,IND,CLT
906,1510,1340,LAS,SFO
2260,745,610,DEN,STL
1680,1246,810,DFW,LAS
4278,900,735,CMH,BWI
3289,1623,1450,SUX,ORD
146,1859,1730,DFW,ATL
1705,1933,1626,SFO,IAD
4838,2110,1555,BWI,DEN
1570,1401,1127,ATL,STL
1876,2057,1330,DTW,LAX
4585,2140,2015,SAN,DEN
3222,2020,1535,AUS,LAX
7414,649,600,RHI,IMT
4462,1211,1034,ABQ,SLC
1554,1800,1635,ATL,RDU
2478,830,550,MCO,PHL
9,1032,700,LAX,JFK
424,1339,855,ATL,DEN
2455,1955,1818,ATL,CVG
687,2130,1950,BNA,HOU
824,656,2230,JFK,SFO
5054,1458,1405,HSV,DTW
423,1642,1515,DEN,ATL
2533,1605,1425,OAK,PDX
1204,600,301,JFK,SJU
506,1014,705,PHX,MKE
1683,1613,1133,OGG,DEN
2467,1331,1146,ATL,DAY
2080,2310,2040,BUF,MCO
1897,2117,1410,CLT,LAS
2170,1430,1135,SLC,LAX
4571,925,740,MSP,MOT
1053,1313,1130,SFO,DEN
5556,1249,1000,DCA,ORD
4007,1855,1730,BOS,BWI
2256,1955,1825,ATL,MCO
4210,10,2110,MHT,MDW
1732,952,810,SFO,SAN
61,1100,845,DCA,TPA
3013,2311,2105,CVG,ORD
1555,2003,1401,ORD,SEA
4718,1845,1730,HOU,MSY
27,2125,2000,CMH,BWI
587,1834,1621,SFO,SEA
1508,1704,1320,MCO,ORD
4036,705,540,LAX,SMF
96,1235,1038,DFW,STL
872,2325,1940,BWI,HOU
5486,1358,1027,RDU,IAH
1296,2119,1935,PIT,ATL
3148,715,646,ORD,DTW
3192,1738,1740,ORD,GRR
1052,1323,1223,MKE,ATL
3310,1435,1320,DAL,ICT
2264,26,1845,MEM,LAX
535,2032,1707,LAX,JFK
1919,1911,1659,CLT,JFK
1613,1415,1405,SAN,PHX
2185,1621,1500,DCA,LGA
1298,2114,1815,ATL,DFW
1030,1426,1115,JAX,DFW
3266,1308,1145,MIA,TLH
5767,2049,1942,IAD,PIT
5331,1446,1310,DEN,GCC
1227,1411,834,RSW,DEN
3404,1135,1048,DFW,TYR
2457,2336,2240,LAS,DFW
529,1355,1105,RSW,DCA
2137,822,700,LGA,BOS
1951,841,630,CLT,LGA
380,1700,1415,DEN,LAS
903,17,2154,BOS,ATL
4474,1050,900,ATL,PBI
797,841,630,EWR,ATL
6280,1212,1042,SNA,SFO
2372,1350,1040,MCO,HOU
914,2045,1829,DTW,EWR
629,906,650,PDX,LAS
4309,1319,1219,ORF,IAD
4299,1605,1450,MDW,PHL
2038,1650,1620,MDW,CLE
2544,910,645,MSP,DFW
258,1435,1240,TPA,RDU
6144,1835,1718,ORD,ABE
4737,900,815,ORD,PIT
2293,1720,1159,DFW,SFO
3459,1725,1635,PNS,MIA
47,1310,935,HNL,OAK
393,1548,1245,ATL,ORD
512,2109,1729,SFO,JFK
2190,1922,1800,LGA,DCA
4588,2030,1855,MDW,PHL
287,1420,1110,LGA,MKE
583,851,600,MCO,JFK
515,809,627,BUF,BOS
3254,2243,1930,SAV,DFW
1931,2200,1519,ATL,LAS
1583,1118,850,DTW,BOS
1246,1857,1530,MIA,LGA
3360,1043,900,RDU,LGA
1469,2059,1806,SEA,LAX
5673,1847,1709,LNK,ORD
6178,1345,1220,EWR,IAD
589,1355,1057,IAH,ORD
1074,1900,1500,FLL,ORD
3457,1910,1810,DFW,TXK
3138,1645,1540,SJC,ONT
132,2215,1920,TUS,MDW
2252,1950,1406,DFW,SEA
2378,1422,1255,LAX,SFO
163,2335,1955,SFO,JFK
600,1430,1325,BUR,OAK
218,1025,800,ACY,FLL
358,556,2300,ATL,SAN
386,1741,1430,JAX,DFW
908,1348,1305,SJU,STT
1802,1350,1110,BDL,TPA
103,600,523,LIH,HNL
3296,1415,1145,PIT,RSW
2051,1240,940,MIA,PHL
262,1537,1335,DFW,RSW
2684,1515,1010,STL,LAS
432,2000,1725,LGA,SRQ
529,1950,1715,PHX,STL
3614,2250,2125,TLH,MIA
4575,933,835,SMF,SLC
1382,2012,1945,ORD,DTW
6,2215,2040,RIC,ATL
3199,1857,1715,LGA,GSO
6402,1625,1450,EUG,SFO
307,2235,2135,MCI,STL
5290,1814,1645,ATL,CRW
2590,2020,1930,LAX,SAN
2652,2130,1945,SLC,PHX
3925,1755,1505,PHX,MDW
295,1218,920,LAX,MIA
3169,1705,1530,ORF,JFK
5314,1212,1116,LAX,SBA
316,1620,1507,CLT,ATL
287,851,745,ORD,MDT
1386,1356,1145,LGA,ATL
6377,1030,835,DEN,ELP
1422,945,745,ATL,BWI
5404,1931,1724,MBS,ORD
2990,1125,910,LEX,ORD
3154,948,800,VPS,DFW
1567,1015,800,LAX,STL
1645,1730,1401,SFO,FLL
3357,1235,1120,OAK,LAX
3561,925,910,LAS,LBB
715,1514,941,DTW,SLC
2080,1955,1635,MCO,AUS
710,2345,2055,SLC,SJC
3934,1906,1736,MAF,IAH
3214,1110,940,SFO,SNA
17,852,700,MIA,ATL
1460,935,750,PHX,DFW
