FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
214,525,58,DFW,LAS
991,1410,1255,PHX,ELP
800,1633,1510,RDU,ATL
4787,752,615,SLC,GTF
5051,1253,1020,DTW,CID
4564,1315,1220,LAS,ONT
1412,1732,1350,MIA,DFW
3368,1555,1505,ORD,PIT
2509,2210,1345,JFK,SFO
3049,1000,855,LAS,LAX
24,1950,1250,OAK,OGG
2018,1025,855,MCO,ATL
3394,1850,1720,SMF,SAN
1708,1722,1600,BOS,PHL
6556,1503,1230,PHX,BFL
1573,753,600,DFW,TPA
656,1415,1030,PHX,SEA
131,1905,1803,DEN,DFW
819,1025,800,MSP,BOS
4905,1820,1510,BUF,FLL
3546,1705,1550,DFW,LIT
593,1201,958,LAS,ORD
2070,2110,1955,DEN,SAT
624,603,2220,CLT,SEA
3635,1445,1235,DFW,PNS
1286,1529,1345,OMA,DFW
1026,24,2159,IAH,IAD
5954,1305,1200,CID,ORD
2904,1615,1435,DFW,CVG
1519,1523,1400,MEM,DFW
401,1806,1457,JFK,SJU
1434,2315,1545,LAX,HNL
2315,1230,955,DFW,ORD
57,805,614,IAD,BOS
4650,1051,900,TUS,IAH
654,2359,2025,PHX,SEA
2461,1718,1555,LAX,DFW
338,729,647,KOA,HNL
569,2159,1605,MCO,PHX
413,720,605,BUR,OAK
1397,622,2305,SEA,OGG
4688,1203,1113,PSP,SLC
102,1735,1620,LAS,IND
1983,1558,1455,SAV,ATL
5978,803,600,ORD,FAR
4836,852,650,CLE,BDL
3926,846,727,MFE,IAH
5207,1549,1520,PIA,DTW
5185,1104,930,DTW,ELM
3350,735,600,JFK,RDU
256,725,555,MDW,MCI
5241,1107,756,SAT,DEN
303,1715,1400,PHX,MIA
1381,935,630,DFW,EWR
2814,1720,1435,DFW,MKE
5373,1046,1000,SBA,LAX
1841,1710,1500,SYR,ATL
4541,1345,1240,MDW,RDU
635,1610,950,FLL,PHX
5463,1752,1700,SFO,SMF
1813,928,745,TPA,CLT
1864,1525,1340,CLT,PHL
488,955,640,LGA,MKE
1106,925,800,STL,TPA
2268,2054,2030,MEM,ATL
668,843,605,PHL,RSW
1293,2105,1930,SMF,SAN
5482,1613,1454,CRW,ATL
245,2236,1905,SLC,JFK
4623,1214,1125,SEA,PDX
313,941,736,DFW,DTW
5600,2053,1933,SFO,BUR
4463,921,700,DTW,MKE
4107,1329,1138,IAH,PNS
336,2224,2025,SJC,SEA
41,735,610,BET,ANC
50,1915,1627,MSP,RSW
5280,1256,1155,ATL,GSP
4087,1212,953,IND,EWR
3658,2021,1905,SGF,DFW
3250,926,710,CMH,ORD
2430,1335,830,DFW,LAX
2484,859,704,PHL,DTW
3046,1638,1540,DBQ,ORD
5422,835,600,ATL,BMI
3325,1431,1245,GRR,ORD
705,2025,1832,DEN,MSY
3084,2341,2130,CMH,ORD
5401,910,815,CAE,ATL
1901,33,2132,FLL,JFK
4578,1633,1535,SBN,DTW
2506,1648,1435,ATL,ECP
2084,935,708,JFK,MCO
345,805,610,SEA,OAK
1835,1935,1600,MCO,MCI
2425,1808,1305,DFW,LAX
874,2100,1325,SEA,OGG
1605,1800,1645,DEN,SAT
232,2030,1859,DFW,ATL
1789,1150,915,TPA,BWI
5615,1431,1305,OMA,ATL
1126,1609,1405,RDU,FLL
1177,1639,1500,DEN,ORD
1241,648,2239,EWR,SFO
853,1809,1630,BUF,CLT
1717,1852,1719,MSP,ORD
1739,1634,804,EWR,SFO
41,1315,950,OGG,SFO
3671,920,708,DFW,PNS
623,1139,1120,SAN,PHX
1931,1945,1625,MDW,DEN
1924,2349,2200,BWI,ATL
4211,1933,1811,ORD,STL
692,2117,1800,LGA,ORD
164,1716,845,JFK,SFO
760,1929,1710,CLT,MIA
1971,1035,640,BWI,HOU
2046,1553,1336,PHX,ATL
609,1745,1500,SEA,LAS
798,1005,845,BDL,DCA
4512,1840,1640,EWR,IND
371,1800,1535,SAN,MCO
522,1450,1310,PHL,CLT
1983,1306,1119,PBI,CLT
4555,1239,1143,RDM,SLC
469,1700,1550,MEM,MCO
4506,725,612,IAH,MLU
168,552,2135,JFK,OAK
2627,1245,1055,ORD,ICT
2330,1617,1525,AVL,ATL
1592,1155,1040,SNA,DAL
3052,1711,1510,FNT,ORD
405,841,700,PDX,SJC
2055,1037,735,MIA,PHL
1422,1654,1215,EWR,SAT
561,1225,1130,LAS,DEN
1331,2015,1909,ORD,ATL
477,1905,1530,LAX,JFK
482,1900,1610,PHX,SJC
4577,1217,1110,MSP,FAR
352,1805,930,BOS,SFO
1065,1340,918,EWR,DFW
1970,915,835,MSY,ATL
774,1738,1120,ORD,SFO
4378,1433,1140,IAH,ELP
2542,1240,1040,LAS,MDW
3266,2254,2100,MEM,ORD
2212,1615,1450,SMF,SNA
7400,2240,2152,VEL,SLC
866,655,2305,SEA,KOA
2288,725,525,ATL,BHM
4399,1428,1301,OKC,IAH
258,1435,1240,TPA,RDU
1358,2133,1914,PHX,ATL
1592,1330,629,ATL,SAN
5249,812,530,IAH,DSM
5549,2141,1606,AUS,SFO
7429,1158,1107,PIH,SLC
1810,1733,1600,DFW,ATL
1861,1735,1615,SFO,SNA
548,2000,1855,SJC,LAX
225,2220,1915,TPA,JFK
2173,1310,1110,MIA,ATL
2742,1815,1700,DRO,PHX
2081,1054,800,DTW,RSW
5129,1230,1101,MSP,MDW
110,1355,1225,BWI,DTW
2968,1735,1600,ORD,STL
2332,2310,2035,DAL,MDW
2550,1231,1138,SNA,SLC
3232,815,640,OAK,SAN
954,1820,1630,ATL,CAK
2227,1852,1700,FLL,ATL
229,1055,810,SAN,IAD
335,900,705,DAL,STL
154,1028,902,ANC,OTZ
1807,2210,1925,PHL,MIA
4381,1535,1245,MHT,TPA
2444,1740,1504,JFK,MCO
182,1915,1805,LAS,LAX
4565,1317,1210,SYR,EWR
6018,2317,1941,BNA,DEN
2326,1325,1205,SFO,SNA
1141,1313,937,TPA,ORD
2206,1829,1628,ATL,ORF
309,819,702,IAH,MSY
5532,2048,1926,LAX,AUS
678,1840,1305,DFW,SFO
54,850,600,PHX,OAK
6309,1831,1735,PSP,LAX
33,2155,1930,DTW,STL
4995,2215,2045,CHO,LGA
2579,1628,1450,EWR,BOS
1114,1413,1002,LGA,DFW
1754,902,615,PHX,RNO
5248,1730,1636,GSP,ATL
2522,710,615,DFW,LAW
4479,1224,1055,DEN,SLC
5538,949,820,SFO,MFR
4525,1845,1400,DAL,SNA
317,1030,845,ORD,LGA
474,750,620,SJC,SAN
1159,1529,1330,BUF,ATL
1105,1425,1205,PHX,LAX
1989,1320,755,MKE,LAS
899,1701,1440,PHX,MSP
1176,2128,2003,SNA,SFO
1612,1402,1220,DEN,ORD
2902,826,740,GRK,DFW
777,2303,2000,LAS,BOS
2480,856,630,ATL,MDT
735,1850,1610,LAS,PHL
1137,2010,1719,MIA,IAD
838,2226,1505,OAK,HNL
38,1425,1325,HOU,HRL
6581,1345,1225,PHX,ABQ
1742,1645,830,EWR,LAX
4593,808,501,IAH,MKE
3167,912,555,LGA,BNA
1468,1755,1315,DFW,LAS
4894,1336,1219,FAY,ATL
3058,1423,1135,BWI,ORD
694,2242,2140,GEG,SEA
403,952,845,SFO,PHX
2147,1000,710,HOU,ELP
1969,610,30,CLT,SLC
4969,1443,1354,AGS,ATL
1062,1811,1600,DEN,DCA
3404,1023,940,TYR,DFW
952,2300,1740,MDW,LAS
3661,910,735,MDW,EWR
476,1605,1450,MHT,BWI
565,1725,1521,LAS,ORD
2323,2025,1829,DFW,OMA
4662,1706,1346,TUL,SLC
1309,1055,930,IAD,CVG
1876,1210,930,ROC,TPA
156,2140,2030,SAN,AUS
2601,1635,1507,JFK,BUF
2171,904,730,ATL,SDF
1100,1610,1420,CLE,ATL
1293,1540,1500,MSY,ATL
1928,2340,1605,PHL,LAS
3695,2122,1940,MHK,ORD
2967,1405,1205,DFW,SAV
2464,1550,1307,IND,MSP
3133,2018,1845,ORD,EVV
608,2235,2045,PIT,ATL
146,2025,1715,LGA,MDW
2041,1702,1530,CLT,DCA
4557,913,800,MSP,DLH
1050,1815,1720,STL,MCI
1646,928,735,IAH,FLL
688,1651,1410,PHL,RSW
3212,1310,1225,ORD,TYS
1564,1120,700,MCO,MSP
7,1037,845,MIA,ATL
1324,1916,1645,ORD,MIA
1160,2302,2020,SFO,ORD
2316,1127,918,MIA,STX
1108,1744,1448,SEA,IAH
2059,1335,1015,CLT,IAH
158,1305,1200,STL,MDW
3121,2150,1820,SJU,FLL
1215,1154,935,ATL,MEM
5224,1919,1825,CAE,ATL
5524,1341,1247,DEN,ASE
3013,2311,2105,CVG,ORD
4693,1714,1430,DAY,MSP
6262,854,700,DEN,GTF
1191,1313,937,TPA,ORD
1174,1040,900,DFW,MFE
6286,1351,1250,RNO,SFO
1179,1554,1356,ORD,MCO
239,1854,1535,CMH,DFW
543,1842,1231,ORD,LAX
1023,1250,1150,AUS,DFW
1704,2114,1325,CLT,SEA
1614,950,710,ATL,LIT
1105,2040,1455,DTW,PHX
5443,2304,2201,RDD,SFO
5732,2039,1912,IAD,CAE
513,1505,1220,SEA,SNA
5597,1928,1815,LAS,LAX
1741,1843,1610,TPA,DCA
2694,2011,1910,PHX,TUS
2940,1555,1339,DFW,CHS
1946,834,515,CLT,IAH
3225,1414,1255,JFK,DCA
894,830,600,ATL,FNT
3951,1809,1705,IAH,SHV
442,1729,1305,LGA,IAH
1773,2250,2025,ISP,MCO
5329,2044,1800,AVL,ORD
2464,1700,1400,LGA,MDW
598,2154,1935,SAN,PDX
2235,1335,1105,PHX,DTW
4604,2015,1742,IAH,RIC
122,811,721,ITO,HNL
2260,2030,1437,ORD,SEA
1305,1935,1655,RSW,BWI
4306,1220,1044,IAH,TUL
1030,1930,1656,LAX,ORD
3162,1653,1345,CVG,DFW
2560,1012,715,SLC,BWI
2410,1053,555,DFW,LAX
2321,1150,1035,MHT,BWI
710,1250,735,DAL,SFO
6309,1903,1807,PSP,LAX
342,1945,1830,SMF,LAX
2600,1959,1754,RDM,LAX
1294,1725,1430,MSP,MIA
1212,2132,1810,SEA,EWR
883,2253,2000,MCO,JFK
5493,1839,1510,RDU,MSP
4898,2235,2120,DSM,MDW
2036,1806,1620,SYR,CLT
2615,2210,1950,TUS,LAX
357,1126,727,IAD,IAH
2988,1620,1435,DFW,COU
155,2350,1755,ORD,LAX
3238,1339,1130,DFW,CID
2542,2213,2154,JAN,ATL
4751,1823,1712,MSP,GFK
1277,2017,1745,ATL,MSY
2588,1507,1343,RNO,LAX
2518,2031,1915,BTR,DFW
4750,910,750,SMF,ONT
26,2225,1500,PDX,HNL
6179,1521,1230,ISN,DEN
487,2110,1343,IAD,LAS
5122,1337,1300,MLU,ATL
5330,1749,1555,GSO,LGA
161,850,605,SLC,OAK
6441,1645,1536,SFO,SLC
5782,805,630,IAH,LIT
5535,1157,1010,BTV,DTW
1615,2053,1756,SEA,IAD
362,2320,2210,ROC,BWI
1350,1059,900,MIA,STT
889,1110,1000,LAS,SAN
524,2157,1940,BUR,SEA
889,1716,1535,DCA,BOS
1473,2119,1901,DFW,MIA
2066,1612,950,MCO,SLC
774,1738,1120,ORD,SFO
3423,1619,1510,ORD,ALO
144,2255,2050,SEA,PHX
2558,2105,2005,LAS,DAL
3298,835,630,ATL,BWI
204,2325,2050,SAT,BNA
4874,922,812,LEX,ATL
638,655,2215,PHX,OGG
1548,950,653,RSW,CLE
2728,1658,1605,PHX,YUM
5244,1914,1915,HSV,ATL
941,1215,1100,OAK,ONT
1104,1150,830,IAH,DEN
1673,905,705,ATL,RIC
6356,2244,2000,SLC,SFO
469,1750,1120,PHL,PHX
6042,724,645,DEN,LNK
5794,847,720,OKC,IAH
553,1058,745,ATL,SAT
186,1632,1555,OGG,HNL
3160,1928,1715,CMH,ORD
4452,805,620,IAH,GSP
1252,1410,1125,HPN,RSW
1628,1750,1150,ORD,SEA
129,1855,1750,SJC,LAX
554,1440,1210,PSP,SEA
3343,1419,1135,FAR,DFW
4541,1600,1415,DEN,MDW
4411,941,600,EWR,MEM
540,1810,1445,BWI,SJU
5293,1110,856,ATL,GPT
1944,1019,825,CLT,PBI
130,2130,1910,SLC,LAS
1361,855,610,LAX,BNA
1223,1215,901,DFW,EWR
716,903,600,SLC,MCO
6298,2145,1825,MEM,DEN
1337,1240,1120,SMF,LAX
4227,1800,1540,RDU,BNA
1687,2009,1830,IAH,MCO
645,1228,645,ORD,PSP
1719,1410,1200,LAX,DTW
1267,1955,1755,DTW,ATL
803,1154,935,MCO,CVG
5631,1930,1816,BUR,SFO
1243,1010,800,LAS,PIT
4530,1646,1419,IAH,OMA
4599,1915,1803,LAX,LAS
297,1700,1600,DAL,HOU
3338,755,556,DFW,GSP
2424,2049,1350,DTW,SEA
4145,1912,1744,IAH,TYS
555,1353,1235,SAN,DEN
3665,1845,1500,STL,PHX
1670,2241,1900,HNL,SFO
5543,1140,1041,SFO,BOI
1539,855,734,ORD,RDU
3132,1457,1240,DTW,ORD
632,1755,1625,LGA,CAK
4061,1225,1130,SAT,HOU
1562,920,640,DFW,RIC
2226,1249,1050,ATL,FLL
5466,652,600,LAX,CLD
960,1815,1655,MDW,ORF
2427,902,535,ATL,ATW
372,1928,1711,SFO,MSP
2353,1314,1121,ATL,CAK
4296,1434,1245,IAH,ICT
397,1745,1455,AUS,MDW
496,35,2255,DEN,PHX
1429,1549,1439,MIA,MCO
4729,1320,1155,SAN,DEN
323,2228,2151,LIH,HNL
479,1146,1045,SMF,PHX
997,1852,1711,LAX,IAH
15,1529,910,HNL,EWR
4900,2135,2010,TUL,HOU
342,2053,2045,BNA,ATL
709,1135,1030,BDL,BWI
3283,1048,1034,ORD,DAY
1444,1200,1016,LAX,IAH
1559,1930,1820,LAX,SJC
5109,1510,1405,ERI,DTW
1427,2149,2020,BWI,BOS
6452,925,805,LAX,FAT
161,1100,925,DEN,SLC
470,840,620,SAN,PDX
553,1130,1010,LAX,SFO
1316,2013,1855,JAX,FLL
634,1354,1140,DCA,PBI
4378,900,805,AUS,DAL
731,2030,1740,SEA,IAH
5589,850,830,MOB,ATL
3629,1725,1555,OAK,ABQ
4869,1705,1650,VPS,ATL
241,1436,1200,SEA,ORD
480,2028,1745,SAN,SEA
2864,830,700,ORD,LSE
1627,1309,1115,SAN,MSP
1533,1404,820,LGA,DEN
521,2155,2005,MDW,MCO
6314,1819,1657,DSM,ORD
6026,2217,1937,SCE,ORD
7401,750,658,SLC,VEL
1704,2243,1923,MIA,IAH
2195,1930,1746,ATL,MLB
5429,733,600,ORD,PAH
2960,700,600,ORD,BMI
5353,1555,1311,AVL,ORD
1190,1309,1115,ATL,CAK
1249,2344,2120,DEN,MIA
6341,1726,1633,SAN,LAX
5095,1928,1920,GTR,ATL
4481,1722,1550,MAF,IAH
1616,1026,819,DEN,TPA
1448,2342,2155,LGA,DTW
481,1125,845,PDX,MDW
4363,1920,1740,RDU,MCO
972,939,600,FLL,DFW
2941,1509,1305,DAY,ORD
853,1138,810,SJU,FLL
372,1352,1157,PHX,DEN
1577,1406,820,MSY,LAX
1551,1135,802,DEN,SFO
3130,2220,1940,ISP,PBI
725,1625,1445,MCO,CLT
5076,1125,1000,MDT,DTW
3624,1013,910,AEX,DFW
1093,903,720,ATL,LEX
4155,1238,1010,PIT,ORD
4689,2147,2008,COS,SLC
1543,850,600,PBI,EWR
686,2137,1835,ATL,AUS
3693,1523,1415,LIT,DFW
1625,2315,1935,SJU,MCO
621,1146,1120,SNA,PHX
759,2313,2104,SEA,SFO
1405,2102,1306,IAD,SEA
2310,1348,1045,ATL,DFW
2237,2129,1859,DFW,DCA
346,725,2310,FLL,SFO
3075,1132,1030,GRB,ORD
2088,1948,1759,DTW,CLT
230,2200,2020,RDU,TPA
6371,1604,1320,LAX,SEA
3313,815,610,LAS,MDW
432,1230,1050,PHX,DAL
5901,1703,1556,DEN,DRO
3281,1600,1415,LGA,CMH
4741,810,640,SMF,PDX
1988,2218,1950,SFO,DTW
748,2130,1340,JFK,LAS
1868,1720,1215,CLT,DEN
474,846,635,PHX,LAS
1755,1110,802,PHL,ORD
256,2155,1330,JFK,LAX
166,1404,1230,STL,DFW
5539,1516,1407,LAX,SLC
520,1008,750,BUR,SEA
1928,2243,2225,BNA,CLT
432,1818,1430,SFO,JFK
989,742,630,ATL,SAV
6357,1050,915,ORD,MSP
608,2350,2135,LAS,SEA
1123,1806,1602,DEN,IAD
4484,2120,2015,BWI,ORF
3671,920,708,DFW,PNS
3416,2112,1859,SDF,LGA
69,1759,1425,FLL,BOS
360,1325,1220,BUR,OAK
6326,1712,1610,FAT,SFO
492,1911,1345,PHL,DEN
4769,1032,831,TUS,SLC
4986,1202,1028,ORD,MSP
1711,2325,1750,FLL,DEN
1177,1623,1435,SFO,DEN
4755,1831,1650,PHX,SLC
3153,1306,1010,TLH,DFW
417,638,115,ATL,PHX
851,2047,1820,DEN,PHL
1518,753,620,ATL,MCO
2976,2039,1939,DFW,OKC
5387,2131,2027,SFO,SBP
2855,1223,945,SYR,ORD
413,1047,930,ATL,CLT
1600,516,2106,EWR,LAX
192,1135,845,OAK,MDW
4085,1602,1425,IAD,IND
595,2134,1845,MCO,HPN
134,2021,1745,DFW,DCA
766,2005,1858,MKE,ATL
1084,1525,1340,BOS,RDU
346,1713,1255,PHL,IAH
3031,1530,1321,LGA,ATL
5428,704,650,DEN,HYS
1184,825,600,JFK,MCO
486,1640,1340,SAT,PHX
335,1125,1110,LAS,LBB
1301,1531,1350,ATL,SRQ
1261,1217,1050,TUS,DFW
5904,1245,1220,ORD,CMH
3204,745,600,ORD,XNA
4988,1705,1527,ORD,OMA
5413,1752,1659,ORD,MKE
303,1023,720,SLC,MCO
2385,1415,1223,DFW,JAX
6525,1251,1156,MSN,ORD
4987,1129,1005,ATL,GSO
2069,1638,1450,IAH,CLT
837,1605,1050,HNL,ATL
783,1927,1835,LAS,DEN
288,1106,901,PHX,IAH
1295,22,2100,AUS,JFK
871,1836,1725,CLT,ATL
4713,1558,1510,SMF,SLC
5391,1921,1804,LAX,MRY
400,1520,1229,PHX,OAK
5087,1400,1133,ATL,MLU
4490,1152,1016,BHM,IAH
1801,1410,1100,ATL,BOS
1946,841,640,CLT,EWR
1031,930,835,ORF,BWI
2814,1720,1435,DFW,MKE
432,1520,1410,SJC,LAX
5960,2216,1946,LBB,DEN
577,1026,745,LAS,PHL
4514,1917,1721,SLC,TUS
4277,2145,2025,MSP,MKE
315,1153,1053,IAH,SAT
2245,1159,725,RSW,MSP
881,1730,1426,ATL,AUS
3120,940,835,ORD,CMI
466,1810,1750,MDW,SDF
1915,2304,2046,PHX,ATL
5527,1739,1625,ATL,BQK
6536,2030,1850,SBA,DEN
5742,2315,2203,LGA,IAD
6262,1227,1109,PSP,DEN
1245,1625,1439,EWR,CLE
425,1647,1200,SJU,JFK
4630,1018,825,SLC,COS
1578,2036,1859,SMF,DEN
1887,1440,1130,MCO,ORH
4992,1219,1108,BQK,ATL
4848,1620,1425,ICT,MSP
1155,1601,1327,SLC,GEG
3368,1438,1215,PIT,ORD
1436,2154,2010,BWI,DTW
3255,1058,850,CMH,ORD
4577,1217,1110,MSP,FAR
4981,936,905,EVV,DTW
1690,1406,1300,IAH,DFW
558,2150,2030,PHL,RDU
2173,1023,900,DCA,LGA
1691,1935,1705,DAL,BWI
2193,1855,1610,MCO,PHL
955,1720,1400,DEN,LAX
4514,1917,1721,SLC,TUS
134,1155,1035,OKC,HOU
1407,1909,1750,IAD,JFK
902,750,600,TTN,ATL
104,700,628,HNL,LIH
628,1158,830,CLT,DFW
6402,1623,1450,EUG,SFO
4117,930,605,HOU,DEN
4869,1705,1650,VPS,ATL
408,1312,1130,SJC,PDX
4549,1030,840,PHX,SLC
5392,1248,915,DTW,DFW
728,1257,1020,EWR,MCO
2515,2015,1935,STL,DTW
3925,1244,1125,MFE,IAH
2674,1120,1000,BOS,LGA
1465,1109,749,FLL,BUF
525,2034,1755,SEA,BUR
2152,1815,1619,SAN,ATL
52,2000,1900,DAL,HOU
2357,1009,900,SAN,DFW
495,730,600,MDW,PHL
1728,1924,1759,ORD,PHL
4456,1705,1604,IAH,CRP
1072,2332,2151,PIT,ATL
605,1244,950,RSW,DTW
2879,1435,1140,PVD,FLL
888,830,710,OAK,BUR
1124,1240,1115,BNA,MCI
5230,909,600,ATL,CID
225,2315,2035,PVD,TPA
235,2209,2030,PDX,SFO
1512,1542,1230,TPA,DFW
3134,905,730,STL,MCO
1993,1913,1738,BIS,MSP
6079,1656,1508,SBN,ORD
4136,1450,1324,DEN,SLC
2982,1058,945,ORD,RST
361,1112,759,MIA,EWR
1068,1129,944,RSW,ATL
1883,1950,1720,MCO,PIT
4505,2112,2016,LAX,SAN
4867,1614,1336,ELM,ORD
2457,2336,2240,LAS,DFW
2123,1841,1700,DCA,BOS
2173,1602,1400,ATL,MIA
1762,1614,1351,RSW,CVG
2242,1040,900,DFW,MFE
456,1410,1110,MCO,JFK
1942,1103,925,BUF,CLT
885,1656,1457,GRR,ATL
162,1930,1715,HOU,BNA
5493,1839,1510,RDU,MSP
872,2325,1940,BWI,HOU
994,1906,1030,EWR,SFO
24,1445,630,JFK,LAX
4020,2210,2010,ATL,BWI
1212,1440,1145,SDF,DFW
5963,1320,1210,ORD,CLT
407,2129,1935,DFW,MCO
3323,851,610,MIA,RIC
5957,1736,1709,ORD,SDF
2685,1600,1005,MKE,LAX
2597,1752,1705,SAN,LAX
294,1920,1355,DFW,SFO
145,1810,1705,LAS,LAX
750,720,602,JFK,BOS
5181,727,608,LAX,OKC
2518,2216,2205,VPS,ATL
5317,1337,1220,LEX,ATL
3917,2025,1810,PHX,LAS
5005,1218,950,CAE,LGA
2316,1024,834,LAS,DTW
256,747,600,SFO,DEN
2640,1755,1605,ICT,ORD
335,2315,1919,BWI,IAH
645,805,2330,PHX,OGG
4541,1825,1645,LAX,DEN
5087,1107,1028,MLU,ATL
570,1651,1440,LAX,PDX
1901,1715,1550,SFO,SAN
6064,1535,1436,ATW,ORD
2317,1347,1206,LAS,DTW
595,1805,1620,BWI,ATL
1776,956,835,BOS,PHL
4295,1655,1140,DAL,OAK
3653,1303,1005,TLH,DFW
1215,2254,1945,DFW,PHX
4720,840,550,MCO,BNA
1643,1810,1232,EWR,DEN
1691,2115,2005,LAX,LAS
4132,1340,1105,BUF,MCO
6311,2319,2226,PSP,LAX
677,1354,1200,SEA,DEN
726,1009,715,SLC,MSY
1254,939,715,ORD,MIA
2169,1228,1055,MCO,ATL
1398,1825,1550,GSP,MDW
5504,1635,1530,MMH,SFO
4971,1202,1008,DEN,BOI
1516,2155,1910,CMH,FLL
576,859,635,SAN,PDX
1542,1955,1656,DFW,PHL
5562,1105,800,DTW,OMA
1929,1343,1205,CLT,IND
900,755,630,STL,DCA
1785,1835,1650,BHM,MDW
691,1030,730,SLC,DCA
151,1116,840,PBI,ACY
5034,1206,1106,ATL,VLD
4570,2105,1950,LAS,SMF
1012,638,530,IAH,DFW
4593,1822,1715,MSP,CID
388,1914,1220,DTW,LAS
130,841,600,JFK,RSW
2651,1012,820,PHX,SLC
1564,1626,1451,ATL,RDU
3284,1548,1356,DAY,LGA
515,1425,1351,ORD,CLE
6450,1033,859,RNO,LAX
7362,1219,1110,SLC,CNY
1319,755,645,STL,MCI
325,1735,1700,HNL,OGG
2981,1043,750,RIC,ORD
4769,1426,1230,SLC,TUS
4572,1709,1350,FAR,SLC
1827,1701,1405,IAH,PHL
762,2059,1759,ATL,MDW
131,1329,1150,PHX,DFW
644,1258,930,PHX,PDX
167,4,2115,PHX,ORD
2159,2138,1825,MCO,JFK
5252,1355,1050,ATL,OMA
5919,724,615,ORD,CLT
5186,802,630,SAN,SFO
1922,1517,1355,CLT,JAX
1816,2353,2245,SYR,JFK
1724,1733,1515,BDL,ATL
420,725,2310,JFK,LAX
3192,1738,1740,ORD,GRR
650,1845,1740,LAX,SJC
593,2040,1910,SFO,PSP
269,1435,1402,OGG,KOA
2394,1943,1740,PHL,ATL
1358,2135,1914,PHX,ATL
1797,1220,1100,MSY,DAL
512,2109,1729,SFO,JFK
794,1440,1040,ABQ,SEA
2024,2053,1905,BWI,ATL
3220,920,700,PHX,LAX
1030,1700,1509,DFW,JAX
4738,1146,940,SEA,SJC
35,2215,1830,SEA,FLL
2217,1210,1145,LAX,PHX
3294,1020,700,MCO,ALB
1893,1652,1530,CLT,JAX
4344,1805,1650,MDW,CLT
1546,1029,810,PHX,ATL
5338,1028,840,DEN,MKE
3602,1245,1130,SGF,DFW
5496,1549,1010,MSP,LAX
2584,1005,725,DEN,BDL
4476,1254,1100,CLE,LGA
2937,1842,1755,ABI,DFW
5535,1620,1407,MSO,DEN
1603,751,605,IAH,RSW
2321,1450,1219,DFW,ORD
469,920,708,DFW,FLL
2340,1802,1515,DCA,ORD
606,1827,1415,IND,DEN
134,1810,1655,OMA,STL
1638,40,2045,FLL,MDW
3671,920,708,DFW,PNS
1250,1932,1749,SNA,IAH
4807,1425,1301,SLC,HLN
3630,1355,1138,DFW,PIA
3843,1805,1600,ATL,DTW
2635,1215,1145,LAX,TUS
693,1503,1405,SEA,GEG
450,1405,1259,DEN,EGE
1378,1713,1539,ORF,ATL
2035,1955,1640,ATL,MKE
4469,1748,1411,IAH,ISN
1270,1401,1346,PNS,ATL
1247,905,700,ORD,BOS
734,1850,1110,PHL,LAS
862,835,700,HOU,MCO
3116,1430,1150,FNT,TPA
891,1125,915,MDW,DAL
861,1320,905,OGG,SEA
288,2314,2005,BOS,ORD
1213,2040,1842,DFW,MCO
4150,825,606,CVG,EWR
1908,1909,1800,ORD,CLT
1562,920,640,DFW,RIC
662,940,805,DAL,MCI
2525,1918,1805,CRP,DFW
2455,1955,1818,ATL,CVG
2065,2039,1915,IAH,ATL
1663,2043,1845,MSP,DCA
4395,1606,1343,IND,EWR
2210,1259,1150,DFW,SAT
93,1941,1720,SAN,ORD
645,2125,1925,SEA,PHX
150,1840,1601,DFW,BWI
3697,1215,1020,DFW,GPT
358,1402,1050,MKE,DEN
230,2125,2005,LAX,SMF
230,1756,1210,IAH,SFO
5273,1318,1141,PHF,ATL
43,1450,1055,AMA,LAS
216,1852,1553,AUS,DEN
2018,1025,855,MCO,ATL
5903,1011,817,LIT,ORD
1181,1000,830,LAX,SFO
2785,2055,1935,ORD,DSM
901,819,600,ATL,TTN
1297,1540,1340,STL,SAT
749,1059,900,ATL,MIA
804,1815,1640,STL,DAL
407,2209,2015,DFW,MCO
228,848,600,LAS,EWR
533,1409,1054,TPA,BDL
4738,905,700,SJC,SEA
7385,759,605,SLC,EKO
1888,2125,1830,ATL,MDW
3180,1312,1055,BIS,ORD
2912,1131,810,LGA,STL
1461,850,652,DFW,DAY
4722,946,713,BUF,ORD
3359,830,640,DFW,FWA
5527,1739,1625,ATL,BQK
1565,1451,1141,IAH,EWR
5244,1652,1525,MDT,DTW
1735,2149,1748,LIH,LAX
425,1323,1135,LAX,IAH
5472,1922,1818,ORD,SPI
490,1652,1332,IAH,DEN
2829,1220,1125,LAS,DEN
6255,1814,1643,SFO,LAS
745,2133,2020,ATL,CLT
5320,1415,1113,ATL,ICT
2256,1542,1425,MCI,ATL
6301,1952,1728,ICT,DEN
3016,920,740,PNS,DFW
3556,1259,1138,LGA,ORF
1127,1657,955,CLE,LAS
4223,1206,1000,CLT,EWR
4681,855,600,SLC,EUG
787,925,739,PDX,DEN
1402,5,2120,RDU,ORD
6486,1344,1239,DEN,CPR
2585,930,700,MCO,BWI
1065,1805,1425,RSW,BOS
6528,1520,1450,LAX,PHX
1020,1451,1212,IAH,DCA
348,1913,1700,ACY,TPA
2377,1111,955,ICT,DFW
