FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
2518,N901EV,EV
1997,N802AW,US
1274,N793JB,B6
1110,N223FR,F9
3621,N525MQ,MQ
768,N539UW,US
344,N833UA,UA
1707,N717UW,US
239,N613NK,NK
717,N162UW,US
1513,N920DL,DL
1261,N556WN,WN
3236,N494WN,WN
906,N609NK,NK
2215,N494AA,AA
4658,N912EV,OO
1034,N216JB,B6
803,N943FR,F9
1103,N828JB,B6
1237,N296JB,B6
349,N447UA,UA
3118,N544MQ,MQ
770,N205UW,US
4284,N373SW,WN
448,N402AS,AS
487,N536UW,US
1913,N318NB,DL
285,N445UA,UA
7402,N8923A,OO
793,N493UA,UA
532,N8652B,WN
1199,N4XYAA,AA
1941,N920DE,DL
2170,N277WN,WN
1626,N3FJAA,AA
1588,N406WN,WN
2829,N8638A,WN
1797,N8654B,WN
4739,N807SK,OO
7371,N445SW,OO
406,N278WN,WN
3134,N281WN,WN
103,N626NK,NK
1023,N240WN,WN
1765,N829AW,US
2350,N3768,DL
2640,N709BR,OO
4278,N962WN,WN
1329,N210FR,F9
2943,N422WN,WN
4618,N11187,EV
255,N952WN,WN
1297,N7718B,WN
3391,N847MQ,MQ
5195,N754SK,OO
1297,N3HHAA,AA
1487,N483AA,AA
1158,N395SW,WN
770,N823UA,UA
847,N402WN,WN
548,N309AS,AS
1108,N918FR,F9
6532,N679SA,OO
4194,N12924,EV
1709,N39463,UA
4969,N108SY,OO
1742,N169UW,US
736,N837UA,UA
854,N666DN,DL
494,N712SW,WN
4475,N355SW,WN
376,N4XMAA,AA
5422,N228PQ,EV
2190,N965UW,US
3071,N600MQ,MQ
328,N758SW,WN
4286,N14960,EV
95,N669DN,DL
1999,N321US,DL
2819,N482WN,WN
484,N831AW,US
601,N663JB,B6
4295,N951WN,WN
5808,N16525,EV
1564,N3LLAA,AA
1271,N288WN,WN
1695,N3GLAA,AA
794,N301NB,DL
2809,N856MQ,MQ
2043,N838AW,US
956,N642VA,VX
359,N487HA,HA
442,N523AS,AS
1070,N410WN,WN
7388,N431SW,OO
5396,N720EV,EV
3943,N11176,EV
3501,N356SW,WN
1605,N77865,UA
579,N404UA,UA
507,N651AW,US
2413,N917DE,DL
2575,N862AS,OO
3297,N7812G,WN
1753,N961AT,DL
130,N403AS,AS
19,N589HA,HA
1830,N125UW,US
5207,N973SW,OO
164,N783AA,AA
1415,N478AA,AA
2544,N966DL,DL
50,N764AS,AS
3155,N624MQ,MQ
1681,N53441,UA
1092,N305DQ,DL
6295,N290SW,OO
5501,N765SK,OO
41,N765AS,AS
3944,N7752B,WN
223,N448UA,UA
313,N475HA,HA
1943,N556UW,US
1224,N403AA,AA
4176,N12167,EV
4399,N13978,EV
305,N492HA,HA
3165,N604MQ,MQ
1626,N663SW,WN
4967,N785SK,OO
2104,N959DN,DL
407,N615NK,NK
6531,N705SK,OO
3118,N524MQ,MQ
680,N659AW,US
1831,N6707A,DL
197,N3DWAA,AA
5619,N927SW,OO
1649,N3HHAA,AA
2056,N3763D,DL
5167,N686BR,EV
2595,N949DL,DL
878,N522VA,VX
3255,N11137,EV
5167,N186PQ,EV
4100,N523SW,WN
3483,N632MQ,MQ
4395,N22909,EV
1524,N75425,UA
2941,N289CT,WN
1799,N8634A,WN
2624,N465SW,OO
2343,N625SW,WN
3003,N699MQ,MQ
1746,N124US,US
6441,N778SK,OO
1266,N749SW,WN
24,N784AA,AA
883,N912WN,WN
55,N515SW,WN
112,N854AA,AA
1633,N937AT,DL
2501,N743SW,WN
445,N342NB,DL
8,N528SW,WN
1184,N4YMAA,AA
1320,N783SW,WN
1299,N549US,DL
3085,N631MQ,MQ
4940,N754EV,EV
250,N923WN,WN
37,N514SW,WN
1,N645SW,WN
307,N375JB,B6
437,N179UW,US
4495,N825SK,OO
2202,N375JB,B6
4194,N12552,EV
601,N676AW,US
2230,N826DN,DL
388,N934WN,WN
2147,N967UW,US
2615,N492SW,OO
3403,N635MQ,MQ
265,N477WN,WN
894,N184US,US
1095,N965DL,DL
4653,N15910,EV
393,N908DL,DL
4752,N821SK,OO
2265,N452WN,WN
345,N556AS,AS
2297,N927WN,WN
240,N140LL,DL
2066,N3740C,DL
1276,N962DL,DL
3031,N508MQ,MQ
3543,N645MQ,MQ
3767,N7815L,WN
1205,N73278,UA
3453,N689MQ,MQ
3127,N629SW,WN
335,N4XMAA,AA
5477,N717EV,EV
4535,N14198,EV
141,N481HA,HA
1484,N919DE,DL
469,N406WN,WN
542,N627SW,WN
676,N408UA,UA
2381,N926AT,DL
4381,N16963,EV
2906,N531MQ,MQ
5185,N679SA,OO
2983,N509MQ,MQ
6360,N943SW,OO
2858,N923MQ,MQ
657,N753US,US
865,N447WN,WN
143,N8638A,WN
4386,N7724A,WN
1500,N67815,UA
40,N3JMAA,AA
2961,N8604K,WN
2998,N625MQ,MQ
2227,N020AA,AA
4302,N14203,EV
57,N373JB,B6
3025,N635MQ,MQ
5594,N582CA,EV
5372,N686BR,EV
2950,N626MQ,MQ
1831,N194UW,US
4669,N249WN,WN
1557,N69830,UA
1012,N68821,UA
1851,N186US,US
6492,N874AS,OO
5335,N298SW,OO
6287,N593ML,OO
1129,N214FR,F9
2665,N920AT,DL
270,N685SW,WN
999,N683DA,DL
4368,N13553,EV
498,N672AW,US
3486,N298WN,WN
1140,N3CNAA,AA
638,N908AW,US
325,N717SA,WN
2602,N913WN,WN
516,N406UA,UA
722,N705AS,AS
913,N355SW,WN
294,N8309C,WN
1709,N713TW,DL
2423,N479AA,AA
1677,N38446,UA
1444,N3EMAA,AA
3334,N365SW,WN
1183,N496AA,AA
1564,N972DL,DL
2607,N732SW,WN
2934,N664MQ,MQ
2479,N5ESAA,AA
1637,N3APAA,AA
1449,N987AT,DL
5244,N878AS,EV
4308,N257WN,WN
4987,N710EV,EV
4210,N8629A,WN
425,N8620H,WN
4486,N608SK,OO
2272,N978DL,DL
1653,N937AT,DL
1170,N902WN,WN
692,N618AS,AS
2575,N863AS,OO
2299,N3KWAA,AA
3681,N551WN,WN
4311,N14950,EV
2186,N958UW,US
8,N376AA,AA
4142,N15574,EV
2318,N368NB,DL
1717,N57868,UA
2685,N506CA,OO
2783,N211WN,WN
2669,N387SW,WN
1486,N965DL,DL
258,N403UA,UA
169,N612SW,WN
751,N839VA,VX
281,N815DN,DL
2203,N5EAAA,AA
312,N361VA,VX
2674,N663SW,WN
5161,N127SY,OO
3382,N505MQ,MQ
896,N402WN,WN
3949,N21537,EV
1434,N67827,UA
3946,N355SW,WN
1023,N740SW,WN
1055,N68801,UA
762,N510NK,NK
523,N485WN,WN
556,N935FR,F9
2310,N934DL,DL
2137,N278WN,WN
4251,N248WN,WN
365,N3HEAA,AA
51,N627JB,B6
4069,N939WN,WN
1234,N76265,UA
6129,N48901,EV
133,N928FR,F9
3499,N947SW,OO
7364,N560SW,OO
397,N484HA,HA
991,N771SA,WN
1262,N77296,UA
3845,N624SW,WN
1839,N914DN,DL
99,N238JB,B6
5541,N686BR,EV
584,N760JB,B6
1620,N14219,UA
759,N915US,US
5413,N824AS,OO
1979,N586UW,US
3544,N935MQ,MQ
1427,N264LV,WN
294,N8604K,WN
1141,N468AA,AA
268,N952FR,F9
1767,N759GS,WN
323,N687DL,DL
469,N460WN,WN
953,N633DL,DL
930,N645JB,B6
1221,N920DE,DL
1888,N324JB,B6
4220,N11526,EV
414,N520UW,US
2625,N367NW,DL
2004,N3764D,DL
467,N448UA,UA
1240,N946DN,DL
5387,N578SW,OO
5293,N905SW,OO
2705,N783SW,WN
169,N633VA,VX
3260,N11176,EV
407,N579UW,US
1099,N589NW,DL
213,N483HA,HA
1643,N4XFAA,AA
6056,N29917,EV
598,N291WN,WN
1869,N375NC,DL
1429,N383AA,AA
418,N837UA,UA
1563,N37273,UA
4711,N693CA,OO
5189,N709EV,EV
3574,N7737E,WN
4573,N402WN,WN
3690,N620MQ,MQ
3651,N457WN,WN
1960,N8604K,WN
350,N337JB,B6
1518,N699DL,DL
793,N8634A,WN
1253,N660SW,WN
4214,N12563,EV
4677,N12160,EV
4285,N913WN,WN
6228,N652BR,OO
891,N761RR,WN
954,N556WN,WN
138,N622NK,NK
3003,N663MQ,MQ
2169,N751SW,WN
2335,N375NC,DL
1125,N17730,UA
2356,N3HSAA,AA
193,N502NK,NK
4669,N825SK,OO
6050,N11107,EV
5216,N768SK,OO
475,N403AS,AS
6462,N787SK,OO
45,N581HA,HA
2672,N400WN,WN
2640,N423SW,OO
4251,N15574,EV
4838,N8637A,WN
1510,N303DQ,DL
3489,N697SW,WN
301,N444WN,WN
304,N627SW,WN
1732,N940DL,DL
4311,N15912,EV
200,N516NK,NK
6299,N916SW,OO
569,N153UW,US
711,N508NK,NK
1997,N584UW,US
4551,N461SW,OO
1694,N363NW,DL
2477,N690DL,DL
381,N833UA,UA
1267,N917DN,DL
2212,N617SW,WN
4441,N161PQ,OO
7377,N426SW,OO
1803,N961DN,DL
2388,N4WKAA,AA
879,N508JB,B6
147,N627DL,DL
4173,N461WN,WN
1235,N234WN,WN
1694,N3CTAA,AA
3450,N287WN,WN
304,N510UA,UA
2145,N961UW,US
4194,N15527,EV
893,N517NK,NK
4587,N603SK,OO
1182,N316JB,B6
1766,N905DE,DL
1746,N697DL,DL
4071,N641SW,WN
2454,N3GKAA,AA
1308,N236JB,B6
4018,N265WN,WN
2951,N733SA,WN
240,N445UA,UA
472,N718TW,DL
1403,N524JB,B6
3549,N615MQ,MQ
5219,N495CA,OO
1758,N583NW,DL
2191,N936DN,DL
476,N8323C,WN
5981,N12135,EV
898,N485WN,WN
1057,N38257,UA
2777,N821MQ,MQ
3417,N857MQ,MQ
1040,N474WN,WN
4915,N850AS,EV
346,N705SW,WN
488,N785SW,WN
392,N549UA,UA
1311,N302NB,DL
1045,N370SW,WN
581,N7741C,WN
1299,N3JRAA,AA
3542,N639MQ,MQ
2606,N731SA,WN
1032,N3JKAA,AA
3173,N653MQ,MQ
2120,N892AT,DL
5252,N742SK,OO
2210,N757AT,DL
2773,N409WN,WN
6233,N292SW,OO
286,N446UA,UA
3263,N11536,EV
1124,N946WN,WN
1988,N732US,US
847,N588AS,AS
447,N165US,US
1127,N87513,UA
4864,N14514,EV
759,N627VA,VX
207,N3ENAA,AA
1278,N37420,UA
42,N602SW,WN
903,N692DL,DL
5286,N861AS,EV
4664,N825SK,OO
863,N504NK,NK
343,N477HA,HA
4543,N560WN,WN
1094,N37434,UA
688,N805JB,B6
5941,N26545,EV
1778,N965UW,US
1456,N4YCAA,AA
4153,N13124,EV
404,N642VA,VX
591,N828AW,US
1704,N562UW,US
1881,N398SW,WN
2035,N265JB,B6
2376,N933DL,DL
837,N559AS,AS
718,N529AS,AS
1446,N8603F,WN
4983,N753SK,OO
6201,N712SK,OO
816,N502NK,NK
4,N685SW,WN
316,N612NK,NK
724,N622NK,NK
1566,N37464,UA
204,N457WN,WN
1443,N36447,UA
460,N848UA,UA
1511,N3735D,DL
1902,N779JB,B6
425,N465UA,UA
3127,N537MQ,MQ
4744,N950WN,WN
6499,N963SW,OO
1888,N975DL,DL
2609,N668DN,DL
1712,N656AW,US
1261,N654SW,WN
3797,N7739A,WN
2461,N5DFAA,AA
1505,N4XGAA,AA
3262,N673MQ,MQ
415,N7715E,WN
788,N514UA,UA
610,N153UW,US
3845,N382SW,WN
1628,N348NB,DL
1144,N3MFAA,AA
1038,N724SW,WN
1244,N949DN,DL
2619,N492SW,OO
1618,N3CJAA,AA
2903,N907MQ,MQ
1076,N911DE,DL
5371,N584SW,OO
3925,N7744A,WN
6433,N693BR,OO
252,N630JB,B6
5489,N917EV,EV
1271,N294WN,WN
1915,N155UW,US
506,N459UA,UA
1085,N393AA,AA
1317,N802DN,DL
383,N487HA,HA
3301,N248WN,WN
296,N4XYAA,AA
2732,N896SK,OO
5331,N878AS,EV
285,N519JB,B6
6155,N12163,EV
2483,N3FUAA,AA
1094,N603JB,B6
696,N526NK,NK
2790,N617SW,WN
6512,N932SW,OO
1383,N439AA,AA
2112,N838AW,US
4289,N14117,EV
1225,N8625A,WN
3537,N612MQ,MQ
5214,N847AS,EV
1626,N3LFAA,AA
27,N524SW,WN
99,N3GMAA,AA
1865,N163US,US
3491,N909MQ,MQ
5303,N970SW,OO
5490,N958SW,OO
2894,N942MQ,MQ
2306,N473AA,AA
1064,N3HRAA,AA
2483,N906DL,DL
571,N223WN,WN
3851,N429WN,WN
2343,N748SW,WN
4375,N15980,EV
1760,N3761R,DL
3416,N851MQ,MQ
1377,N4XDAA,AA
1874,N929DL,DL
2878,N7740A,WN
1088,N36207,UA
4824,N813SK,OO
1092,N910DL,DL
1752,N604SW,WN
3463,N530MQ,MQ
2351,N7728D,WN
1103,N912FR,F9
5929,N14188,EV
1187,N3KDAA,AA
27,N440AS,AS
2325,N480AA,AA
686,N467WN,WN
1745,N37462,UA
5744,N834AS,EV
1163,N33284,UA
24,N565AS,AS
4563,N14907,EV
1061,N223FR,F9
5545,N759EV,EV
5541,N794SK,OO
5359,N923SW,OO
1149,N582NW,DL
124,N604NK,NK
3054,N7704B,WN
233,N742SW,WN
542,N404UA,UA
3270,N817MQ,MQ
4176,N28529,EV
1693,N967AT,DL
480,N419UA,UA
1270,N930DL,DL
305,N527JB,B6
4391,N354SW,WN
1876,N6704Z,DL
1064,N730SW,WN
5292,N920EV,EV
1230,N940DL,DL
1790,N125UW,US
1425,N407WN,WN
5282,N844AS,EV
4194,N14950,EV
514,N604AW,US
6476,N567SW,OO
1208,N3741S,DL
263,N444WN,WN
1107,N814DN,DL
2019,N265JB,B6
494,N229WN,WN
2367,N607AT,DL
562,N657AW,US
2450,N906DL,DL
142,N492HA,HA
550,N203WN,WN
4516,N26545,EV
219,N483HA,HA
1710,N816AW,US
4478,N825SK,OO
1126,N267JB,B6
295,N463UA,UA
183,N937WN,WN
2465,N990DL,DL
5359,N849AS,EV
5339,N960SW,OO
2367,N935AT,DL
1142,N17229,UA
4302,N249WN,WN
2233,N621SW,WN
4279,N213WN,WN
449,N742PS,US
1569,N4XTAA,AA
751,N809UA,UA
5340,N961SW,OO
3130,N8632A,WN
1195,N278WN,WN
4480,N552WN,WN
1757,N67171,DL
648,N429WN,WN
5579,N117SY,OO
468,N222WN,WN
585,N615AS,AS
1260,N367SW,WN
2037,N768US,US
2961,N693MQ,MQ
1602,N454AA,AA
6155,N34110,EV
455,N951WN,WN
3581,N317WN,WN
204,N5DXAA,AA
2607,N417SW,OO
1238,N3LCAA,AA
2593,N645SW,WN
1398,N708SW,WN
4206,N346SW,WN
1146,N7704B,WN
1667,N583AA,AA
4504,N960WN,WN
1379,N948DL,DL
3162,N628MQ,MQ
5275,N868AS,EV
194,N748SW,WN
3295,N838MQ,MQ
234,N727SW,WN
521,N320US,DL
942,N425AA,AA
357,N505NK,NK
1842,N717UW,US
4576,N11107,EV
1250,N939FR,F9
1689,N3JLAA,AA
4989,N960SW,OO
4728,N675BR,OO
2385,N347NW,DL
1578,N684DA,DL
1343,N3BLAA,AA
3195,N629MQ,MQ
834,N959UW,US
5134,N228PQ,EV
2149,N703SW,WN
3316,N1EAMQ,MQ
6058,N14148,EV
3356,N531MQ,MQ
4483,N16546,EV
893,N431WN,WN
845,N531NK,NK
858,N530NK,NK
349,N3CPAA,AA
1037,N74856,UA
1064,N947WN,WN
5612,N472CA,OO
92,N307AS,AS
3196,N668MQ,MQ
239,N631NK,NK
2594,N465SW,OO
3272,N849MQ,MQ
1406,N824DN,DL
1256,N202FR,F9
37,N556AS,AS
1437,N222WN,WN
1293,N905FR,F9
1445,N3ERAA,AA
212,N3GVAA,AA
675,N397SW,WN
1711,N165US,US
583,N765US,US
4981,N181PQ,EV
4421,N8616C,WN
393,N941DL,DL
934,N215WN,WN
372,N786AS,AS
2478,N4XCAA,AA
4811,N461SW,OO
1517,N69810,UA
271,N492UA,UA
1113,N911DE,DL
4726,N460SW,OO
51,N515SW,WN
4457,N14116,EV
2695,N821AS,OO
1869,N745VJ,US
173,N464WN,WN
1011,N468WN,WN
4721,N934WN,WN
6470,N593ML,OO
699,N491UA,UA
2955,N402WN,WN
1209,N319NB,DL
4649,N771SA,WN
5029,N883AS,EV
1583,N3CAAA,AA
1209,N14250,UA
454,N950WN,WN
5182,N765SK,OO
660,N644AW,US
1145,N375JB,B6
875,N915AT,DL
5263,N585SW,OO
455,N676AW,US
6137,N26141,EV
3533,N507MQ,MQ
1632,N912DN,DL
1777,N935DL,DL
1061,N3LBAA,AA
3064,N677MQ,MQ
1237,N829DN,DL
2054,N323JB,B6
4700,N771SA,WN
3741,N374SW,WN
1699,N934AT,DL
650,N777QC,WN
486,N842VA,VX
1835,N612DL,DL
395,N392SW,WN
2042,N549UW,US
1723,N344NB,DL
621,N8653A,WN
3659,N942WN,WN
173,N528NK,NK
849,N972DL,DL
103,N616NK,NK
5249,N925SW,OO
1160,N69810,UA
2018,N1201P,DL
1542,N4UBAA,AA
2263,N375DA,DL
695,N319AS,AS
2933,N636MQ,MQ
4129,N14203,EV
288,N410UA,UA
4027,N219WN,WN
6196,N779SK,OO
6560,N944SW,OO
1292,N559AA,AA
717,N203UW,US
2546,N311US,DL
4200,N283WN,WN
1454,N381DN,DL
2212,N561AA,AA
763,N966AT,DL
4603,N446SW,OO
1945,N902DE,DL
320,N626AS,AS
6011,N15574,EV
55,N516AS,AS
4386,N12957,EV
5348,N718EV,EV
4290,N12163,EV
5746,N835AS,EV
659,N608NK,NK
1535,N505AA,AA
1614,N987DL,DL
420,N218WN,WN
5650,N771SK,OO
5370,N472CA,OO
3542,N231WN,WN
1099,N8622A,WN
504,N849UA,UA
1236,N328JB,B6
3050,N676MQ,MQ
1856,N662AW,US
2205,N388SW,WN
4524,N29515,EV
3360,N931MQ,MQ
1942,N892AT,DL
2713,N286WN,WN
2189,N37700,DL
1157,N57868,UA
263,N842UA,UA
1176,N3JGAA,AA
1326,N957DL,DL
3142,N524MQ,MQ
1652,N006AA,AA
2059,N955DL,DL
165,N493HA,HA
715,N204UW,US
989,N940DL,DL
1483,N352NW,DL
4134,N7728D,WN
2764,N439WN,WN
477,N928DL,DL
1228,N36207,UA
4188,N18101,EV
1459,N3FAAA,AA
4265,N13989,EV
1764,N68452,UA
645,N522NK,NK
1088,N76517,UA
1221,N37456,UA
151,N593JB,B6
1119,N954DN,DL
45,N3LWAA,AA
5689,N832AS,EV
189,N4XJAA,AA
1056,N931FR,F9
1262,N707TW,DL
5189,N709EV,EV
331,N458UA,UA
5349,N919SW,OO
906,N614NK,NK
150,N910DE,DL
1112,N3LAAA,AA
1956,N307DQ,DL
398,N3ASAA,AA
5271,N752EV,EV
1224,N482AA,AA
1139,N208FR,F9
3678,N509MQ,MQ
734,N573UW,US
5252,N723EV,EV
365,N509NK,NK
1859,N624AW,US
2007,N177US,US
2593,N466SW,OO
3955,N19554,EV
1690,N505AA,AA
1862,N936DN,DL
1546,N16217,UA
1777,N737US,US
2032,N325NB,DL
773,N801UA,UA
419,N669AW,US
2543,N318NB,DL
975,N475AA,AA
1385,N597AA,AA
321,N847VA,VX
230,N756SA,WN
6481,N719SK,OO
1880,N758US,US
945,N628SW,WN
266,N5ERAA,AA
529,N8609A,WN
476,N630JB,B6
16,N370SW,WN
5342,N976SW,OO
4806,N804SK,OO
2300,N484AA,AA
757,N921FR,F9
856,N107US,US
4381,N452WN,WN
1636,N78506,UA
296,N4YAAA,AA
407,N519AS,AS
1011,N910WN,WN
1189,N371NW,DL
1324,N917DE,DL
516,N477HA,HA
4341,N14959,EV
1170,N354JB,B6
5673,N16999,EV
2324,N642AA,AA
2102,N783SW,WN
3605,N640MQ,MQ
1240,N938DN,DL
24,N784AA,AA
564,N654SW,WN
4507,N8650F,WN
2268,N920DE,DL
1675,N323NB,DL
5247,N787SK,OO
3003,N612MQ,MQ
2339,N4XSAA,AA
3238,N515MQ,MQ
2067,N807AW,US
4716,N430SW,OO
1566,N581AA,AA
240,N3MDAA,AA
4495,N11106,EV
464,N434UA,UA
2537,N906EV,EV
5793,N28529,EV
1082,N3FUAA,AA
6395,N108SY,OO
795,N836VA,VX
1458,N522US,DL
827,N592NW,DL
1110,N204FR,F9
215,N488HA,HA
253,N280WN,WN
5561,N466SW,OO
5164,N753SK,OO
1922,N376NW,DL
1240,N4WPAA,AA
431,N171US,US
1700,N69829,UA
5596,N740SK,OO
2070,N348JB,B6
2943,N7727A,WN
1881,N632SW,WN
6205,N766SK,OO
598,N546UW,US
6069,N14573,EV
474,N177US,US
39,N435WN,WN
724,,US
1280,N3JFAA,AA
3580,N415WN,WN
5460,N579SW,OO
347,N784JB,B6
254,N280WN,WN
1047,N470AA,AA
103,N4YPAA,AA
386,N489HA,HA
1825,N967UW,US
3905,N480WN,WN
3157,N6EAMQ,MQ
303,N421UA,UA
4369,N11539,EV
380,N3BDAA,AA
4501,N14904,EV
1929,N821AW,US
5040,N855AS,EV
3771,N214WN,WN
2700,N375SW,WN
5252,N779SK,OO
756,N832UA,UA
1328,N599AA,AA
3630,N631MQ,MQ
193,N3LXAA,AA
1162,N934AT,DL
1068,N205FR,F9
1655,N1609,DL
3315,N544MQ,MQ
1702,N434WN,WN
3199,N851MQ,MQ
129,N469AS,AS
4729,N12540,EV
5537,N740EV,EV
5364,N923SW,OO
648,N797AS,AS
201,N921WN,WN
1770,N126UW,US
1513,N675DL,DL
1646,N900PC,DL
6196,N784SK,OO
1033,N855AA,AA
766,N552AS,AS
2941,N7733B,WN
2457,N439AA,AA
4749,N8613K,WN
1466,N554JB,B6
5464,N181PQ,EV
2389,N642AA,AA
3617,N831MQ,MQ
1764,N75435,UA
2159,N947UW,US
6244,N745SK,OO
294,N462UA,UA
5363,N744EV,EV
490,N812UA,UA
725,N528NK,NK
498,N8601C,WN
313,N452WN,WN
4741,N615SW,WN
386,N564AA,AA
265,N817UA,UA
1228,N953AT,DL
5058,N712EV,EV
275,N510UA,UA
1213,N5ENAA,AA
240,N524AS,AS
84,N961DL,DL
4737,N443SW,OO
2059,N757UW,US
1220,N37437,UA
1811,N173US,US
311,N475HA,HA
1296,N935FR,F9
1718,N119US,US
1861,N652AW,US
524,N943JB,B6
5452,N594SW,OO
926,N602SW,WN
3406,N677MQ,MQ
725,N565AS,AS
3490,N7703A,WN
756,N928FR,F9
1084,N238JB,B6
1996,N181UW,US
374,N964DN,DL
5413,N707EV,EV
1542,N37700,DL
2450,N4XKAA,AA
2145,N954UW,US
1531,N3CTAA,AA
1198,N793SA,WN
3543,N642MQ,MQ
1202,N38443,UA
4424,N210WN,WN
2050,N380DA,DL
1641,N37471,UA
445,N763SW,WN
1980,N757LV,WN
659,N767AS,AS
629,N384DA,DL
635,N291WN,WN
3458,N637MQ,MQ
2427,N491AA,AA
2157,N948UW,US
552,N566JB,B6
2187,N944UW,US
6150,N13553,EV
4623,N617QX,OO
1266,N3HYAA,AA
333,N477AA,AA
3549,N613MQ,MQ
6050,N16561,EV
1744,N620SW,WN
1768,N757UW,US
2400,N584NW,DL
3483,N636MQ,MQ
1727,N107US,US
53,N949DN,DL
608,N552UW,US
1495,N939DL,DL
1977,N758US,US
1190,N931DL,DL
202,N383SW,WN
420,N641VA,VX
2506,N899AT,DL
2365,N892AT,DL
388,N3KRAA,AA
4267,N16541,EV
2224,N476AA,AA
2048,N828AW,US
2433,N553NW,DL
2449,N337NW,DL
948,N479WN,WN
2013,N417WN,WN
423,N569UW,US
795,N487UA,UA
4667,N14180,EV
1164,N3CKAA,AA
882,N841VA,VX
2628,N944DL,DL
527,N615AS,AS
1185,N236JB,B6
2462,N020AA,AA
1608,N582AA,AA
1562,N330NW,DL
2818,N6EAMQ,MQ
3316,N955WN,WN
152,N489HA,HA
4959,N755EV,EV
4497,N807SK,OO
1207,N3DBAA,AA
4609,N14950,EV
6439,N970SW,OO
4315,N13956,EV
1624,N3FMAA,AA
4562,N642WN,WN
5218,N937EV,EV
1923,N326NB,DL
507,N355NB,DL
2590,N990DL,DL
1140,N3ENAA,AA
1145,N389SW,WN
6268,N566SW,OO
4973,N679SA,OO
4896,N345SA,WN
478,N988DL,DL
457,N539UW,US
2962,N395SW,WN
2236,N3BRAA,AA
4101,N637SW,WN
2244,N378SW,WN
2300,N215WN,WN
4278,N7750A,WN
5533,N975SW,OO
4521,N11199,EV
161,N938FR,F9
1827,N255WN,WN
1048,N3JSAA,AA
1099,N540US,DL
153,N778AS,AS
236,N484HA,HA
3112,N630MQ,MQ
1106,N14250,UA
1527,N8635F,WN
2968,N506MQ,MQ
3457,N522MQ,MQ
2070,N704SW,WN
2371,N467AA,AA
1052,N3DAAA,AA
721,N924DN,DL
3225,N833MQ,MQ
6149,N11548,EV
471,N7718B,WN
4319,N13964,EV
1337,N793SA,WN
1276,N987DL,DL
103,N590AA,AA
1180,N371DA,DL
9,N773SA,WN
1955,N358SW,WN
2063,N357SW,WN
674,N408UA,UA
5174,N930EV,OO
515,N600WN,WN
6219,N705SK,OO
291,N3GPAA,AA
1892,N922WN,WN
3917,N748SW,WN
6006,N24128,EV
1599,N68822,UA
4456,N675BR,OO
443,N652SW,WN
4345,N961WN,WN
359,N553AS,AS
300,N214UA,UA
4985,N615SW,WN
2222,N3JWAA,AA
84,N461AS,AS
2290,N323US,DL
4145,N261WN,WN
1015,N4WKAA,AA
3285,N625MQ,MQ
405,N925FR,F9
1799,N8614M,WN
513,N953WN,WN
4655,N296WN,WN
3196,N925MQ,MQ
440,N282WN,WN
2533,N903EV,EV
1781,N606SW,WN
140,N203WN,WN
1802,N714CB,WN
1803,N173US,US
400,N618AS,AS
5600,N782SK,OO
931,N371AA,AA
509,N476HA,HA
4572,N13538,EV
5234,N900EV,EV
2287,N582AA,AA
2022,N118US,US
553,N653AW,US
5634,N738SK,OO
437,N443WN,WN
2238,N755SA,WN
1046,N920FR,F9
6321,N583SW,OO
478,N583JB,B6
857,N538AS,AS
4500,N11547,EV
2514,N635SW,WN
1128,N929FR,F9
2516,N903EV,EV
612,N305AS,AS
1449,N3HNAA,AA
6411,N982SW,OO
123,N367AA,AA
2343,N367SW,WN
3931,N41104,EV
4372,N12924,EV
6401,N710SK,OO
66,N760AS,AS
928,N605JB,B6
1694,N3BGAA,AA
2176,N651SW,WN
5470,N707EV,EV
2487,N3DCAA,AA
151,N926DL,DL
4482,N187PQ,OO
323,N488HA,HA
2038,N8653A,WN
833,N367NW,DL
329,N3CTAA,AA
5223,N884AS,EV
2057,N622SW,WN
4453,N630SK,OO
632,N550UW,US
795,N651JB,B6
1698,N4WJAA,AA
5269,N916EV,EV
3043,N900MQ,MQ
5781,N14998,EV
3262,N16178,EV
2022,N118US,US
4565,N11106,EV
1051,N343NB,DL
1154,N4YLAA,AA
1974,N822AW,US
774,N440UA,UA
5046,N931EV,EV
1136,N8606C,WN
1070,N624JB,B6
2850,N602MQ,MQ
5631,N965SW,OO
4,N535AS,AS
2482,N4UBAA,AA
2469,N3JXAA,AA
3419,N650MQ,MQ
889,N717SA,WN
2191,N951UW,US
2926,N679MQ,MQ
2658,N710TW,DL
1521,N659JB,B6
108,N632VA,VX
1737,N364NW,DL
1451,N8612K,WN
432,N742SW,WN
2189,N374NW,DL
2286,N454AA,AA
355,N448WN,WN
4499,N938WN,WN
2161,N415WN,WN
582,N824AW,US
1613,N261WN,WN
6253,N786SK,OO
1681,N675DL,DL
729,N587JB,B6
2100,N907DA,DL
619,N529NK,NK
3465,N826MQ,MQ
2044,N655WN,WN
249,N419AS,AS
1840,N762US,US
3479,N778SW,WN
887,N220WN,WN
930,N910FR,F9
30,N519AS,AS
2646,N359NW,DL
4524,N11526,EV
3018,N613MQ,MQ
1972,N247WN,WN
4526,N820SK,OO
1268,N950DN,DL
1615,N328JB,B6
2248,N899AT,DL
1278,N360SW,WN
3130,N8628A,WN
